location,age_group,year,week,date,value_0w,value_1w,value_2w,value_3w,value_4w
DE,00+,2024,16,2024-04-21,11.3,1.4,0.5,0.0,0.3
DE,00+,2024,17,2024-04-28,10.3,1.7,0.7,0.3,0.2
DE,00+,2024,18,2024-05-05,12.5,1.9,0.9,0.4,0.0
DE,00+,2024,19,2024-05-12,10.0,2.0,0.3,0.4,0.1
DE,00+,2024,20,2024-05-19,10.2,1.9,0.9,0.0,0.0
DE,00+,2024,21,2024-05-26,9.9,1.1,0.7,0.3,0.2
DE,00+,2024,22,2024-06-02,9.8,1.5,0.2,0.0,0.0
DE,00+,2024,23,2024-06-09,9.2,1.2,0.9,0.0,0.1
DE,00+,2024,24,2024-06-16,8.9,1.7,0.9,0.1,0.2
DE,00+,2024,25,2024-06-23,9.2,2.4,0.4,0.2,0.0
DE,00+,2024,26,2024-06-30,10.4,1.4,0.3,0.2,0.1
DE,00+,2024,27,2024-07-07,8.9,1.8,0.5,0.0,0.2
DE,00+,2024,28,2024-07-14,9.0,1.5,0.5,0.1,-0.1
DE,00+,2024,29,2024-07-21,9.1,1.9,1.0,0.2,0.1
DE,00+,2024,30,2024-07-28,8.7,1.7,0.1,0.1,-0.1
DE,00+,2024,31,2024-08-04,9.0,0.9,0.3,0.3,-0.1
DE,00+,2024,32,2024-08-11,8.8,1.9,0.7,0.1,0.1
DE,00+,2024,33,2024-08-18,8.7,1.7,0.5,0.2,0.1
DE,00+,2024,34,2024-08-25,9.2,1.9,0.2,0.2,0.0
DE,00+,2024,35,2024-09-01,9.9,1.1,0.3,0.2,0.4
DE,00+,2024,36,2024-09-08,11.1,1.5,0.2,0.5,0.0
DE,00+,2024,37,2024-09-15,8.3,1.7,0.2,-0.1,0.0
DE,00+,2024,38,2024-09-22,9.9,3.0,0.3,0.4,0.1
DE,00+,2024,39,2024-09-29,12.1,2.3,0.6,0.0,0.1
DE,00+,2024,40,2024-10-06,11.1,2.1,0.6,0.4,-0.1
DE,00+,2024,41,2024-10-13,11.5,3.3,0.4,0.3,0.1
DE,00+,2024,42,2024-10-20,11.3,3.0,0.7,0.3,0.1
DE,00+,2024,43,2024-10-27,12.8,2.5,0.7,0.2,0.1
DE,00+,2024,44,2024-11-03,12.5,2.8,0.6,0.4,-0.1
DE,00+,2024,45,2024-11-10,12.7,2.3,0.8,0.5,-0.1
DE,00+,2024,46,2024-11-17,13.1,2.8,0.8,0.1,0.1
DE,00+,2024,47,2024-11-24,12.9,2.6,0.6,0.2,0.0
DE,00+,2024,48,2024-12-01,12.8,2.1,0.7,0.0,0.0
DE,00+,2024,49,2024-12-08,13.7,2.9,0.0,0.0,1.0
DE,00+,2024,50,2024-12-15,14.5,0.0,0.0,4.3,0.1
DE,00+,2024,51,2024-12-22,0.0,0.0,19.3,0.3,0.1
DE,00+,2024,52,2024-12-29,0.0,18.3,0.6,0.2,0.2
DE,00+,2025,1,2025-01-05,16.3,4.2,0.9,0.1,-0.1
DE,00+,2025,2,2025-01-12,18.0,2.3,0.4,0.0,-0.3
DE,00+,2025,3,2025-01-19,18.8,2.2,1.2,-0.3,-0.3
DE,00+,2025,4,2025-01-26,23.8,5.0,0.8,0.1,0.0
DE,00+,2025,5,2025-02-02,28.5,3.8,0.4,0.2,0.1
DE,00+,2025,6,2025-02-09,27.4,2.0,1.2,0.8,-0.2
DE,00+,2025,7,2025-02-16,25.8,6.3,1.3,0.4,-0.2
DE,00+,2025,8,2025-02-23,27.7,5.7,1.0,0.5,0.0
DE,00+,2025,9,2025-03-02,28.0,4.0,1.1,0.2,0.5
DE,00+,2025,10,2025-03-09,22.7,3.4,0.4,0.6,0.0
DE,00+,2025,11,2025-03-16,19.4,3.4,0.7,0.1,0.3
DE,00+,2025,12,2025-03-23,16.9,3.3,0.5,0.5,0.0
DE,00+,2025,13,2025-03-30,15.7,2.6,0.6,0.0,
DE,00+,2025,14,2025-04-06,13.0,2.1,0.3,,
DE,00+,2025,15,2025-04-13,12.0,2.0,,,
DE,00+,2025,16,2025-04-20,11.2,,,,
DE,00-04,2023,42,2023-10-22,0.0,31.0,0.0,1.0,0.0
DE,00-04,2023,43,2023-10-29,34.0,4.0,0.0,1.0,0.5
DE,00-04,2023,44,2023-11-05,34.0,6.0,1.0,-0.3,0.0
DE,00-04,2023,45,2023-11-12,38.0,2.0,-0.1,0.0,0.4
DE,00-04,2023,46,2023-11-19,50.0,6.4,-0.8,0.8,0.5
DE,00-04,2023,47,2023-11-26,54.3,8.9,1.3,0.9,0.0
DE,00-04,2023,48,2023-12-03,78.9,8.1,2.5,0.0,-0.4
DE,00-04,2023,49,2023-12-10,85.7,9.8,0.0,1.3,-16.0
DE,00-04,2023,50,2023-12-17,105.7,0.0,14.4,-10.2,0.0
DE,00-04,2023,51,2023-12-24,0.0,133.3,-10.3,0.0,2.2
DE,00-04,2023,52,2023-12-31,101.9,17.5,1.3,5.4,2.6
DE,00-04,2024,1,2024-01-07,69.9,7.7,17.0,4.1,0.0
DE,00-04,2024,2,2024-01-14,50.4,23.0,1.6,0.0,-0.5
DE,00-04,2024,3,2024-01-21,88.3,11.6,1.3,0.4,1.3
DE,00-04,2024,4,2024-01-28,109.5,13.8,1.2,1.7,0.4
DE,00-04,2024,5,2024-02-04,93.7,12.5,3.3,2.9,0.0
DE,00-04,2024,6,2024-02-11,107.0,13.8,4.5,0.0,2.1
DE,00-04,2024,7,2024-02-18,81.6,8.3,0.0,0.0,-0.4
DE,00-04,2024,8,2024-02-25,67.5,6.6,0.9,2.5,0.0
DE,00-04,2024,9,2024-03-03,65.8,6.2,1.3,0.4,0.0
DE,00-04,2024,10,2024-03-10,59.1,5.0,2.1,0.4,0.0
DE,00-04,2024,11,2024-03-17,50.0,5.4,0.4,0.4,0.0
DE,00-04,2024,12,2024-03-24,51.6,3.8,0.4,0.4,-0.4
DE,00-04,2024,13,2024-03-31,45.4,4.6,2.1,0.4,0.0
DE,00-04,2024,14,2024-04-07,35.4,6.2,0.0,0.0,0.0
DE,00-04,2024,15,2024-04-14,35.4,5.4,0.8,0.0,0.0
DE,00-04,2024,16,2024-04-21,36.2,4.2,0.0,0.4,0.0
DE,00-04,2024,17,2024-04-28,30.0,2.1,0.8,0.4,0.0
DE,00-04,2024,18,2024-05-05,44.6,4.5,1.7,1.3,0.4
DE,00-04,2024,19,2024-05-12,27.1,2.5,-0.9,0.9,0.4
DE,00-04,2024,20,2024-05-19,20.4,1.7,0.4,0.0,0.0
DE,00-04,2024,21,2024-05-26,26.2,1.3,1.2,0.0,0.0
DE,00-04,2024,22,2024-06-02,23.7,1.7,0.0,-0.4,0.0
DE,00-04,2024,23,2024-06-09,25.0,2.9,0.4,-0.4,0.0
DE,00-04,2024,24,2024-06-16,23.3,0.4,1.7,0.8,0.0
DE,00-04,2024,25,2024-06-23,26.2,2.1,0.0,0.0,0.0
DE,00-04,2024,26,2024-06-30,24.6,2.9,0.4,-0.4,-0.4
DE,00-04,2024,27,2024-07-07,19.2,0.8,0.0,0.0,-0.4
DE,00-04,2024,28,2024-07-14,13.7,3.8,0.8,0.0,0.0
DE,00-04,2024,29,2024-07-21,13.7,2.5,1.7,0.0,0.0
DE,00-04,2024,30,2024-07-28,15.4,-0.4,0.0,0.4,0.0
DE,00-04,2024,31,2024-08-04,13.3,0.4,0.5,0.0,0.0
DE,00-04,2024,32,2024-08-11,13.7,3.0,-0.5,0.0,0.0
DE,00-04,2024,33,2024-08-18,15.0,0.0,0.0,-0.4,0.0
DE,00-04,2024,34,2024-08-25,15.0,2.5,0.0,0.0,0.0
DE,00-04,2024,35,2024-09-01,23.3,1.7,0.0,0.4,0.0
DE,00-04,2024,36,2024-09-08,25.8,2.5,-0.4,0.4,0.0
DE,00-04,2024,37,2024-09-15,21.2,3.8,-0.4,0.0,0.0
DE,00-04,2024,38,2024-09-22,23.3,3.4,-0.5,0.9,-0.4
DE,00-04,2024,39,2024-09-29,22.9,4.2,0.8,-0.4,0.0
DE,00-04,2024,40,2024-10-06,25.4,1.7,0.4,0.0,0.0
DE,00-04,2024,41,2024-10-13,23.7,2.5,1.3,-0.4,0.0
DE,00-04,2024,42,2024-10-20,17.9,3.8,0.0,0.0,0.4
DE,00-04,2024,43,2024-10-27,19.2,1.6,-0.8,0.0,0.0
DE,00-04,2024,44,2024-11-03,27.9,2.5,1.2,0.5,0.0
DE,00-04,2024,45,2024-11-10,28.3,2.5,1.3,-0.5,0.0
DE,00-04,2024,46,2024-11-17,27.1,4.1,-0.4,0.0,0.0
DE,00-04,2024,47,2024-11-24,25.0,1.7,0.4,-0.4,0.0
DE,00-04,2024,48,2024-12-01,29.6,2.9,1.6,0.0,0.0
DE,00-04,2024,49,2024-12-08,27.1,2.9,0.0,0.0,0.1
DE,00-04,2024,50,2024-12-15,37.5,0.0,0.0,7.3,0.0
DE,00-04,2024,51,2024-12-22,0.0,0.0,48.5,0.0,0.0
DE,00-04,2024,52,2024-12-29,0.0,44.8,0.0,0.4,0.0
DE,00-04,2025,1,2025-01-05,46.4,7.1,1.3,0.0,-0.4
DE,00-04,2025,2,2025-01-12,39.7,2.1,0.5,0.0,-3.3
DE,00-04,2025,3,2025-01-19,59.0,4.6,0.4,-5.6,2.4
DE,00-04,2025,4,2025-01-26,76.1,10.9,-3.3,4.0,0.5
DE,00-04,2025,5,2025-02-02,78.6,4.2,4.0,-0.5,0.5
DE,00-04,2025,6,2025-02-09,89.4,6.2,0.0,1.4,0.0
DE,00-04,2025,7,2025-02-16,72.4,14.9,2.8,-0.5,0.5
DE,00-04,2025,8,2025-02-23,84.5,6.9,0.0,1.0,0.0
DE,00-04,2025,9,2025-03-02,78.4,11.7,1.8,0.5,0.0
DE,00-04,2025,10,2025-03-09,80.3,5.6,0.4,1.9,-0.5
DE,00-04,2025,11,2025-03-16,60.8,4.2,3.2,0.0,0.0
DE,00-04,2025,12,2025-03-23,50.1,3.3,0.0,0.0,0.0
DE,00-04,2025,13,2025-03-30,47.8,4.2,0.0,0.0,
DE,00-04,2025,14,2025-04-06,42.7,5.6,2.3,,
DE,00-04,2025,15,2025-04-13,38.1,4.1,,,
DE,00-04,2025,16,2025-04-20,33.9,,,,
DE,05-14,2023,42,2023-10-22,0.0,7.0,1.0,0.0,0.0
DE,05-14,2023,43,2023-10-29,9.0,1.0,1.0,0.0,-0.5
DE,05-14,2023,44,2023-11-05,12.0,1.0,0.0,0.3,0.0
DE,05-14,2023,45,2023-11-12,7.0,1.0,-0.1,0.6,0.2
DE,05-14,2023,46,2023-11-19,8.0,1.0,0.6,-0.2,0.0
DE,05-14,2023,47,2023-11-26,9.4,1.1,0.2,0.2,0.0
DE,05-14,2023,48,2023-12-03,8.5,0.9,-0.2,0.0,-0.2
DE,05-14,2023,49,2023-12-10,8.1,1.5,0.0,0.2,-1.2
DE,05-14,2023,50,2023-12-17,9.0,0.0,1.0,-0.2,0.0
DE,05-14,2023,51,2023-12-24,0.0,12.9,-0.7,0.0,0.2
DE,05-14,2023,52,2023-12-31,7.0,0.6,0.0,1.2,0.2
DE,05-14,2024,1,2024-01-07,8.1,1.0,2.1,-0.4,0.0
DE,05-14,2024,2,2024-01-14,6.2,4.0,0.6,0.2,0.0
DE,05-14,2024,3,2024-01-21,12.6,4.1,0.3,0.0,0.2
DE,05-14,2024,4,2024-01-28,19.8,0.5,-0.3,0.5,0.2
DE,05-14,2024,5,2024-02-04,17.2,3.3,0.0,-0.2,0.0
DE,05-14,2024,6,2024-02-11,13.6,0.7,0.2,0.5,0.4
DE,05-14,2024,7,2024-02-18,12.5,2.3,0.4,0.0,0.2
DE,05-14,2024,8,2024-02-25,12.1,0.7,-0.5,-0.2,0.0
DE,05-14,2024,9,2024-03-03,8.8,0.9,0.6,0.0,-0.4
DE,05-14,2024,10,2024-03-10,7.9,1.1,0.0,0.0,0.0
DE,05-14,2024,11,2024-03-17,11.4,0.3,0.2,0.0,0.2
DE,05-14,2024,12,2024-03-24,10.8,0.2,0.2,0.7,0.0
DE,05-14,2024,13,2024-03-31,5.1,0.4,-0.2,0.2,0.0
DE,05-14,2024,14,2024-04-07,6.2,1.5,0.4,0.0,0.0
DE,05-14,2024,15,2024-04-14,7.0,1.1,0.0,0.0,0.0
DE,05-14,2024,16,2024-04-21,7.0,1.1,0.0,0.0,0.0
DE,05-14,2024,17,2024-04-28,8.6,0.9,0.0,0.2,0.0
DE,05-14,2024,18,2024-05-05,10.3,1.4,0.2,0.0,0.0
DE,05-14,2024,19,2024-05-12,7.3,1.7,0.0,0.2,0.0
DE,05-14,2024,20,2024-05-19,5.1,0.6,0.0,0.0,0.0
DE,05-14,2024,21,2024-05-26,6.2,0.4,-0.2,0.2,0.0
DE,05-14,2024,22,2024-06-02,8.8,-0.2,0.0,0.0,0.0
DE,05-14,2024,23,2024-06-09,7.0,0.9,0.5,0.0,0.0
DE,05-14,2024,24,2024-06-16,7.3,1.3,0.2,0.0,0.0
DE,05-14,2024,25,2024-06-23,8.8,2.0,0.2,0.2,0.0
DE,05-14,2024,26,2024-06-30,9.2,0.5,0.0,0.2,0.0
DE,05-14,2024,27,2024-07-07,6.6,0.9,0.2,0.0,0.0
DE,05-14,2024,28,2024-07-14,7.5,0.2,0.0,-0.4,0.0
DE,05-14,2024,29,2024-07-21,3.7,0.0,0.0,0.0,0.0
DE,05-14,2024,30,2024-07-28,6.4,0.0,-0.2,0.0,0.0
DE,05-14,2024,31,2024-08-04,5.3,1.5,0.2,0.0,0.0
DE,05-14,2024,32,2024-08-11,4.8,1.1,0.3,0.0,0.0
DE,05-14,2024,33,2024-08-18,5.9,1.4,-0.3,0.0,0.0
DE,05-14,2024,34,2024-08-25,8.8,0.9,-0.2,0.2,0.0
DE,05-14,2024,35,2024-09-01,8.6,0.9,0.0,0.0,0.0
DE,05-14,2024,36,2024-09-08,9.9,0.7,0.2,0.2,0.0
DE,05-14,2024,37,2024-09-15,6.4,1.5,0.5,0.0,0.0
DE,05-14,2024,38,2024-09-22,8.1,0.9,0.0,0.0,-0.2
DE,05-14,2024,39,2024-09-29,12.1,1.5,0.0,0.0,0.0
DE,05-14,2024,40,2024-10-06,10.8,0.9,0.4,0.0,0.0
DE,05-14,2024,41,2024-10-13,7.0,0.7,0.2,0.0,0.0
DE,05-14,2024,42,2024-10-20,6.4,1.7,0.0,-0.2,0.0
DE,05-14,2024,43,2024-10-27,10.1,0.5,0.2,0.0,0.0
DE,05-14,2024,44,2024-11-03,10.3,0.9,0.5,0.0,-0.3
DE,05-14,2024,45,2024-11-10,10.6,0.8,0.3,0.0,0.0
DE,05-14,2024,46,2024-11-17,8.6,1.7,0.5,0.0,0.0
DE,05-14,2024,47,2024-11-24,11.2,2.0,0.0,0.0,0.0
DE,05-14,2024,48,2024-12-01,12.1,0.7,0.2,0.0,0.0
DE,05-14,2024,49,2024-12-08,12.3,1.3,0.0,0.0,0.1
DE,05-14,2024,50,2024-12-15,12.1,0.0,0.0,0.3,0.0
DE,05-14,2024,51,2024-12-22,0.0,0.0,11.1,0.0,0.0
DE,05-14,2024,52,2024-12-29,0.0,7.3,0.2,0.0,0.0
DE,05-14,2025,1,2025-01-05,7.5,1.1,0.2,0.0,0.0
DE,05-14,2025,2,2025-01-12,8.4,0.9,-0.5,0.3,-0.2
DE,05-14,2025,3,2025-01-19,16.6,0.9,0.0,0.3,2.0
DE,05-14,2025,4,2025-01-26,20.3,4.0,-0.1,3.4,0.2
DE,05-14,2025,5,2025-02-02,29.6,1.1,5.9,-0.2,0.0
DE,05-14,2025,6,2025-02-09,26.1,4.8,0.2,0.3,0.0
DE,05-14,2025,7,2025-02-16,23.1,4.2,0.3,0.0,0.0
DE,05-14,2025,8,2025-02-23,25.3,0.3,0.3,0.6,0.0
DE,05-14,2025,9,2025-03-02,20.4,1.6,0.6,0.3,0.0
DE,05-14,2025,10,2025-03-09,14.6,1.1,0.3,0.3,0.0
DE,05-14,2025,11,2025-03-16,11.6,2.2,0.5,-0.2,0.0
DE,05-14,2025,12,2025-03-23,11.8,0.3,0.6,0.3,0.0
DE,05-14,2025,13,2025-03-30,8.8,1.1,0.6,0.2,
DE,05-14,2025,14,2025-04-06,8.8,-0.3,-0.2,,
DE,05-14,2025,15,2025-04-13,9.4,1.3,,,
DE,05-14,2025,16,2025-04-20,5.2,,,,
DE,15-34,2023,42,2023-10-22,0.0,2.0,0.0,1.0,0.0
DE,15-34,2023,43,2023-10-29,3.0,0.0,0.0,0.0,0.3
DE,15-34,2023,44,2023-11-05,2.0,0.0,1.0,-0.3,0.2
DE,15-34,2023,45,2023-11-12,1.0,1.0,0.0,0.1,0.0
DE,15-34,2023,46,2023-11-19,3.0,0.2,0.3,-0.1,0.0
DE,15-34,2023,47,2023-11-26,2.6,0.5,-0.1,0.1,0.0
DE,15-34,2023,48,2023-12-03,3.0,0.5,0.4,0.0,0.2
DE,15-34,2023,49,2023-12-10,3.4,0.6,0.0,0.3,0.2
DE,15-34,2023,50,2023-12-17,2.5,0.0,0.9,0.2,0.0
DE,15-34,2023,51,2023-12-24,0.0,2.6,-0.2,0.0,-0.1
DE,15-34,2023,52,2023-12-31,2.6,1.0,0.1,-0.2,0.5
DE,15-34,2024,1,2024-01-07,2.0,1.9,0.9,0.1,0.0
DE,15-34,2024,2,2024-01-14,2.5,1.7,0.4,0.3,0.0
DE,15-34,2024,3,2024-01-21,5.7,1.6,0.1,-0.1,0.1
DE,15-34,2024,4,2024-01-28,6.5,0.7,0.0,0.0,0.1
DE,15-34,2024,5,2024-02-04,6.8,1.3,0.0,-0.2,-0.2
DE,15-34,2024,6,2024-02-11,6.6,0.8,0.0,0.1,0.0
DE,15-34,2024,7,2024-02-18,5.1,1.3,-0.1,0.0,0.0
DE,15-34,2024,8,2024-02-25,3.1,1.1,-0.2,0.0,0.2
DE,15-34,2024,9,2024-03-03,3.2,-0.2,0.2,0.1,0.0
DE,15-34,2024,10,2024-03-10,4.2,1.2,0.0,0.1,0.0
DE,15-34,2024,11,2024-03-17,3.1,0.9,0.6,0.1,0.0
DE,15-34,2024,12,2024-03-24,3.0,0.5,0.0,0.1,-0.1
DE,15-34,2024,13,2024-03-31,3.5,0.5,0.4,-0.1,0.0
DE,15-34,2024,14,2024-04-07,3.5,1.1,0.3,0.0,0.1
DE,15-34,2024,15,2024-04-14,3.5,0.4,0.2,0.0,0.1
DE,15-34,2024,16,2024-04-21,3.0,0.4,0.0,0.1,0.1
DE,15-34,2024,17,2024-04-28,3.5,0.6,0.5,0.1,0.0
DE,15-34,2024,18,2024-05-05,2.3,0.9,0.3,0.3,0.2
DE,15-34,2024,19,2024-05-12,1.8,0.5,-0.2,0.4,0.0
DE,15-34,2024,20,2024-05-19,3.0,0.4,0.1,0.1,0.2
DE,15-34,2024,21,2024-05-26,4.6,0.1,0.2,-0.1,-0.1
DE,15-34,2024,22,2024-06-02,3.1,0.5,0.3,-0.1,0.0
DE,15-34,2024,23,2024-06-09,3.3,0.3,0.4,0.0,0.0
DE,15-34,2024,24,2024-06-16,3.0,1.0,0.2,0.0,0.1
DE,15-34,2024,25,2024-06-23,3.0,0.9,0.0,0.0,0.1
DE,15-34,2024,26,2024-06-30,4.0,0.4,0.4,0.0,0.1
DE,15-34,2024,27,2024-07-07,4.6,0.4,0.1,0.0,-0.1
DE,15-34,2024,28,2024-07-14,2.4,0.6,0.2,0.0,0.0
DE,15-34,2024,29,2024-07-21,4.2,0.8,0.4,0.1,-0.1
DE,15-34,2024,30,2024-07-28,3.4,0.7,0.1,0.1,-0.2
DE,15-34,2024,31,2024-08-04,3.2,0.9,0.5,0.1,0.0
DE,15-34,2024,32,2024-08-11,3.9,0.2,0.1,0.0,0.0
DE,15-34,2024,33,2024-08-18,4.2,0.6,0.0,0.1,0.0
DE,15-34,2024,34,2024-08-25,4.8,0.2,-0.1,0.0,0.1
DE,15-34,2024,35,2024-09-01,4.4,0.2,0.2,0.2,0.2
DE,15-34,2024,36,2024-09-08,5.4,0.5,0.0,0.1,0.0
DE,15-34,2024,37,2024-09-15,3.9,0.9,0.0,0.0,0.0
DE,15-34,2024,38,2024-09-22,2.6,1.4,0.2,0.1,-0.1
DE,15-34,2024,39,2024-09-29,4.0,0.8,0.2,0.0,0.1
DE,15-34,2024,40,2024-10-06,3.9,0.7,0.3,0.2,0.1
DE,15-34,2024,41,2024-10-13,3.1,0.9,0.1,0.0,0.0
DE,15-34,2024,42,2024-10-20,4.1,0.7,0.0,-0.1,-0.1
DE,15-34,2024,43,2024-10-27,3.5,0.8,0.4,0.0,-0.1
DE,15-34,2024,44,2024-11-03,4.2,1.3,0.2,-0.1,0.1
DE,15-34,2024,45,2024-11-10,4.6,0.0,0.1,-0.1,0.0
DE,15-34,2024,46,2024-11-17,5.6,0.6,0.2,0.1,0.0
DE,15-34,2024,47,2024-11-24,4.6,0.6,0.3,0.0,0.0
DE,15-34,2024,48,2024-12-01,3.9,0.2,0.1,0.0,0.0
DE,15-34,2024,49,2024-12-08,4.8,0.7,0.0,0.0,0.1
DE,15-34,2024,50,2024-12-15,4.4,0.0,0.0,1.7,0.0
DE,15-34,2024,51,2024-12-22,0.0,0.0,4.6,0.0,0.0
DE,15-34,2024,52,2024-12-29,0.0,3.8,0.1,0.1,0.0
DE,15-34,2025,1,2025-01-05,4.4,0.9,0.6,-0.2,0.0
DE,15-34,2025,2,2025-01-12,3.7,0.3,0.0,0.0,0.2
DE,15-34,2025,3,2025-01-19,5.1,0.4,0.0,0.1,-0.2
DE,15-34,2025,4,2025-01-26,4.1,1.0,-0.3,0.0,0.0
DE,15-34,2025,5,2025-02-02,7.0,0.4,0.1,-0.3,0.3
DE,15-34,2025,6,2025-02-09,7.0,0.0,0.6,0.0,0.0
DE,15-34,2025,7,2025-02-16,4.6,0.1,0.7,0.1,-0.1
DE,15-34,2025,8,2025-02-23,7.6,0.9,0.2,-0.2,0.0
DE,15-34,2025,9,2025-03-02,6.6,1.2,-0.1,-0.1,0.1
DE,15-34,2025,10,2025-03-09,4.6,0.9,0.0,0.2,0.1
DE,15-34,2025,11,2025-03-16,3.9,0.0,0.0,0.0,0.1
DE,15-34,2025,12,2025-03-23,2.4,1.0,0.1,0.0,0.0
DE,15-34,2025,13,2025-03-30,2.4,0.5,-0.1,0.0,
DE,15-34,2025,14,2025-04-06,1.9,0.5,0.0,,
DE,15-34,2025,15,2025-04-13,1.1,0.2,,,
DE,15-34,2025,16,2025-04-20,1.4,,,,
DE,35-59,2023,42,2023-10-22,0.0,5.0,0.0,0.0,0.0
DE,35-59,2023,43,2023-10-29,3.0,1.0,0.0,0.0,-0.2
DE,35-59,2023,44,2023-11-05,4.0,1.0,0.0,0.1,0.1
DE,35-59,2023,45,2023-11-12,3.0,1.0,0.5,0.0,0.2
DE,35-59,2023,46,2023-11-19,5.0,0.8,0.1,0.2,-0.1
DE,35-59,2023,47,2023-11-26,3.7,1.0,0.5,0.0,0.0
DE,35-59,2023,48,2023-12-03,4.2,1.1,0.1,0.0,0.3
DE,35-59,2023,49,2023-12-10,4.1,1.5,0.0,0.6,0.0
DE,35-59,2023,50,2023-12-17,5.6,0.0,2.6,-0.2,0.0
DE,35-59,2023,51,2023-12-24,0.0,6.7,-0.7,0.0,0.3
DE,35-59,2023,52,2023-12-31,5.9,2.1,0.5,0.0,0.3
DE,35-59,2024,1,2024-01-07,6.5,1.6,0.8,0.1,0.1
DE,35-59,2024,2,2024-01-14,5.4,1.2,0.5,0.3,0.1
DE,35-59,2024,3,2024-01-21,6.2,1.4,0.5,0.3,0.0
DE,35-59,2024,4,2024-01-28,11.5,1.3,0.9,0.4,0.1
DE,35-59,2024,5,2024-02-04,11.2,1.5,0.3,0.2,0.1
DE,35-59,2024,6,2024-02-11,10.5,1.3,0.2,0.1,-0.1
DE,35-59,2024,7,2024-02-18,8.6,1.9,0.1,0.4,-0.1
DE,35-59,2024,8,2024-02-25,8.4,1.4,0.0,0.1,0.0
DE,35-59,2024,9,2024-03-03,5.5,1.2,0.2,0.2,0.0
DE,35-59,2024,10,2024-03-10,5.4,1.3,-0.2,0.2,0.1
DE,35-59,2024,11,2024-03-17,5.0,1.4,0.2,0.2,0.0
DE,35-59,2024,12,2024-03-24,3.5,1.3,0.5,0.1,0.3
DE,35-59,2024,13,2024-03-31,4.2,0.5,0.2,-0.1,0.0
DE,35-59,2024,14,2024-04-07,5.3,0.9,-0.1,0.3,0.0
DE,35-59,2024,15,2024-04-14,5.4,0.3,0.7,0.0,-0.2
DE,35-59,2024,16,2024-04-21,5.7,0.8,0.2,0.1,0.1
DE,35-59,2024,17,2024-04-28,4.3,0.7,-0.2,-0.1,0.1
DE,35-59,2024,18,2024-05-05,4.4,0.6,0.5,0.3,-0.2
DE,35-59,2024,19,2024-05-12,3.7,1.0,0.0,0.5,0.2
DE,35-59,2024,20,2024-05-19,3.8,1.1,0.5,-0.2,0.0
DE,35-59,2024,21,2024-05-26,2.8,0.5,0.7,0.0,0.2
DE,35-59,2024,22,2024-06-02,3.1,1.0,0.2,0.1,0.0
DE,35-59,2024,23,2024-06-09,3.0,0.9,0.0,0.0,-0.1
DE,35-59,2024,24,2024-06-16,3.3,0.5,0.2,0.0,0.0
DE,35-59,2024,25,2024-06-23,3.5,1.0,0.6,0.1,-0.1
DE,35-59,2024,26,2024-06-30,4.1,-0.1,0.0,-0.1,0.1
DE,35-59,2024,27,2024-07-07,3.3,0.4,0.1,0.1,0.3
