"date","week","location","age_group","value"
"2018-10-07","40","DE","00+",30
"2018-10-14","41","DE","00+",40
"2018-10-21","42","DE","00+",48
"2018-10-28","43","DE","00+",68
"2018-11-04","44","DE","00+",69
"2018-11-11","45","DE","00+",96
"2018-11-18","46","DE","00+",109
"2018-11-25","47","DE","00+",120
"2018-12-02","48","DE","00+",116
"2018-12-09","49","DE","00+",118
"2018-12-16","50","DE","00+",120
"2018-12-23","51","DE","00+",96
"2018-12-30","52","DE","00+",19
"2019-01-06","01","DE","00+",79
"2019-01-13","02","DE","00+",130
"2019-01-20","03","DE","00+",156
"2019-01-27","04","DE","00+",189
"2019-02-03","05","DE","00+",229
"2019-02-10","06","DE","00+",250
"2019-02-17","07","DE","00+",246
"2019-02-24","08","DE","00+",240
"2019-03-03","09","DE","00+",36
"2018-10-07","40","DE-BB-BE","00+",5
"2018-10-14","41","DE-BB-BE","00+",6
"2018-10-21","42","DE-BB-BE","00+",3
"2018-10-28","43","DE-BB-BE","00+",0
"2018-11-04","44","DE-BB-BE","00+",9
"2018-11-11","45","DE-BB-BE","00+",15
"2018-11-18","46","DE-BB-BE","00+",10
"2018-11-25","47","DE-BB-BE","00+",15
"2018-12-02","48","DE-BB-BE","00+",12
"2018-12-09","49","DE-BB-BE","00+",12
"2018-12-16","50","DE-BB-BE","00+",22
"2018-12-23","51","DE-BB-BE","00+",12
"2018-12-30","52","DE-BB-BE","00+",1
"2019-01-06","01","DE-BB-BE","00+",15
"2019-01-13","02","DE-BB-BE","00+",13
"2019-01-20","03","DE-BB-BE","00+",18
"2019-01-27","04","DE-BB-BE","00+",28
"2019-02-03","05","DE-BB-BE","00+",32
"2019-02-10","06","DE-BB-BE","00+",16
"2019-02-17","07","DE-BB-BE","00+",35
"2019-02-24","08","DE-BB-BE","00+",30
"2019-03-03","09","DE-BB-BE","00+",6
"2018-10-07","40","DE-BW","00+",6
"2018-10-14","41","DE-BW","00+",10
"2018-10-21","42","DE-BW","00+",6
"2018-10-28","43","DE-BW","00+",10
"2018-11-04","44","DE-BW","00+",8
"2018-11-11","45","DE-BW","00+",10
"2018-11-18","46","DE-BW","00+",14
"2018-11-25","47","DE-BW","00+",14
"2018-12-02","48","DE-BW","00+",16
"2018-12-09","49","DE-BW","00+",12
"2018-12-16","50","DE-BW","00+",14
"2018-12-23","51","DE-BW","00+",18
"2018-12-30","52","DE-BW","00+",4
"2019-01-06","01","DE-BW","00+",11
"2019-01-13","02","DE-BW","00+",32
"2019-01-20","03","DE-BW","00+",46
"2019-01-27","04","DE-BW","00+",46
"2019-02-03","05","DE-BW","00+",56
"2019-02-10","06","DE-BW","00+",76
"2019-02-17","07","DE-BW","00+",72
"2019-02-24","08","DE-BW","00+",26
"2019-03-03","09","DE-BW","00+",0
"2018-10-07","40","DE-BY","00+",18
"2018-10-14","41","DE-BY","00+",28
"2018-10-21","42","DE-BY","00+",39
"2018-10-28","43","DE-BY","00+",40
"2018-11-04","44","DE-BY","00+",30
"2018-11-11","45","DE-BY","00+",38
"2018-11-18","46","DE-BY","00+",57
"2018-11-25","47","DE-BY","00+",46
"2018-12-02","48","DE-BY","00+",56
"2018-12-09","49","DE-BY","00+",75
"2018-12-16","50","DE-BY","00+",66
"2018-12-23","51","DE-BY","00+",50
"2018-12-30","52","DE-BY","00+",10
"2019-01-06","01","DE-BY","00+",37
"2019-01-13","02","DE-BY","00+",90
"2019-01-20","03","DE-BY","00+",97
"2019-01-27","04","DE-BY","00+",114
"2019-02-03","05","DE-BY","00+",144
"2019-02-10","06","DE-BY","00+",173
"2019-02-17","07","DE-BY","00+",44
"2019-02-24","08","DE-BY","00+",46
"2019-03-03","09","DE-BY","00+",0
"2018-10-07","40","DE-HE","00+",3
"2018-10-14","41","DE-HE","00+",4
"2018-10-21","42","DE-HE","00+",5
"2018-10-28","43","DE-HE","00+",6
"2018-11-04","44","DE-HE","00+",9
"2018-11-11","45","DE-HE","00+",7
"2018-11-18","46","DE-HE","00+",13
"2018-11-25","47","DE-HE","00+",10
"2018-12-02","48","DE-HE","00+",11
"2018-12-09","49","DE-HE","00+",13
"2018-12-16","50","DE-HE","00+",8
"2018-12-23","51","DE-HE","00+",7
"2018-12-30","52","DE-HE","00+",0
"2019-01-06","01","DE-HE","00+",7
"2019-01-13","02","DE-HE","00+",10
"2019-01-20","03","DE-HE","00+",14
"2019-01-27","04","DE-HE","00+",18
"2019-02-03","05","DE-HE","00+",20
"2019-02-10","06","DE-HE","00+",19
"2019-02-17","07","DE-HE","00+",19
"2019-02-24","08","DE-HE","00+",21
"2019-03-03","09","DE-HE","00+",3
"2018-10-07","40","DE-MV","00+",2
"2018-10-14","41","DE-MV","00+",2
"2018-10-21","42","DE-MV","00+",8
"2018-10-28","43","DE-MV","00+",6
"2018-11-04","44","DE-MV","00+",2
"2018-11-11","45","DE-MV","00+",8
"2018-11-18","46","DE-MV","00+",8
"2018-11-25","47","DE-MV","00+",14
"2018-12-02","48","DE-MV","00+",10
"2018-12-09","49","DE-MV","00+",18
"2018-12-16","50","DE-MV","00+",14
"2018-12-23","51","DE-MV","00+",14
"2018-12-30","52","DE-MV","00+",6
"2019-01-06","01","DE-MV","00+",12
"2019-01-13","02","DE-MV","00+",18
"2019-01-20","03","DE-MV","00+",32
"2019-01-27","04","DE-MV","00+",36
"2019-02-03","05","DE-MV","00+",50
"2019-02-10","06","DE-MV","00+",60
"2019-02-17","07","DE-MV","00+",80
"2019-02-24","08","DE-MV","00+",34
"2019-03-03","09","DE-MV","00+",2
"2018-10-07","40","DE-NI-HB","00+",4
"2018-10-14","41","DE-NI-HB","00+",2
"2018-10-21","42","DE-NI-HB","00+",1
"2018-10-28","43","DE-NI-HB","00+",7
"2018-11-04","44","DE-NI-HB","00+",6
"2018-11-11","45","DE-NI-HB","00+",8
"2018-11-18","46","DE-NI-HB","00+",9
"2018-11-25","47","DE-NI-HB","00+",10
"2018-12-02","48","DE-NI-HB","00+",10
"2018-12-09","49","DE-NI-HB","00+",10
"2018-12-16","50","DE-NI-HB","00+",10
"2018-12-23","51","DE-NI-HB","00+",11
"2018-12-30","52","DE-NI-HB","00+",6
"2019-01-06","01","DE-NI-HB","00+",8
"2019-01-13","02","DE-NI-HB","00+",13
"2019-01-20","03","DE-NI-HB","00+",15
"2019-01-27","04","DE-NI-HB","00+",17
"2019-02-03","05","DE-NI-HB","00+",18
"2019-02-10","06","DE-NI-HB","00+",23
"2019-02-17","07","DE-NI-HB","00+",27
"2019-02-24","08","DE-NI-HB","00+",26
"2019-03-03","09","DE-NI-HB","00+",7
"2018-10-07","40","DE-NW","00+",8
"2018-10-14","41","DE-NW","00+",8
"2018-10-21","42","DE-NW","00+",4
"2018-10-28","43","DE-NW","00+",12
"2018-11-04","44","DE-NW","00+",13
"2018-11-11","45","DE-NW","00+",22
"2018-11-18","46","DE-NW","00+",30
"2018-11-25","47","DE-NW","00+",36
"2018-12-02","48","DE-NW","00+",30
"2018-12-09","49","DE-NW","00+",22
"2018-12-16","50","DE-NW","00+",28
"2018-12-23","51","DE-NW","00+",27
"2018-12-30","52","DE-NW","00+",3
"2019-01-06","01","DE-NW","00+",26
"2019-01-13","02","DE-NW","00+",34
"2019-01-20","03","DE-NW","00+",39
"2019-01-27","04","DE-NW","00+",44
"2019-02-03","05","DE-NW","00+",59
"2019-02-10","06","DE-NW","00+",50
"2019-02-17","07","DE-NW","00+",50
"2019-02-24","08","DE-NW","00+",47
"2019-03-03","09","DE-NW","00+",8
"2018-10-07","40","DE-RP-SL","00+",1
"2018-10-14","41","DE-RP-SL","00+",1
"2018-10-21","42","DE-RP-SL","00+",2
"2018-10-28","43","DE-RP-SL","00+",7
"2018-11-04","44","DE-RP-SL","00+",5
"2018-11-11","45","DE-RP-SL","00+",9
"2018-11-18","46","DE-RP-SL","00+",3
"2018-11-25","47","DE-RP-SL","00+",9
"2018-12-02","48","DE-RP-SL","00+",5
"2018-12-09","49","DE-RP-SL","00+",9
"2018-12-16","50","DE-RP-SL","00+",6
"2018-12-23","51","DE-RP-SL","00+",7
"2018-12-30","52","DE-RP-SL","00+",1
"2019-01-06","01","DE-RP-SL","00+",7
"2019-01-13","02","DE-RP-SL","00+",12
"2019-01-20","03","DE-RP-SL","00+",6
"2019-01-27","04","DE-RP-SL","00+",9
"2019-02-03","05","DE-RP-SL","00+",14
"2019-02-10","06","DE-RP-SL","00+",19
"2019-02-17","07","DE-RP-SL","00+",20
"2019-02-24","08","DE-RP-SL","00+",15
"2019-03-03","09","DE-RP-SL","00+",1
"2018-10-07","40","DE-SH-HH","00+",0
"2018-10-14","41","DE-SH-HH","00+",2
"2018-10-21","42","DE-SH-HH","00+",4
"2018-10-28","43","DE-SH-HH","00+",0
"2018-11-04","44","DE-SH-HH","00+",1
"2018-11-11","45","DE-SH-HH","00+",2
"2018-11-18","46","DE-SH-HH","00+",3
"2018-11-25","47","DE-SH-HH","00+",2
"2018-12-02","48","DE-SH-HH","00+",4
"2018-12-09","49","DE-SH-HH","00+",1
"2018-12-16","50","DE-SH-HH","00+",3
"2018-12-23","51","DE-SH-HH","00+",3
"2018-12-30","52","DE-SH-HH","00+",0
"2019-01-06","01","DE-SH-HH","00+",0
"2019-01-13","02","DE-SH-HH","00+",3
"2019-01-20","03","DE-SH-HH","00+",0
"2019-01-27","04","DE-SH-HH","00+",0
"2019-02-03","05","DE-SH-HH","00+",0
"2019-02-10","06","DE-SH-HH","00+",3
"2019-02-17","07","DE-SH-HH","00+",3
"2019-02-24","08","DE-SH-HH","00+",4
"2019-03-03","09","DE-SH-HH","00+",0
"2018-10-07","40","DE-SN","00+",3
"2018-10-14","41","DE-SN","00+",5
"2018-10-21","42","DE-SN","00+",5
"2018-10-28","43","DE-SN","00+",10
"2018-11-04","44","DE-SN","00+",5
"2018-11-11","45","DE-SN","00+",15
"2018-11-18","46","DE-SN","00+",10
"2018-11-25","47","DE-SN","00+",14
"2018-12-02","48","DE-SN","00+",15
"2018-12-09","49","DE-SN","00+",25
"2018-12-16","50","DE-SN","00+",20
"2018-12-23","51","DE-SN","00+",8
"2018-12-30","52","DE-SN","00+",5
"2019-01-06","01","DE-SN","00+",10
"2019-01-13","02","DE-SN","00+",40
"2019-01-20","03","DE-SN","00+",45
"2019-01-27","04","DE-SN","00+",60
"2019-02-03","05","DE-SN","00+",120
"2019-02-10","06","DE-SN","00+",154
"2019-02-17","07","DE-SN","00+",134
"2019-02-24","08","DE-SN","00+",8
"2019-03-03","09","DE-SN","00+",3
"2018-10-07","40","DE-ST","00+",10
"2018-10-14","41","DE-ST","00+",20
"2018-10-21","42","DE-ST","00+",18
"2018-10-28","43","DE-ST","00+",26
"2018-11-04","44","DE-ST","00+",20
"2018-11-11","45","DE-ST","00+",22
"2018-11-18","46","DE-ST","00+",16
"2018-11-25","47","DE-ST","00+",34
"2018-12-02","48","DE-ST","00+",32
"2018-12-09","49","DE-ST","00+",28
"2018-12-16","50","DE-ST","00+",26
"2018-12-23","51","DE-ST","00+",20
"2018-12-30","52","DE-ST","00+",0
"2019-01-06","01","DE-ST","00+",10
"2019-01-13","02","DE-ST","00+",22
"2019-01-20","03","DE-ST","00+",50
"2019-01-27","04","DE-ST","00+",44
"2019-02-03","05","DE-ST","00+",76
"2019-02-10","06","DE-ST","00+",68
"2019-02-17","07","DE-ST","00+",66
"2019-02-24","08","DE-ST","00+",22
"2019-03-03","09","DE-ST","00+",0
"2018-10-07","40","DE-TH","00+",2
"2018-10-14","41","DE-TH","00+",2
"2018-10-21","42","DE-TH","00+",12
"2018-10-28","43","DE-TH","00+",10
"2018-11-04","44","DE-TH","00+",14
"2018-11-11","45","DE-TH","00+",18
"2018-11-18","46","DE-TH","00+",20
"2018-11-25","47","DE-TH","00+",10
"2018-12-02","48","DE-TH","00+",24
"2018-12-09","49","DE-TH","00+",16
"2018-12-16","50","DE-TH","00+",20
"2018-12-23","51","DE-TH","00+",12
"2018-12-30","52","DE-TH","00+",6
"2019-01-06","01","DE-TH","00+",14
"2019-01-13","02","DE-TH","00+",26
"2019-01-20","03","DE-TH","00+",20
"2019-01-27","04","DE-TH","00+",40
"2019-02-03","05","DE-TH","00+",50
"2019-02-10","06","DE-TH","00+",66
"2019-02-17","07","DE-TH","00+",48
"2019-02-24","08","DE-TH","00+",74
"2019-03-03","09","DE-TH","00+",0
