"date","week","location","age_group","value"
"2021-10-10","40","DE","00+",1
"2021-10-17","41","DE","00+",1
"2021-10-24","42","DE","00+",1
"2021-10-31","43","DE","00+",0
"2021-11-07","44","DE","00+",0
"2021-11-14","45","DE","00+",1
"2021-11-21","46","DE","00+",1
"2021-11-28","47","DE","00+",1
"2021-12-05","48","DE","00+",1
"2021-12-12","49","DE","00+",0
"2021-12-19","50","DE","00+",2
"2021-12-26","51","DE","00+",3
"2022-01-02","52","DE","00+",2
"2022-01-09","01","DE","00+",6
"2022-01-16","02","DE","00+",3
"2022-01-23","03","DE","00+",2
"2022-01-30","04","DE","00+",5
"2022-02-06","05","DE","00+",8
"2022-02-13","06","DE","00+",2
"2022-02-20","07","DE","00+",5
"2022-02-27","08","DE","00+",4
"2022-03-06","09","DE","00+",2
"2022-03-13","10","DE","00+",5
"2022-03-20","11","DE","00+",9
"2022-03-27","12","DE","00+",8
"2022-04-03","13","DE","00+",12
"2022-04-10","14","DE","00+",17
"2022-04-17","15","DE","00+",7
"2022-04-24","16","DE","00+",13
"2022-05-01","17","DE","00+",29
"2022-05-08","18","DE","00+",32
"2022-05-15","19","DE","00+",23
"2022-05-22","20","DE","00+",26
"2022-05-29","21","DE","00+",12
"2022-06-05","22","DE","00+",7
"2022-06-12","23","DE","00+",7
"2022-06-19","24","DE","00+",7
"2022-06-26","25","DE","00+",7
"2022-07-03","26","DE","00+",5
"2022-07-10","27","DE","00+",4
"2022-07-17","28","DE","00+",3
"2022-07-24","29","DE","00+",1
"2022-07-31","30","DE","00+",2
"2022-08-07","31","DE","00+",0
"2022-08-14","32","DE","00+",2
"2022-08-21","33","DE","00+",2
"2022-08-28","34","DE","00+",5
"2022-09-04","35","DE","00+",3
"2022-09-11","36","DE","00+",0
"2022-09-18","37","DE","00+",0
"2022-09-25","38","DE","00+",0
"2021-10-10","40","DE-BB-BE","00+",0
"2021-10-17","41","DE-BB-BE","00+",0
"2021-10-24","42","DE-BB-BE","00+",0
"2021-10-31","43","DE-BB-BE","00+",0
"2021-11-07","44","DE-BB-BE","00+",0
"2021-11-14","45","DE-BB-BE","00+",0
"2021-11-21","46","DE-BB-BE","00+",0
"2021-11-28","47","DE-BB-BE","00+",0
"2021-12-05","48","DE-BB-BE","00+",0
"2021-12-12","49","DE-BB-BE","00+",0
"2021-12-19","50","DE-BB-BE","00+",0
"2021-12-26","51","DE-BB-BE","00+",0
"2022-01-02","52","DE-BB-BE","00+",0
"2022-01-09","01","DE-BB-BE","00+",1
"2022-01-16","02","DE-BB-BE","00+",1
"2022-01-23","03","DE-BB-BE","00+",0
"2022-01-30","04","DE-BB-BE","00+",0
"2022-02-06","05","DE-BB-BE","00+",1
"2022-02-13","06","DE-BB-BE","00+",0
"2022-02-20","07","DE-BB-BE","00+",0
"2022-02-27","08","DE-BB-BE","00+",0
"2022-03-06","09","DE-BB-BE","00+",0
"2022-03-13","10","DE-BB-BE","00+",0
"2022-03-20","11","DE-BB-BE","00+",1
"2022-03-27","12","DE-BB-BE","00+",1
"2022-04-03","13","DE-BB-BE","00+",1
"2022-04-10","14","DE-BB-BE","00+",2
