"date","week","location","age_group","value"
"2023-10-08","40","DE","00+",0
"2023-10-15","41","DE","00+",2
"2023-10-22","42","DE","00+",0
"2023-10-29","43","DE","00+",0
"2023-11-05","44","DE","00+",4
"2023-11-12","45","DE","00+",2
"2023-11-19","46","DE","00+",2
"2023-11-26","47","DE","00+",4
"2023-12-03","48","DE","00+",9
"2023-12-10","49","DE","00+",20
"2023-12-17","50","DE","00+",54
"2023-12-24","51","DE","00+",55
"2023-12-31","52","DE","00+",14
"2024-01-07","01","DE","00+",4
"2023-10-08","40","DE-BB-BE","00+",0
"2023-10-15","41","DE-BB-BE","00+",1
"2023-10-22","42","DE-BB-BE","00+",0
"2023-10-29","43","DE-BB-BE","00+",0
"2023-11-05","44","DE-BB-BE","00+",1
"2023-11-12","45","DE-BB-BE","00+",1
"2023-11-19","46","DE-BB-BE","00+",1
"2023-11-26","47","DE-BB-BE","00+",0
"2023-12-03","48","DE-BB-BE","00+",2
"2023-12-10","49","DE-BB-BE","00+",4
"2023-12-17","50","DE-BB-BE","00+",11
"2023-12-24","51","DE-BB-BE","00+",6
"2023-12-31","52","DE-BB-BE","00+",1
"2024-01-07","01","DE-BB-BE","00+",2
"2023-10-08","40","DE-BW","00+",0
"2023-10-15","41","DE-BW","00+",0
"2023-10-22","42","DE-BW","00+",0
"2023-10-29","43","DE-BW","00+",0
"2023-11-05","44","DE-BW","00+",0
"2023-11-12","45","DE-BW","00+",0
"2023-11-19","46","DE-BW","00+",1
"2023-11-26","47","DE-BW","00+",3
"2023-12-03","48","DE-BW","00+",0
"2023-12-10","49","DE-BW","00+",2
"2023-12-17","50","DE-BW","00+",10
"2023-12-24","51","DE-BW","00+",11
"2023-12-31","52","DE-BW","00+",7
"2024-01-07","01","DE-BW","00+",0
"2023-10-08","40","DE-BY","00+",0
"2023-10-15","41","DE-BY","00+",0
"2023-10-22","42","DE-BY","00+",0
"2023-10-29","43","DE-BY","00+",0
"2023-11-05","44","DE-BY","00+",0
"2023-11-12","45","DE-BY","00+",0
"2023-11-19","46","DE-BY","00+",0
"2023-11-26","47","DE-BY","00+",0
"2023-12-03","48","DE-BY","00+",0
"2023-12-10","49","DE-BY","00+",3
"2023-12-17","50","DE-BY","00+",0
"2023-12-24","51","DE-BY","00+",9
"2023-12-31","52","DE-BY","00+",1
"2024-01-07","01","DE-BY","00+",1
"2023-10-08","40","DE-HE","00+",0
"2023-10-15","41","DE-HE","00+",1
"2023-10-22","42","DE-HE","00+",0
