"date","week","location","age_group","value"
"2023-10-08","40","DE","00+",120
"2023-10-15","41","DE","00+",178
"2023-10-22","42","DE","00+",180
"2023-10-29","43","DE","00+",196
"2023-11-05","44","DE","00+",198
"2023-11-12","45","DE","00+",260
"2023-11-19","46","DE","00+",278
"2023-11-26","47","DE","00+",296
"2023-12-03","48","DE","00+",310
"2023-12-10","49","DE","00+",320
"2023-12-17","50","DE","00+",336
"2023-12-24","51","DE","00+",256
"2023-12-31","52","DE","00+",58
"2024-01-07","01","DE","00+",156
"2024-01-14","02","DE","00+",214
"2024-01-21","03","DE","00+",320
"2024-01-28","04","DE","00+",373
"2024-02-04","05","DE","00+",340
"2024-02-11","06","DE","00+",329
"2024-02-18","07","DE","00+",260
"2024-02-25","08","DE","00+",248
"2024-03-03","09","DE","00+",231
"2024-03-10","10","DE","00+",192
"2024-03-17","11","DE","00+",198
"2024-03-24","12","DE","00+",171
"2024-03-31","13","DE","00+",100
"2024-04-07","14","DE","00+",94
"2024-04-14","15","DE","00+",109
"2024-04-21","16","DE","00+",60
"2023-10-08","40","DE-BB-BE","00+",26
"2023-10-15","41","DE-BB-BE","00+",33
"2023-10-22","42","DE-BB-BE","00+",17
"2023-10-29","43","DE-BB-BE","00+",16
"2023-11-05","44","DE-BB-BE","00+",16
"2023-11-12","45","DE-BB-BE","00+",33
"2023-11-19","46","DE-BB-BE","00+",27
"2023-11-26","47","DE-BB-BE","00+",35
"2023-12-03","48","DE-BB-BE","00+",31
"2023-12-10","49","DE-BB-BE","00+",46
"2023-12-17","50","DE-BB-BE","00+",38
"2023-12-24","51","DE-BB-BE","00+",23
"2023-12-31","52","DE-BB-BE","00+",10
"2024-01-07","01","DE-BB-BE","00+",20
"2024-01-14","02","DE-BB-BE","00+",27
"2024-01-21","03","DE-BB-BE","00+",36
"2024-01-28","04","DE-BB-BE","00+",38
"2024-02-04","05","DE-BB-BE","00+",32
"2024-02-11","06","DE-BB-BE","00+",12
"2024-02-18","07","DE-BB-BE","00+",28
"2024-02-25","08","DE-BB-BE","00+",19
"2024-03-03","09","DE-BB-BE","00+",20
"2024-03-10","10","DE-BB-BE","00+",20
"2024-03-17","11","DE-BB-BE","00+",20
"2024-03-24","12","DE-BB-BE","00+",14
"2024-03-31","13","DE-BB-BE","00+",2
"2024-04-07","14","DE-BB-BE","00+",6
"2024-04-14","15","DE-BB-BE","00+",7
"2024-04-21","16","DE-BB-BE","00+",9
"2023-10-08","40","DE-BW","00+",16
"2023-10-15","41","DE-BW","00+",24
"2023-10-22","42","DE-BW","00+",20
"2023-10-29","43","DE-BW","00+",36
"2023-11-05","44","DE-BW","00+",22
"2023-11-12","45","DE-BW","00+",28
"2023-11-19","46","DE-BW","00+",34
"2023-11-26","47","DE-BW","00+",34
"2023-12-03","48","DE-BW","00+",46
"2023-12-10","49","DE-BW","00+",52
"2023-12-17","50","DE-BW","00+",40
"2023-12-24","51","DE-BW","00+",40
"2023-12-31","52","DE-BW","00+",18
"2024-01-07","01","DE-BW","00+",24
"2024-01-14","02","DE-BW","00+",32
"2024-01-21","03","DE-BW","00+",46
"2024-01-28","04","DE-BW","00+",54
"2024-02-04","05","DE-BW","00+",66
"2024-02-11","06","DE-BW","00+",58
"2024-02-18","07","DE-BW","00+",38
"2024-02-25","08","DE-BW","00+",35
"2024-03-03","09","DE-BW","00+",34
"2024-03-10","10","DE-BW","00+",16
"2024-03-17","11","DE-BW","00+",20
"2024-03-24","12","DE-BW","00+",14
"2024-03-31","13","DE-BW","00+",14
"2024-04-07","14","DE-BW","00+",16
"2024-04-14","15","DE-BW","00+",14
"2024-04-21","16","DE-BW","00+",4
"2023-10-08","40","DE-BY","00+",22
"2023-10-15","41","DE-BY","00+",36
"2023-10-22","42","DE-BY","00+",32
"2023-10-29","43","DE-BY","00+",30
"2023-11-05","44","DE-BY","00+",34
"2023-11-12","45","DE-BY","00+",48
"2023-11-19","46","DE-BY","00+",48
"2023-11-26","47","DE-BY","00+",66
"2023-12-03","48","DE-BY","00+",70
"2023-12-10","49","DE-BY","00+",52
"2023-12-17","50","DE-BY","00+",52
"2023-12-24","51","DE-BY","00+",42
"2023-12-31","52","DE-BY","00+",10
"2024-01-07","01","DE-BY","00+",20
"2024-01-14","02","DE-BY","00+",26
"2024-01-21","03","DE-BY","00+",58
"2024-01-28","04","DE-BY","00+",62
"2024-02-04","05","DE-BY","00+",50
"2024-02-11","06","DE-BY","00+",52
"2024-02-18","07","DE-BY","00+",40
"2024-02-25","08","DE-BY","00+",44
"2024-03-03","09","DE-BY","00+",34
"2024-03-10","10","DE-BY","00+",32
"2024-03-17","11","DE-BY","00+",30
"2024-03-24","12","DE-BY","00+",32
"2024-03-31","13","DE-BY","00+",22
"2024-04-07","14","DE-BY","00+",16
"2024-04-14","15","DE-BY","00+",14
"2024-04-21","16","DE-BY","00+",4
"2023-10-08","40","DE-HE","00+",22
"2023-10-15","41","DE-HE","00+",42
"2023-10-22","42","DE-HE","00+",48
"2023-10-29","43","DE-HE","00+",42
"2023-11-05","44","DE-HE","00+",50
"2023-11-12","45","DE-HE","00+",46
"2023-11-19","46","DE-HE","00+",54
"2023-11-26","47","DE-HE","00+",52
"2023-12-03","48","DE-HE","00+",52
"2023-12-10","49","DE-HE","00+",60
"2023-12-17","50","DE-HE","00+",88
"2023-12-24","51","DE-HE","00+",64
"2023-12-31","52","DE-HE","00+",2
"2024-01-07","01","DE-HE","00+",26
"2024-01-14","02","DE-HE","00+",28
"2024-01-21","03","DE-HE","00+",52
"2024-01-28","04","DE-HE","00+",66
"2024-02-04","05","DE-HE","00+",66
"2024-02-11","06","DE-HE","00+",72
"2024-02-18","07","DE-HE","00+",68
"2024-02-25","08","DE-HE","00+",38
"2024-03-03","09","DE-HE","00+",44
"2024-03-10","10","DE-HE","00+",42
"2024-03-17","11","DE-HE","00+",38
"2024-03-24","12","DE-HE","00+",36
"2024-03-31","13","DE-HE","00+",10
"2024-04-07","14","DE-HE","00+",16
"2024-04-14","15","DE-HE","00+",12
"2024-04-21","16","DE-HE","00+",10
"2023-10-08","40","DE-MV","00+",9
"2023-10-15","41","DE-MV","00+",0
"2023-10-22","42","DE-MV","00+",9
"2023-10-29","43","DE-MV","00+",0
"2023-11-05","44","DE-MV","00+",9
"2023-11-12","45","DE-MV","00+",0
"2023-11-19","46","DE-MV","00+",9
"2023-11-26","47","DE-MV","00+",0
"2023-12-03","48","DE-MV","00+",11
"2023-12-10","49","DE-MV","00+",400
"2023-12-17","50","DE-MV","00+",9
"2023-12-24","51","DE-MV","00+",0
"2023-12-31","52","DE-MV","00+",0
"2024-01-07","01","DE-MV","00+",220
"2024-01-14","02","DE-MV","00+",280
"2024-01-21","03","DE-MV","00+",300
"2024-01-28","04","DE-MV","00+",0
"2024-02-04","05","DE-MV","00+",0
"2024-02-11","06","DE-MV","00+",212
"2024-02-18","07","DE-MV","00+",0
"2024-02-25","08","DE-MV","00+",331
"2024-03-03","09","DE-MV","00+",0
"2024-03-10","10","DE-MV","00+",280
"2024-03-17","11","DE-MV","00+",294
"2024-03-24","12","DE-MV","00+",0
"2024-03-31","13","DE-MV","00+",176
"2024-04-07","14","DE-MV","00+",0
"2024-04-14","15","DE-MV","00+",0
"2024-04-21","16","DE-MV","00+",9
"2023-10-08","40","DE-NI-HB","00+",6
"2023-10-15","41","DE-NI-HB","00+",4
"2023-10-22","42","DE-NI-HB","00+",8
"2023-10-29","43","DE-NI-HB","00+",7
"2023-11-05","44","DE-NI-HB","00+",4
"2023-11-12","45","DE-NI-HB","00+",12
"2023-11-19","46","DE-NI-HB","00+",6
"2023-11-26","47","DE-NI-HB","00+",10
"2023-12-03","48","DE-NI-HB","00+",12
"2023-12-10","49","DE-NI-HB","00+",13
"2023-12-17","50","DE-NI-HB","00+",15
"2023-12-24","51","DE-NI-HB","00+",12
"2023-12-31","52","DE-NI-HB","00+",1
"2024-01-07","01","DE-NI-HB","00+",14
"2024-01-14","02","DE-NI-HB","00+",19
"2024-01-21","03","DE-NI-HB","00+",26
"2024-01-28","04","DE-NI-HB","00+",30
"2024-02-04","05","DE-NI-HB","00+",20
"2024-02-11","06","DE-NI-HB","00+",19
"2024-02-18","07","DE-NI-HB","00+",15
"2024-02-25","08","DE-NI-HB","00+",16
"2024-03-03","09","DE-NI-HB","00+",13
"2024-03-10","10","DE-NI-HB","00+",7
"2024-03-17","11","DE-NI-HB","00+",11
"2024-03-24","12","DE-NI-HB","00+",2
"2024-03-31","13","DE-NI-HB","00+",3
"2024-04-07","14","DE-NI-HB","00+",2
"2024-04-14","15","DE-NI-HB","00+",5
"2024-04-21","16","DE-NI-HB","00+",2
"2023-10-08","40","DE-NW","00+",8
"2023-10-15","41","DE-NW","00+",15
"2023-10-22","42","DE-NW","00+",20
"2023-10-29","43","DE-NW","00+",24
"2023-11-05","44","DE-NW","00+",21
"2023-11-12","45","DE-NW","00+",27
"2023-11-19","46","DE-NW","00+",30
"2023-11-26","47","DE-NW","00+",27
"2023-12-03","48","DE-NW","00+",24
"2023-12-10","49","DE-NW","00+",36
"2023-12-17","50","DE-NW","00+",31
"2023-12-24","51","DE-NW","00+",22
"2023-12-31","52","DE-NW","00+",6
"2024-01-07","01","DE-NW","00+",25
"2024-01-14","02","DE-NW","00+",37
"2024-01-21","03","DE-NW","00+",35
"2024-01-28","04","DE-NW","00+",46
"2024-02-04","05","DE-NW","00+",31
"2024-02-11","06","DE-NW","00+",46
"2024-02-18","07","DE-NW","00+",21
"2024-02-25","08","DE-NW","00+",27
"2024-03-03","09","DE-NW","00+",20
"2024-03-10","10","DE-NW","00+",23
"2024-03-17","11","DE-NW","00+",28
"2024-03-24","12","DE-NW","00+",21
"2024-03-31","13","DE-NW","00+",15
"2024-04-07","14","DE-NW","00+",12
"2024-04-14","15","DE-NW","00+",13
"2024-04-21","16","DE-NW","00+",4
"2023-10-08","40","DE-RP-SL","00+",6
"2023-10-15","41","DE-RP-SL","00+",8
"2023-10-22","42","DE-RP-SL","00+",8
"2023-10-29","43","DE-RP-SL","00+",8
"2023-11-05","44","DE-RP-SL","00+",7
"2023-11-12","45","DE-RP-SL","00+",22
"2023-11-19","46","DE-RP-SL","00+",17
"2023-11-26","47","DE-RP-SL","00+",22
"2023-12-03","48","DE-RP-SL","00+",17
"2023-12-10","49","DE-RP-SL","00+",29
"2023-12-17","50","DE-RP-SL","00+",27
"2023-12-24","51","DE-RP-SL","00+",17
"2023-12-31","52","DE-RP-SL","00+",3
"2024-01-07","01","DE-RP-SL","00+",10
"2024-01-14","02","DE-RP-SL","00+",19
"2024-01-21","03","DE-RP-SL","00+",26
"2024-01-28","04","DE-RP-SL","00+",26
"2024-02-04","05","DE-RP-SL","00+",28
"2024-02-11","06","DE-RP-SL","00+",27
"2024-02-18","07","DE-RP-SL","00+",21
"2024-02-25","08","DE-RP-SL","00+",33
"2024-03-03","09","DE-RP-SL","00+",26
"2024-03-10","10","DE-RP-SL","00+",12
"2024-03-17","11","DE-RP-SL","00+",16
"2024-03-24","12","DE-RP-SL","00+",17
"2024-03-31","13","DE-RP-SL","00+",6
"2024-04-07","14","DE-RP-SL","00+",11
"2024-04-14","15","DE-RP-SL","00+",16
"2024-04-21","16","DE-RP-SL","00+",5
"2023-10-08","40","DE-SH-HH","00+",7
"2023-10-15","41","DE-SH-HH","00+",0
"2023-10-22","42","DE-SH-HH","00+",8
"2023-10-29","43","DE-SH-HH","00+",2
"2023-11-05","44","DE-SH-HH","00+",4
"2023-11-12","45","DE-SH-HH","00+",9
"2023-11-19","46","DE-SH-HH","00+",13
"2023-11-26","47","DE-SH-HH","00+",10
"2023-12-03","48","DE-SH-HH","00+",14
"2023-12-10","49","DE-SH-HH","00+",5
"2023-12-17","50","DE-SH-HH","00+",10
"2023-12-24","51","DE-SH-HH","00+",8
"2023-12-31","52","DE-SH-HH","00+",4
"2024-01-07","01","DE-SH-HH","00+",1
"2024-01-14","02","DE-SH-HH","00+",6
"2024-01-21","03","DE-SH-HH","00+",9
"2024-01-28","04","DE-SH-HH","00+",9
