"date","location","age_group","value"
"2019-10-06","DE","00+",0
"2019-10-13","DE","00+",0
"2019-10-20","DE","00+",4
"2019-10-27","DE","00+",0
"2019-11-03","DE","00+",0
"2019-11-10","DE","00+",2
"2019-11-17","DE","00+",2
"2019-11-24","DE","00+",0
"2019-12-01","DE","00+",4
"2019-12-08","DE","00+",4
"2019-12-15","DE","00+",9
"2019-12-22","DE","00+",9
"2019-12-29","DE","00+",4
"2020-01-05","DE","00+",7
"2020-01-12","DE","00+",33
"2020-01-19","DE","00+",45
"2020-01-26","DE","00+",75
"2020-02-02","DE","00+",115
"2020-02-09","DE","00+",93
"2020-02-16","DE","00+",99
"2020-02-23","DE","00+",80
"2020-03-01","DE","00+",90
"2020-03-08","DE","00+",110
"2020-03-15","DE","00+",75
"2020-03-22","DE","00+",40
"2020-03-29","DE","00+",10
"2020-04-05","DE","00+",0
"2020-04-12","DE","00+",0
"2020-04-19","DE","00+",2
"2020-04-26","DE","00+",0
"2020-05-03","DE","00+",0
"2020-05-10","DE","00+",0
"2020-05-17","DE","00+",0
"2020-05-24","DE","00+",0
"2020-05-31","DE","00+",0
"2020-06-07","DE","00+",0
"2020-06-14","DE","00+",3
"2020-06-21","DE","00+",0
"2020-06-28","DE","00+",0
"2020-07-05","DE","00+",0
"2020-07-12","DE","00+",0
"2020-07-19","DE","00+",0
"2020-07-26","DE","00+",0
"2020-08-02","DE","00+",0
"2020-08-09","DE","00+",2
"2020-08-16","DE","00+",0
"2020-08-23","DE","00+",0
"2020-08-30","DE","00+",0
"2020-09-06","DE","00+",0
"2020-09-13","DE","00+",0
"2020-09-20","DE","00+",2
"2020-09-27","DE","00+",0
"2019-10-06","DE-BB-BE","00+",0
"2019-10-13","DE-BB-BE","00+",0
"2019-10-20","DE-BB-BE","00+",0
"2019-10-27","DE-BB-BE","00+",0
"2019-11-03","DE-BB-BE","00+",0
"2019-11-10","DE-BB-BE","00+",0
"2019-11-17","DE-BB-BE","00+",1
"2019-11-24","DE-BB-BE","00+",0
"2019-12-01","DE-BB-BE","00+",3
"2019-12-08","DE-BB-BE","00+",2
"2019-12-15","DE-BB-BE","00+",2
"2019-12-22","DE-BB-BE","00+",3
"2019-12-29","DE-BB-BE","00+",0
"2020-01-05","DE-BB-BE","00+",2
"2020-01-12","DE-BB-BE","00+",8
"2020-01-19","DE-BB-BE","00+",13
"2020-01-26","DE-BB-BE","00+",13
"2020-02-02","DE-BB-BE","00+",20
"2020-02-09","DE-BB-BE","00+",12
"2020-02-16","DE-BB-BE","00+",13
"2020-02-23","DE-BB-BE","00+",13
"2020-03-01","DE-BB-BE","00+",10
"2020-03-08","DE-BB-BE","00+",12
"2020-03-15","DE-BB-BE","00+",6
"2020-03-22","DE-BB-BE","00+",6
"2020-03-29","DE-BB-BE","00+",2
"2020-04-05","DE-BB-BE","00+",0
"2020-04-12","DE-BB-BE","00+",0
"2020-04-19","DE-BB-BE","00+",0
"2020-04-26","DE-BB-BE","00+",0
"2020-05-03","DE-BB-BE","00+",0
"2020-05-10","DE-BB-BE","00+",0
"2020-05-17","DE-BB-BE","00+",0
"2020-05-24","DE-BB-BE","00+",0
"2020-05-31","DE-BB-BE","00+",0
"2020-06-07","DE-BB-BE","00+",0
"2020-06-14","DE-BB-BE","00+",0
"2020-06-21","DE-BB-BE","00+",0
"2020-06-28","DE-BB-BE","00+",0
"2020-07-05","DE-BB-BE","00+",0
"2020-07-12","DE-BB-BE","00+",0
"2020-07-19","DE-BB-BE","00+",0
"2020-07-26","DE-BB-BE","00+",0
"2020-08-02","DE-BB-BE","00+",0
"2020-08-09","DE-BB-BE","00+",0
"2020-08-16","DE-BB-BE","00+",0
"2020-08-23","DE-BB-BE","00+",0
"2020-08-30","DE-BB-BE","00+",0
"2020-09-06","DE-BB-BE","00+",0
"2020-09-13","DE-BB-BE","00+",0
"2020-09-20","DE-BB-BE","00+",0
"2020-09-27","DE-BB-BE","00+",0
"2019-10-06","DE-BW","00+",0
"2019-10-13","DE-BW","00+",0
"2019-10-20","DE-BW","00+",0
"2019-10-27","DE-BW","00+",0
"2019-11-03","DE-BW","00+",0
"2019-11-10","DE-BW","00+",2
"2019-11-17","DE-BW","00+",2
"2019-11-24","DE-BW","00+",0
"2019-12-01","DE-BW","00+",0
"2019-12-08","DE-BW","00+",2
"2019-12-15","DE-BW","00+",2
"2019-12-22","DE-BW","00+",0
"2019-12-29","DE-BW","00+",0
"2020-01-05","DE-BW","00+",0
"2020-01-12","DE-BW","00+",6
"2020-01-19","DE-BW","00+",24
"2020-01-26","DE-BW","00+",50
"2020-02-02","DE-BW","00+",82
"2020-02-09","DE-BW","00+",60
"2020-02-16","DE-BW","00+",56
"2020-02-23","DE-BW","00+",64
"2020-03-01","DE-BW","00+",78
"2020-03-08","DE-BW","00+",42
"2020-03-15","DE-BW","00+",32
"2020-03-22","DE-BW","00+",16
