"date","location","age_group","value"
"2021-10-10","DE","00+",1
"2021-10-17","DE","00+",1
"2021-10-24","DE","00+",1
"2021-10-31","DE","00+",0
"2021-11-07","DE","00+",0
"2021-11-14","DE","00+",1
"2021-11-21","DE","00+",1
"2021-11-28","DE","00+",1
"2021-12-05","DE","00+",3
"2021-12-12","DE","00+",0
"2021-12-19","DE","00+",2
"2021-12-26","DE","00+",3
"2022-01-02","DE","00+",2
"2022-01-09","DE","00+",5
"2022-01-16","DE","00+",3
"2022-01-23","DE","00+",2
"2022-01-30","DE","00+",5
"2022-02-06","DE","00+",7
"2022-02-13","DE","00+",2
"2022-02-20","DE","00+",4
"2022-02-27","DE","00+",0
"2021-10-10","DE-BW","00+",0
"2021-10-17","DE-BW","00+",0
"2021-10-24","DE-BW","00+",0
"2021-10-31","DE-BW","00+",0
"2021-11-07","DE-BW","00+",0
"2021-11-14","DE-BW","00+",0
"2021-11-21","DE-BW","00+",0
"2021-11-28","DE-BW","00+",0
"2021-12-05","DE-BW","00+",0
"2021-12-12","DE-BW","00+",0
"2021-12-19","DE-BW","00+",0
"2021-12-26","DE-BW","00+",0
"2022-01-02","DE-BW","00+",1
"2022-01-09","DE-BW","00+",0
"2022-01-16","DE-BW","00+",0
"2022-01-23","DE-BW","00+",1
"2022-01-30","DE-BW","00+",2
"2022-02-06","DE-BW","00+",1
"2022-02-13","DE-BW","00+",1
"2022-02-20","DE-BW","00+",0
"2022-02-27","DE-BW","00+",0
"2021-10-10","DE-BY","00+",0
"2021-10-17","DE-BY","00+",0
"2021-10-24","DE-BY","00+",0
"2021-10-31","DE-BY","00+",0
"2021-11-07","DE-BY","00+",0
"2021-11-14","DE-BY","00+",0
"2021-11-21","DE-BY","00+",0
"2021-11-28","DE-BY","00+",0
"2021-12-05","DE-BY","00+",0
"2021-12-12","DE-BY","00+",0
"2021-12-19","DE-BY","00+",0
"2021-12-26","DE-BY","00+",0
"2022-01-02","DE-BY","00+",0
"2022-01-09","DE-BY","00+",0
"2022-01-16","DE-BY","00+",0
"2022-01-23","DE-BY","00+",0
"2022-01-30","DE-BY","00+",0
"2022-02-06","DE-BY","00+",1
"2022-02-13","DE-BY","00+",0
"2022-02-20","DE-BY","00+",1
"2022-02-27","DE-BY","00+",1
