"date","location","age_group","value"
"2017-10-08","DE","00+",7
"2017-10-15","DE","00+",0
"2017-10-22","DE","00+",0
"2017-10-29","DE","00+",0
"2017-11-05","DE","00+",0
"2017-11-12","DE","00+",0
"2017-11-19","DE","00+",6
"2017-11-26","DE","00+",10
"2017-12-03","DE","00+",7
"2017-12-10","DE","00+",7
"2017-12-17","DE","00+",10
"2017-12-24","DE","00+",16
"2017-12-31","DE","00+",16
"2018-01-07","DE","00+",40
"2018-01-14","DE","00+",59
"2018-01-21","DE","00+",110
"2018-01-28","DE","00+",160
"2018-02-04","DE","00+",197
"2018-02-11","DE","00+",170
"2018-02-18","DE","00+",230
"2018-02-25","DE","00+",240
"2018-03-04","DE","00+",286
"2018-03-11","DE","00+",260
"2018-03-18","DE","00+",190
"2018-03-25","DE","00+",106
"2018-04-01","DE","00+",67
"2018-04-08","DE","00+",30
"2018-04-15","DE","00+",10
"2018-04-22","DE","00+",6
"2018-04-29","DE","00+",0
"2018-05-06","DE","00+",0
"2018-05-13","DE","00+",0
"2018-05-20","DE","00+",0
"2018-05-27","DE","00+",0
"2018-06-03","DE","00+",0
"2018-06-10","DE","00+",0
"2018-06-17","DE","00+",6
"2018-06-24","DE","00+",0
"2018-07-01","DE","00+",0
"2018-07-08","DE","00+",0
"2018-07-15","DE","00+",0
"2018-07-22","DE","00+",0
"2018-07-29","DE","00+",0
"2018-08-05","DE","00+",0
"2018-08-12","DE","00+",6
"2018-08-19","DE","00+",0
"2018-08-26","DE","00+",0
"2018-09-02","DE","00+",0
"2018-09-09","DE","00+",0
"2018-09-16","DE","00+",0
"2018-09-23","DE","00+",0
"2018-09-30","DE","00+",0
"2017-10-08","DE-BB-BE","00+",0
"2017-10-15","DE-BB-BE","00+",1
"2017-10-22","DE-BB-BE","00+",0
"2017-10-29","DE-BB-BE","00+",0
"2017-11-05","DE-BB-BE","00+",0
"2017-11-12","DE-BB-BE","00+",0
"2017-11-19","DE-BB-BE","00+",0
"2017-11-26","DE-BB-BE","00+",0
"2017-12-03","DE-BB-BE","00+",2
"2017-12-10","DE-BB-BE","00+",1
"2017-12-17","DE-BB-BE","00+",0
"2017-12-24","DE-BB-BE","00+",0
"2017-12-31","DE-BB-BE","00+",2
"2018-01-07","DE-BB-BE","00+",4
"2018-01-14","DE-BB-BE","00+",7
"2018-01-21","DE-BB-BE","00+",10
"2018-01-28","DE-BB-BE","00+",23
"2018-02-04","DE-BB-BE","00+",24
"2018-02-11","DE-BB-BE","00+",13
"2018-02-18","DE-BB-BE","00+",27
"2018-02-25","DE-BB-BE","00+",26
"2018-03-04","DE-BB-BE","00+",46
"2018-03-11","DE-BB-BE","00+",46
"2018-03-18","DE-BB-BE","00+",30
"2018-03-25","DE-BB-BE","00+",11
"2018-04-01","DE-BB-BE","00+",12
"2018-04-08","DE-BB-BE","00+",7
"2018-04-15","DE-BB-BE","00+",2
"2018-04-22","DE-BB-BE","00+",2
"2018-04-29","DE-BB-BE","00+",2
"2018-05-06","DE-BB-BE","00+",0
"2018-05-13","DE-BB-BE","00+",0
"2018-05-20","DE-BB-BE","00+",0
"2018-05-27","DE-BB-BE","00+",0
"2018-06-03","DE-BB-BE","00+",0
"2018-06-10","DE-BB-BE","00+",0
"2018-06-17","DE-BB-BE","00+",1
"2018-06-24","DE-BB-BE","00+",0
"2018-07-01","DE-BB-BE","00+",1
"2018-07-08","DE-BB-BE","00+",0
"2018-07-15","DE-BB-BE","00+",1
"2018-07-22","DE-BB-BE","00+",0
"2018-07-29","DE-BB-BE","00+",1
"2018-08-05","DE-BB-BE","00+",0
"2018-08-12","DE-BB-BE","00+",1
"2018-08-19","DE-BB-BE","00+",0
"2018-08-26","DE-BB-BE","00+",1
"2018-09-02","DE-BB-BE","00+",0
"2018-09-09","DE-BB-BE","00+",1
"2018-09-16","DE-BB-BE","00+",0
"2018-09-23","DE-BB-BE","00+",1
"2018-09-30","DE-BB-BE","00+",0
"2017-10-08","DE-BW","00+",0
"2017-10-15","DE-BW","00+",0
"2017-10-22","DE-BW","00+",0
"2017-10-29","DE-BW","00+",0
"2017-11-05","DE-BW","00+",0
"2017-11-12","DE-BW","00+",0
"2017-11-19","DE-BW","00+",2
"2017-11-26","DE-BW","00+",3
"2017-12-03","DE-BW","00+",2
"2017-12-10","DE-BW","00+",0
"2017-12-17","DE-BW","00+",2
"2017-12-24","DE-BW","00+",4
"2017-12-31","DE-BW","00+",5
"2018-01-07","DE-BW","00+",18
"2018-01-14","DE-BW","00+",34
"2018-01-21","DE-BW","00+",40
"2018-01-28","DE-BW","00+",65
"2018-02-04","DE-BW","00+",74
"2018-02-11","DE-BW","00+",70
"2018-02-18","DE-BW","00+",83
"2018-02-25","DE-BW","00+",103
"2018-03-04","DE-BW","00+",94
"2018-03-11","DE-BW","00+",95
"2018-03-18","DE-BW","00+",69
"2018-03-25","DE-BW","00+",23
"2018-04-01","DE-BW","00+",24
"2018-04-08","DE-BW","00+",5
"2018-04-15","DE-BW","00+",2
"2018-04-22","DE-BW","00+",2
"2018-04-29","DE-BW","00+",0
"2018-05-06","DE-BW","00+",0
"2018-05-13","DE-BW","00+",0
"2018-05-20","DE-BW","00+",0
"2018-05-27","DE-BW","00+",0
"2018-06-03","DE-BW","00+",0
"2018-06-10","DE-BW","00+",0
"2018-06-17","DE-BW","00+",2
"2018-06-24","DE-BW","00+",0
"2018-07-01","DE-BW","00+",0
"2018-07-08","DE-BW","00+",0
"2018-07-15","DE-BW","00+",0
"2018-07-22","DE-BW","00+",0
"2018-07-29","DE-BW","00+",0
"2018-08-05","DE-BW","00+",0
"2018-08-12","DE-BW","00+",2
"2018-08-19","DE-BW","00+",0
"2018-08-26","DE-BW","00+",0
