"date","week","location","age_group","value"
"2019-10-06","40","DE","00+",38
"2019-10-13","41","DE","00+",78
"2019-10-20","42","DE","00+",58
"2019-10-27","43","DE","00+",68
"2019-11-03","44","DE","00+",60
"2019-11-10","45","DE","00+",100
"2019-11-17","46","DE","00+",90
"2019-11-24","47","DE","00+",96
"2019-12-01","48","DE","00+",100
"2019-12-08","49","DE","00+",106
"2019-12-15","50","DE","00+",100
"2019-12-22","51","DE","00+",90
"2019-12-29","52","DE","00+",20
"2020-01-05","01","DE","00+",58
"2020-01-12","02","DE","00+",110
"2020-01-19","03","DE","00+",149
"2020-01-26","04","DE","00+",188
"2020-02-02","05","DE","00+",240
"2020-02-09","06","DE","00+",210
"2020-02-16","07","DE","00+",10
"2019-10-06","40","DE-BB-BE","00+",3
"2019-10-13","41","DE-BB-BE","00+",6
"2019-10-20","42","DE-BB-BE","00+",6
"2019-10-27","43","DE-BB-BE","00+",8
"2019-11-03","44","DE-BB-BE","00+",8
"2019-11-10","45","DE-BB-BE","00+",10
"2019-11-17","46","DE-BB-BE","00+",10
"2019-11-24","47","DE-BB-BE","00+",13
"2019-12-01","48","DE-BB-BE","00+",15
"2019-12-08","49","DE-BB-BE","00+",11
"2019-12-15","50","DE-BB-BE","00+",13
"2019-12-22","51","DE-BB-BE","00+",18
"2019-12-29","52","DE-BB-BE","00+",2
"2020-01-05","01","DE-BB-BE","00+",9
"2020-01-12","02","DE-BB-BE","00+",22
"2020-01-19","03","DE-BB-BE","00+",23
"2020-01-26","04","DE-BB-BE","00+",30
"2020-02-02","05","DE-BB-BE","00+",31
"2020-02-09","06","DE-BB-BE","00+",25
"2020-02-16","07","DE-BB-BE","00+",4
"2019-10-06","40","DE-BW","00+",9
"2019-10-13","41","DE-BW","00+",15
"2019-10-20","42","DE-BW","00+",13
"2019-10-27","43","DE-BW","00+",14
"2019-11-03","44","DE-BW","00+",10
"2019-11-10","45","DE-BW","00+",15
"2019-11-17","46","DE-BW","00+",15
"2019-11-24","47","DE-BW","00+",25
"2019-12-01","48","DE-BW","00+",20
"2019-12-08","49","DE-BW","00+",23
"2019-12-15","50","DE-BW","00+",7
"2019-12-22","51","DE-BW","00+",7
"2019-12-29","52","DE-BW","00+",3
"2020-01-05","01","DE-BW","00+",4
"2020-01-12","02","DE-BW","00+",23
"2020-01-19","03","DE-BW","00+",69
"2020-01-26","04","DE-BW","00+",88
"2020-02-02","05","DE-BW","00+",120
"2020-02-09","06","DE-BW","00+",39
