"date","location","age_group","value"
"2020-10-04","DE","00+",1
"2020-10-11","DE","00+",2
"2020-10-18","DE","00+",3
"2020-10-25","DE","00+",0
"2020-11-01","DE","00+",0
"2020-10-04","DE-BB-BE","00+",0
"2020-10-11","DE-BB-BE","00+",0
"2020-10-18","DE-BB-BE","00+",0
"2020-10-25","DE-BB-BE","00+",0
"2020-11-01","DE-BB-BE","00+",0
"2020-10-04","DE-BW","00+",0
"2020-10-11","DE-BW","00+",0
"2020-10-18","DE-BW","00+",1
"2020-10-25","DE-BW","00+",0
"2020-11-01","DE-BW","00+",0
"2020-10-04","DE-BY","00+",0
"2020-10-11","DE-BY","00+",1
"2020-10-18","DE-BY","00+",0
"2020-10-25","DE-BY","00+",0
"2020-11-01","DE-BY","00+",0
"2020-10-04","DE-HE","00+",0
"2020-10-11","DE-HE","00+",0
"2020-10-18","DE-HE","00+",2
"2020-10-25","DE-HE","00+",0
"2020-11-01","DE-HE","00+",0
"2020-10-04","DE-MV","00+",0
"2020-10-11","DE-MV","00+",0
"2020-10-18","DE-MV","00+",0
"2020-10-25","DE-MV","00+",0
"2020-11-01","DE-MV","00+",0
"2020-10-04","DE-NI-HB","00+",1
"2020-10-11","DE-NI-HB","00+",0
"2020-10-18","DE-NI-HB","00+",0
"2020-10-25","DE-NI-HB","00+",0
"2020-11-01","DE-NI-HB","00+",0
"2020-10-04","DE-NW","00+",0
"2020-10-11","DE-NW","00+",1
"2020-10-18","DE-NW","00+",0
"2020-10-25","DE-NW","00+",0
"2020-11-01","DE-NW","00+",0
"2020-10-04","DE-RP-SL","00+",0
"2020-10-11","DE-RP-SL","00+",0
"2020-10-18","DE-RP-SL","00+",0
"2020-10-25","DE-RP-SL","00+",0
"2020-11-01","DE-RP-SL","00+",0
"2020-10-04","DE-SH-HH","00+",0
"2020-10-11","DE-SH-HH","00+",0
"2020-10-18","DE-SH-HH","00+",0
"2020-10-25","DE-SH-HH","00+",0
"2020-11-01","DE-SH-HH","00+",0
"2020-10-04","DE-SN","00+",0
"2020-10-11","DE-SN","00+",0
"2020-10-18","DE-SN","00+",0
"2020-10-25","DE-SN","00+",0
"2020-11-01","DE-SN","00+",0
"2020-10-04","DE-ST","00+",0
"2020-10-11","DE-ST","00+",0
"2020-10-18","DE-ST","00+",0
"2020-10-25","DE-ST","00+",0
"2020-11-01","DE-ST","00+",0
"2020-10-04","DE-TH","00+",0
"2020-10-11","DE-TH","00+",0
"2020-10-18","DE-TH","00+",0
"2020-10-25","DE-TH","00+",0
"2020-11-01","DE-TH","00+",0
