"date","week","location","age_group","value"
"2017-10-08","40","DE","00+",60
"2017-10-15","41","DE","00+",100
"2017-10-22","42","DE","00+",94
"2017-10-29","43","DE","00+",98
"2017-11-05","44","DE","00+",60
"2017-11-12","45","DE","00+",100
"2017-11-19","46","DE","00+",116
"2017-11-26","47","DE","00+",136
"2017-12-03","48","DE","00+",140
"2017-12-10","49","DE","00+",140
"2017-12-17","50","DE","00+",128
"2017-12-24","51","DE","00+",100
"2017-12-31","52","DE","00+",50
"2018-01-07","01","DE","00+",160
"2018-01-14","02","DE","00+",198
"2018-01-21","03","DE","00+",260
"2018-01-28","04","DE","00+",308
"2018-02-04","05","DE","00+",378
"2018-02-11","06","DE","00+",356
"2018-02-18","07","DE","00+",400
"2018-02-25","08","DE","00+",400
"2018-03-04","09","DE","00+",418
"2018-03-11","10","DE","00+",392
"2018-03-18","11","DE","00+",318
"2018-03-25","12","DE","00+",208
"2018-04-01","13","DE","00+",148
"2018-04-08","14","DE","00+",92
"2018-04-15","15","DE","00+",96
"2018-04-22","16","DE","00+",73
"2018-04-29","17","DE","00+",50
"2018-05-06","18","DE","00+",36
"2018-05-13","19","DE","00+",34
"2018-05-20","20","DE","00+",20
"2018-05-27","21","DE","00+",20
"2018-06-03","22","DE","00+",18
"2018-06-10","23","DE","00+",50
"2018-06-17","24","DE","00+",38
"2018-06-24","25","DE","00+",40
"2018-07-01","26","DE","00+",40
"2018-07-08","27","DE","00+",20
"2018-07-15","28","DE","00+",20
"2018-07-22","29","DE","00+",18
"2018-07-29","30","DE","00+",20
"2018-08-05","31","DE","00+",20
"2018-08-12","32","DE","00+",18
"2018-08-19","33","DE","00+",40
"2018-08-26","34","DE","00+",30
"2018-09-02","35","DE","00+",20
"2018-09-09","36","DE","00+",20
"2018-09-16","37","DE","00+",40
"2018-09-23","38","DE","00+",34
"2018-09-30","39","DE","00+",0
"2017-10-08","40","DE-BB-BE","00+",4
"2017-10-15","41","DE-BB-BE","00+",12
"2017-10-22","42","DE-BB-BE","00+",8
"2017-10-29","43","DE-BB-BE","00+",8
"2017-11-05","44","DE-BB-BE","00+",4
"2017-11-12","45","DE-BB-BE","00+",12
"2017-11-19","46","DE-BB-BE","00+",10
"2017-11-26","47","DE-BB-BE","00+",11
"2017-12-03","48","DE-BB-BE","00+",8
"2017-12-10","49","DE-BB-BE","00+",14
"2017-12-17","50","DE-BB-BE","00+",11
"2017-12-24","51","DE-BB-BE","00+",4
"2017-12-31","52","DE-BB-BE","00+",4
"2018-01-07","01","DE-BB-BE","00+",12
"2018-01-14","02","DE-BB-BE","00+",15
"2018-01-21","03","DE-BB-BE","00+",26
"2018-01-28","04","DE-BB-BE","00+",40
"2018-02-04","05","DE-BB-BE","00+",48
"2018-02-11","06","DE-BB-BE","00+",41
"2018-02-18","07","DE-BB-BE","00+",46
"2018-02-25","08","DE-BB-BE","00+",44
"2018-03-04","09","DE-BB-BE","00+",60
"2018-03-11","10","DE-BB-BE","00+",72
"2018-03-18","11","DE-BB-BE","00+",52
"2018-03-25","12","DE-BB-BE","00+",20
"2018-04-01","13","DE-BB-BE","00+",18
"2018-04-08","14","DE-BB-BE","00+",14
"2018-04-15","15","DE-BB-BE","00+",10
"2018-04-22","16","DE-BB-BE","00+",4
"2018-04-29","17","DE-BB-BE","00+",0
"2018-05-06","18","DE-BB-BE","00+",4
"2018-05-13","19","DE-BB-BE","00+",5
"2018-05-20","20","DE-BB-BE","00+",0
"2018-05-27","21","DE-BB-BE","00+",0
"2018-06-03","22","DE-BB-BE","00+",1
"2018-06-10","23","DE-BB-BE","00+",4
"2018-06-17","24","DE-BB-BE","00+",2
"2018-06-24","25","DE-BB-BE","00+",3
"2018-07-01","26","DE-BB-BE","00+",4
"2018-07-08","27","DE-BB-BE","00+",2
"2018-07-15","28","DE-BB-BE","00+",2
"2018-07-22","29","DE-BB-BE","00+",0
"2018-07-29","30","DE-BB-BE","00+",0
"2018-08-05","31","DE-BB-BE","00+",1
"2018-08-12","32","DE-BB-BE","00+",0
