"date","week","location","age_group","value"
"2019-10-06","40","DE","00+",0
"2019-10-13","41","DE","00+",3
"2019-10-20","42","DE","00+",4
"2019-10-27","43","DE","00+",0
"2019-11-03","44","DE","00+",0
"2019-11-10","45","DE","00+",2
"2019-11-17","46","DE","00+",2
"2019-11-24","47","DE","00+",0
"2019-12-01","48","DE","00+",4
"2019-12-08","49","DE","00+",4
"2019-12-15","50","DE","00+",9
"2019-12-22","51","DE","00+",8
"2019-12-29","52","DE","00+",3
"2020-01-05","01","DE","00+",5
"2020-01-12","02","DE","00+",33
"2020-01-19","03","DE","00+",48
"2020-01-26","04","DE","00+",77
"2020-02-02","05","DE","00+",108
"2020-02-09","06","DE","00+",0
"2019-10-06","40","DE-BB-BE","00+",0
"2019-10-13","41","DE-BB-BE","00+",0
"2019-10-20","42","DE-BB-BE","00+",0
"2019-10-27","43","DE-BB-BE","00+",0
"2019-11-03","44","DE-BB-BE","00+",0
"2019-11-10","45","DE-BB-BE","00+",0
"2019-11-17","46","DE-BB-BE","00+",1
"2019-11-24","47","DE-BB-BE","00+",0
"2019-12-01","48","DE-BB-BE","00+",3
"2019-12-08","49","DE-BB-BE","00+",2
"2019-12-15","50","DE-BB-BE","00+",2
"2019-12-22","51","DE-BB-BE","00+",3
"2019-12-29","52","DE-BB-BE","00+",0
"2020-01-05","01","DE-BB-BE","00+",2
"2020-01-12","02","DE-BB-BE","00+",8
"2020-01-19","03","DE-BB-BE","00+",13
"2020-01-26","04","DE-BB-BE","00+",13
"2020-02-02","05","DE-BB-BE","00+",17
"2020-02-09","06","DE-BB-BE","00+",0
"2019-10-06","40","DE-BW","00+",0
"2019-10-13","41","DE-BW","00+",0
"2019-10-20","42","DE-BW","00+",1
"2019-10-27","43","DE-BW","00+",0
"2019-11-03","44","DE-BW","00+",0
"2019-11-10","45","DE-BW","00+",1
"2019-11-17","46","DE-BW","00+",0
"2019-11-24","47","DE-BW","00+",0
"2019-12-01","48","DE-BW","00+",0
"2019-12-08","49","DE-BW","00+",1
"2019-12-15","50","DE-BW","00+",1
"2019-12-22","51","DE-BW","00+",1
"2019-12-29","52","DE-BW","00+",0
"2020-01-05","01","DE-BW","00+",0
