date,year,week,location,age_group,value
2022-01-09,2022,1,DE,00+,337893.0
2022-01-16,2022,2,DE,00+,485925.0
2022-01-23,2022,3,DE,00+,796394.0
2022-01-30,2022,4,DE,00+,1113917.0
2022-02-06,2022,5,DE,00+,1291899.0
2022-02-13,2022,6,DE,00+,1309657.0
2022-02-20,2022,7,DE,00+,1194068.0
2022-02-27,2022,8,DE,00+,1092792.0
2022-03-06,2022,9,DE,00+,1132205.0
2022-03-13,2022,10,DE,00+,1412503.0
2022-03-20,2022,11,DE,00+,1580771.0
2022-03-27,2022,12,DE,00+,1587344.0
2022-04-03,2022,13,DE,00+,1290306.0
2022-04-10,2022,14,DE,00+,980077.0
2022-04-17,2022,15,DE,00+,778939.0
2022-04-24,2022,16,DE,00+,731739.0
2022-05-01,2022,17,DE,00+,596568.0
2022-05-08,2022,18,DE,00+,470965.0
2022-05-15,2022,19,DE,00+,408502.0
2022-05-22,2022,20,DE,00+,292738.0
2022-05-29,2022,21,DE,00+,187321.0
2022-06-05,2022,22,DE,00+,245272.0
2022-06-12,2022,23,DE,00+,331608.0
2022-06-19,2022,24,DE,00+,413917.0
2022-06-26,2022,25,DE,00+,574232.0
2022-07-03,2022,26,DE,00+,622605.0
2022-07-10,2022,27,DE,00+,629193.0
2022-07-17,2022,28,DE,00+,675099.0
2022-07-24,2022,29,DE,00+,627266.0
2022-07-31,2022,30,DE,00+,495905.0
2022-08-07,2022,31,DE,00+,363021.0
2022-08-14,2022,32,DE,00+,298435.0
2022-08-21,2022,33,DE,00+,263433.0
2022-08-28,2022,34,DE,00+,228029.0
2022-09-04,2022,35,DE,00+,201809.0
2022-09-11,2022,36,DE,00+,204168.0
2022-09-18,2022,37,DE,00+,229070.0
2022-09-25,2022,38,DE,00+,286764.0
2022-10-02,2022,39,DE,00+,459121.0
2022-10-09,2022,40,DE,00+,594381.0
2022-10-16,2022,41,DE,00+,645932.0
2022-10-23,2022,42,DE,00+,545764.0
2022-10-30,2022,43,DE,00+,374132.0
2022-11-06,2022,44,DE,00+,243798.0
2022-11-13,2022,45,DE,00+,202241.0
2022-11-20,2022,46,DE,00+,169879.0
2022-11-27,2022,47,DE,00+,170881.0
2022-12-04,2022,48,DE,00+,185189.0
2022-12-11,2022,49,DE,00+,199935.0
2022-12-18,2022,50,DE,00+,223542.0
2022-12-25,2022,51,DE,00+,232184.0
2023-01-01,2022,52,DE,00+,151891.0
2023-01-08,2023,1,DE,00+,130631.0
2023-01-15,2023,2,DE,00+,89270.0
2023-01-22,2023,3,DE,00+,63042.0
2023-01-29,2023,4,DE,00+,73459.0
2023-02-05,2023,5,DE,00+,84444.0
2023-02-12,2023,6,DE,00+,86920.0
