date,year,week,location,age_group,value
2022-01-09,2022,1,DE,00+,337894.0
2022-01-16,2022,2,DE,00+,485925.0
2022-01-23,2022,3,DE,00+,796440.0
2022-01-30,2022,4,DE,00+,1114007.0
2022-02-06,2022,5,DE,00+,1291903.0
2022-02-13,2022,6,DE,00+,1309661.0
2022-02-20,2022,7,DE,00+,1194079.0
2022-02-27,2022,8,DE,00+,1092799.0
2022-03-06,2022,9,DE,00+,1132258.0
2022-03-13,2022,10,DE,00+,1412603.0
2022-03-20,2022,11,DE,00+,1580942.0
2022-03-27,2022,12,DE,00+,1587322.0
2022-04-03,2022,13,DE,00+,1290307.0
2022-04-10,2022,14,DE,00+,980071.0
2022-04-17,2022,15,DE,00+,778938.0
2022-04-24,2022,16,DE,00+,731739.0
2022-05-01,2022,17,DE,00+,596560.0
2022-05-08,2022,18,DE,00+,470955.0
2022-05-15,2022,19,DE,00+,408493.0
2022-05-22,2022,20,DE,00+,292735.0
2022-05-29,2022,21,DE,00+,187320.0
2022-06-05,2022,22,DE,00+,245274.0
2022-06-12,2022,23,DE,00+,331613.0
2022-06-19,2022,24,DE,00+,413928.0
2022-06-26,2022,25,DE,00+,574232.0
2022-07-03,2022,26,DE,00+,622604.0
2022-07-10,2022,27,DE,00+,629192.0
2022-07-17,2022,28,DE,00+,675102.0
2022-07-24,2022,29,DE,00+,627268.0
2022-07-31,2022,30,DE,00+,495930.0
2022-08-07,2022,31,DE,00+,363022.0
2022-08-14,2022,32,DE,00+,298438.0
2022-08-21,2022,33,DE,00+,263464.0
2022-08-28,2022,34,DE,00+,228036.0
2022-09-04,2022,35,DE,00+,201819.0
2022-09-11,2022,36,DE,00+,204174.0
2022-09-18,2022,37,DE,00+,229081.0
2022-09-25,2022,38,DE,00+,286778.0
2022-10-02,2022,39,DE,00+,459183.0
2022-10-09,2022,40,DE,00+,594401.0
2022-10-16,2022,41,DE,00+,645996.0
2022-10-23,2022,42,DE,00+,545766.0
2022-10-30,2022,43,DE,00+,374196.0
2022-11-06,2022,44,DE,00+,243804.0
2022-11-13,2022,45,DE,00+,202247.0
2022-11-20,2022,46,DE,00+,169883.0
2022-11-27,2022,47,DE,00+,170890.0
2022-12-04,2022,48,DE,00+,185194.0
2022-12-11,2022,49,DE,00+,199952.0
2022-12-18,2022,50,DE,00+,223553.0
2022-12-25,2022,51,DE,00+,232183.0
2023-01-01,2022,52,DE,00+,151890.0
2023-01-08,2023,1,DE,00+,130631.0
2023-01-15,2023,2,DE,00+,89270.0
2023-01-22,2023,3,DE,00+,63042.0
2023-01-29,2023,4,DE,00+,73458.0
2023-02-05,2023,5,DE,00+,84444.0
2023-02-12,2023,6,DE,00+,86920.0
2023-02-19,2023,7,DE,00+,98279.0
2023-02-26,2023,8,DE,00+,113911.0
2023-03-05,2023,9,DE,00+,86591.0
2023-03-12,2023,10,DE,00+,44279.0
2023-03-19,2023,11,DE,00+,40820.0
2023-03-26,2023,12,DE,00+,33232.0
2023-04-02,2023,13,DE,00+,23016.0
2023-04-09,2023,14,DE,00+,14875.0
2023-04-16,2023,15,DE,00+,13229.0
2023-04-23,2023,16,DE,00+,11681.0
2023-04-30,2023,17,DE,00+,9338.0
2023-05-07,2023,18,DE,00+,7410.0
2023-05-14,2023,19,DE,00+,6779.0
2023-05-21,2023,20,DE,00+,4454.0
2023-05-28,2023,21,DE,00+,4354.0
2023-06-04,2023,22,DE,00+,2853.0
2023-06-11,2023,23,DE,00+,2423.0
2023-06-18,2023,24,DE,00+,2054.0
2023-06-25,2023,25,DE,00+,1576.0
2023-07-02,2023,26,DE,00+,1153.0
2023-07-09,2023,27,DE,00+,1062.0
2023-07-16,2023,28,DE,00+,1265.0
2023-07-23,2023,29,DE,00+,1287.0
2023-07-30,2023,30,DE,00+,1862.0
2023-08-06,2023,31,DE,00+,2110.0
2023-08-13,2023,32,DE,00+,2703.0
2023-08-20,2023,33,DE,00+,4419.0
2023-08-27,2023,34,DE,00+,5216.0
2023-09-03,2023,35,DE,00+,5585.0
2023-09-10,2023,36,DE,00+,7537.0
2023-09-17,2023,37,DE,00+,8904.0
2023-09-24,2023,38,DE,00+,9167.0
2023-10-01,2023,39,DE,00+,10293.0
2023-10-08,2023,40,DE,00+,11220.0
2023-10-15,2023,41,DE,00+,14821.0
2023-10-22,2023,42,DE,00+,16239.0
2023-10-29,2023,43,DE,00+,22400.0
2023-11-05,2023,44,DE,00+,23338.0
2023-11-12,2023,45,DE,00+,28117.0
2023-11-19,2023,46,DE,00+,29003.0
2023-11-26,2023,47,DE,00+,31669.0
2023-12-03,2023,48,DE,00+,32617.0
2023-12-10,2023,49,DE,00+,37677.0
2023-12-17,2023,50,DE,00+,44016.0
2023-12-24,2023,51,DE,00+,36693.0
2023-12-31,2023,52,DE,00+,18119.0
2024-01-07,2024,1,DE,00+,18276.0
2024-01-14,2024,2,DE,00+,12897.0
2024-01-21,2024,3,DE,00+,8892.0
2024-01-28,2024,4,DE,00+,7727.0
2024-02-04,2024,5,DE,00+,6336.0
2024-02-11,2024,6,DE,00+,5270.0
2024-02-18,2024,7,DE,00+,3637.0
2024-02-25,2024,8,DE,00+,3038.0
2024-03-03,2024,9,DE,00+,2244.0
2024-03-10,2024,10,DE,00+,1797.0
2024-03-17,2024,11,DE,00+,1539.0
2024-03-24,2024,12,DE,00+,1322.0
2024-03-31,2024,13,DE,00+,991.0
2024-04-07,2024,14,DE,00+,981.0
2024-04-14,2024,15,DE,00+,798.0
2024-04-21,2024,16,DE,00+,693.0
2024-04-28,2024,17,DE,00+,888.0
2024-05-05,2024,18,DE,00+,1148.0
2024-05-12,2024,19,DE,00+,1007.0
2024-05-19,2024,20,DE,00+,1353.0
2024-05-26,2024,21,DE,00+,978.0
2024-06-02,2024,22,DE,00+,1036.0
2024-06-09,2024,23,DE,00+,1478.0
2024-06-16,2024,24,DE,00+,2130.0
2024-06-23,2024,25,DE,00+,3529.0
2024-06-30,2024,26,DE,00+,4542.0
2024-07-07,2024,27,DE,00+,4733.0
2024-07-14,2024,28,DE,00+,5886.0
2024-07-21,2024,29,DE,00+,6415.0
2024-07-28,2024,30,DE,00+,6294.0
2024-08-04,2024,31,DE,00+,6103.0
2024-08-11,2024,32,DE,00+,6139.0
2024-08-18,2024,33,DE,00+,6032.0
2024-08-25,2024,34,DE,00+,6566.0
2024-09-01,2024,35,DE,00+,7604.0
2024-09-08,2024,36,DE,00+,8545.0
2024-09-15,2024,37,DE,00+,7714.0
2024-09-22,2024,38,DE,00+,10550.0
2024-09-29,2024,39,DE,00+,13495.0
2024-10-06,2024,40,DE,00+,10913.0
2024-10-13,2024,41,DE,00+,16463.0
2024-10-20,2024,42,DE,00+,16511.0
2024-10-27,2024,43,DE,00+,16533.0
2024-11-03,2024,44,DE,00+,11950.0
2024-11-10,2024,45,DE,00+,11804.0
2024-11-17,2024,46,DE,00+,10824.0
2024-11-24,2024,47,DE,00+,10954.0
2024-12-01,2024,48,DE,00+,10748.0
2024-12-08,2024,49,DE,00+,9132.0
2024-12-15,2024,50,DE,00+,8853.0
2024-12-22,2024,51,DE,00+,4721.0
2022-01-09,2022,1,DE,00-04,9148.0
2022-01-16,2022,2,DE,00-04,19041.0
2022-01-23,2022,3,DE,00-04,41105.0
2022-01-30,2022,4,DE,00-04,51522.0
2022-02-06,2022,5,DE,00-04,51956.0
2022-02-13,2022,6,DE,00-04,52786.0
2022-02-20,2022,7,DE,00-04,47964.0
2022-02-27,2022,8,DE,00-04,45574.0
2022-03-06,2022,9,DE,00-04,43582.0
2022-03-13,2022,10,DE,00-04,47461.0
2022-03-20,2022,11,DE,00-04,50724.0
2022-03-27,2022,12,DE,00-04,51889.0
2022-04-03,2022,13,DE,00-04,39179.0
2022-04-10,2022,14,DE,00-04,29953.0
2022-04-17,2022,15,DE,00-04,23210.0
2022-04-24,2022,16,DE,00-04,16585.0
2022-05-01,2022,17,DE,00-04,13295.0
2022-05-08,2022,18,DE,00-04,11666.0
2022-05-15,2022,19,DE,00-04,9261.0
2022-05-22,2022,20,DE,00-04,5777.0
2022-05-29,2022,21,DE,00-04,3291.0
2022-06-05,2022,22,DE,00-04,3635.0
2022-06-12,2022,23,DE,00-04,4629.0
2022-06-19,2022,24,DE,00-04,5795.0
2022-06-26,2022,25,DE,00-04,7728.0
2022-07-03,2022,26,DE,00-04,9127.0
2022-07-10,2022,27,DE,00-04,9653.0
2022-07-17,2022,28,DE,00-04,10503.0
2022-07-24,2022,29,DE,00-04,9602.0
2022-07-31,2022,30,DE,00-04,7332.0
2022-08-07,2022,31,DE,00-04,5685.0
2022-08-14,2022,32,DE,00-04,4639.0
2022-08-21,2022,33,DE,00-04,4690.0
2022-08-28,2022,34,DE,00-04,4132.0
2022-09-04,2022,35,DE,00-04,3529.0
2022-09-11,2022,36,DE,00-04,3420.0
2022-09-18,2022,37,DE,00-04,3636.0
2022-09-25,2022,38,DE,00-04,3748.0
2022-10-02,2022,39,DE,00-04,4131.0
2022-10-09,2022,40,DE,00-04,4838.0
2022-10-16,2022,41,DE,00-04,5318.0
2022-10-23,2022,42,DE,00-04,4888.0
2022-10-30,2022,43,DE,00-04,3795.0
2022-11-06,2022,44,DE,00-04,2482.0
2022-11-13,2022,45,DE,00-04,2046.0
2022-11-20,2022,46,DE,00-04,1796.0
2022-11-27,2022,47,DE,00-04,1502.0
2022-12-04,2022,48,DE,00-04,1460.0
2022-12-11,2022,49,DE,00-04,1414.0
2022-12-18,2022,50,DE,00-04,1453.0
2022-12-25,2022,51,DE,00-04,1454.0
2023-01-01,2022,52,DE,00-04,1198.0
2023-01-08,2023,1,DE,00-04,1165.0
2023-01-15,2023,2,DE,00-04,1160.0
2023-01-22,2023,3,DE,00-04,1080.0
2023-01-29,2023,4,DE,00-04,1015.0
2023-02-05,2023,5,DE,00-04,951.0
2023-02-12,2023,6,DE,00-04,873.0
2023-02-19,2023,7,DE,00-04,925.0
2023-02-26,2023,8,DE,00-04,1005.0
2023-03-05,2023,9,DE,00-04,985.0
2023-03-12,2023,10,DE,00-04,732.0
2023-03-19,2023,11,DE,00-04,700.0
