date,year,week,location,age_group,value
2014-10-05,2014,40,DE,00+,8.2
2014-10-05,2014,40,DE,00-04,33.6
2014-10-05,2014,40,DE,05-14,4.9
2014-10-05,2014,40,DE,15-34,2.4
2014-10-05,2014,40,DE,35-59,2.5
2014-10-05,2014,40,DE,60-79,10.1
2014-10-05,2014,40,DE,80+,37.4
2014-10-12,2014,41,DE,00+,9.0
2014-10-12,2014,41,DE,00-04,28.4
2014-10-12,2014,41,DE,05-14,5.9
2014-10-12,2014,41,DE,15-34,3.4
2014-10-12,2014,41,DE,35-59,2.8
2014-10-12,2014,41,DE,60-79,10.7
2014-10-12,2014,41,DE,80+,43.9
2014-10-19,2014,42,DE,00+,9.6
2014-10-19,2014,42,DE,00-04,36.2
2014-10-19,2014,42,DE,05-14,6.4
2014-10-19,2014,42,DE,15-34,2.9
2014-10-19,2014,42,DE,35-59,3.6
2014-10-19,2014,42,DE,60-79,11.9
2014-10-19,2014,42,DE,80+,39.8
2014-10-26,2014,43,DE,00+,9.6
2014-10-26,2014,43,DE,00-04,39.8
2014-10-26,2014,43,DE,05-14,4.6
2014-10-26,2014,43,DE,15-34,2.4
2014-10-26,2014,43,DE,35-59,3.6
2014-10-26,2014,43,DE,60-79,11.9
2014-10-26,2014,43,DE,80+,41.4
2014-11-02,2014,44,DE,00+,10.5
2014-11-02,2014,44,DE,00-04,36.7
2014-11-02,2014,44,DE,05-14,9.3
2014-11-02,2014,44,DE,15-34,1.8
2014-11-02,2014,44,DE,35-59,4.0
2014-11-02,2014,44,DE,60-79,12.7
2014-11-02,2014,44,DE,80+,47.5
2014-11-09,2014,45,DE,00+,9.8
2014-11-09,2014,45,DE,00-04,45.5
2014-11-09,2014,45,DE,05-14,6.7
2014-11-09,2014,45,DE,15-34,2.9
2014-11-09,2014,45,DE,35-59,3.8
2014-11-09,2014,45,DE,60-79,9.9
2014-11-09,2014,45,DE,80+,43.1
2014-11-16,2014,46,DE,00+,10.3
2014-11-16,2014,46,DE,00-04,39.8
2014-11-16,2014,46,DE,05-14,8.0
2014-11-16,2014,46,DE,15-34,3.7
2014-11-16,2014,46,DE,35-59,2.8
2014-11-16,2014,46,DE,60-79,12.1
2014-11-16,2014,46,DE,80+,47.5
2014-11-23,2014,47,DE,00+,10.8
2014-11-23,2014,47,DE,00-04,53.3
2014-11-23,2014,47,DE,05-14,8.5
2014-11-23,2014,47,DE,15-34,2.5
2014-11-23,2014,47,DE,35-59,3.5
2014-11-23,2014,47,DE,60-79,11.9
2014-11-23,2014,47,DE,80+,44.7
2014-11-30,2014,48,DE,00+,12.0
2014-11-30,2014,48,DE,00-04,61.0
2014-11-30,2014,48,DE,05-14,7.5
2014-11-30,2014,48,DE,15-34,2.8
2014-11-30,2014,48,DE,35-59,4.0
2014-11-30,2014,48,DE,60-79,14.3
2014-11-30,2014,48,DE,80+,45.5
2014-12-07,2014,49,DE,00+,12.0
2014-12-07,2014,49,DE,00-04,64.1
2014-12-07,2014,49,DE,05-14,6.4
2014-12-07,2014,49,DE,15-34,2.9
2014-12-07,2014,49,DE,35-59,3.7
2014-12-07,2014,49,DE,60-79,13.7
2014-12-07,2014,49,DE,80+,48.7
2014-12-14,2014,50,DE,00+,14.4
2014-12-14,2014,50,DE,00-04,90.5
2014-12-14,2014,50,DE,05-14,6.4
2014-12-14,2014,50,DE,15-34,3.7
2014-12-14,2014,50,DE,35-59,3.7
2014-12-14,2014,50,DE,60-79,15.6
2014-12-14,2014,50,DE,80+,57.7
2014-12-21,2014,51,DE,00+,14.9
2014-12-21,2014,51,DE,00-04,92.1
2014-12-21,2014,51,DE,05-14,7.7
2014-12-21,2014,51,DE,15-34,2.4
2014-12-21,2014,51,DE,35-59,4.4
2014-12-21,2014,51,DE,60-79,17.1
2014-12-21,2014,51,DE,80+,56.9
2014-12-28,2014,52,DE,00+,17.9
2014-12-28,2014,52,DE,00-04,120.0
2014-12-28,2014,52,DE,05-14,5.4
2014-12-28,2014,52,DE,15-34,1.9
2014-12-28,2014,52,DE,35-59,5.0
2014-12-28,2014,52,DE,60-79,19.5
2014-12-28,2014,52,DE,80+,75.2
2015-01-04,2015,1,DE,00+,16.4
2015-01-04,2015,1,DE,00-04,93.9
2015-01-04,2015,1,DE,05-14,4.6
2015-01-04,2015,1,DE,15-34,2.8
2015-01-04,2015,1,DE,35-59,4.9
2015-01-04,2015,1,DE,60-79,17.1
2015-01-04,2015,1,DE,80+,74.5
2015-01-11,2015,2,DE,00+,15.8
2015-01-11,2015,2,DE,00-04,65.2
2015-01-11,2015,2,DE,05-14,4.8
2015-01-11,2015,2,DE,15-34,3.6
2015-01-11,2015,2,DE,35-59,5.0
2015-01-11,2015,2,DE,60-79,20.5
2015-01-11,2015,2,DE,80+,71.4
2015-01-18,2015,3,DE,00+,16.3
2015-01-18,2015,3,DE,00-04,77.6
2015-01-18,2015,3,DE,05-14,5.9
2015-01-18,2015,3,DE,15-34,4.0
2015-01-18,2015,3,DE,35-59,5.2
2015-01-18,2015,3,DE,60-79,20.1
2015-01-18,2015,3,DE,80+,67.2
2015-01-25,2015,4,DE,00+,17.0
2015-01-25,2015,4,DE,00-04,106.7
2015-01-25,2015,4,DE,05-14,6.4
2015-01-25,2015,4,DE,15-34,3.2
2015-01-25,2015,4,DE,35-59,5.2
2015-01-25,2015,4,DE,60-79,16.6
2015-01-25,2015,4,DE,80+,71.4
2015-02-01,2015,5,DE,00+,20.4
2015-02-01,2015,5,DE,00-04,122.5
2015-02-01,2015,5,DE,05-14,10.7
2015-02-01,2015,5,DE,15-34,5.1
2015-02-01,2015,5,DE,35-59,6.9
2015-02-01,2015,5,DE,60-79,20.0
2015-02-01,2015,5,DE,80+,77.5
2015-02-08,2015,6,DE,00+,23.4
2015-02-08,2015,6,DE,00-04,113.6
2015-02-08,2015,6,DE,05-14,9.2
2015-02-08,2015,6,DE,15-34,4.2
2015-02-08,2015,6,DE,35-59,7.2
2015-02-08,2015,6,DE,60-79,25.9
2015-02-08,2015,6,DE,80+,111.1
2015-02-15,2015,7,DE,00+,27.4
2015-02-15,2015,7,DE,00-04,111.1
2015-02-15,2015,7,DE,05-14,10.5
2015-02-15,2015,7,DE,15-34,5.0
2015-02-15,2015,7,DE,35-59,8.6
2015-02-15,2015,7,DE,60-79,32.5
2015-02-15,2015,7,DE,80+,138.2
2015-02-22,2015,8,DE,00+,28.4
2015-02-22,2015,8,DE,00-04,103.2
2015-02-22,2015,8,DE,05-14,8.2
2015-02-22,2015,8,DE,15-34,5.1
2015-02-22,2015,8,DE,35-59,9.7
2015-02-22,2015,8,DE,60-79,36.1
2015-02-22,2015,8,DE,80+,144.3
2015-03-01,2015,9,DE,00+,25.9
2015-03-01,2015,9,DE,00-04,110.2
2015-03-01,2015,9,DE,05-14,9.7
2015-03-01,2015,9,DE,15-34,4.3
2015-03-01,2015,9,DE,35-59,7.4
2015-03-01,2015,9,DE,60-79,31.6
2015-03-01,2015,9,DE,80+,129.1
2015-03-08,2015,10,DE,00+,21.3
2015-03-08,2015,10,DE,00-04,82.0
2015-03-08,2015,10,DE,05-14,6.6
2015-03-08,2015,10,DE,15-34,3.2
2015-03-08,2015,10,DE,35-59,7.2
2015-03-08,2015,10,DE,60-79,28.0
2015-03-08,2015,10,DE,80+,103.1
2015-03-15,2015,11,DE,00+,19.0
2015-03-15,2015,11,DE,00-04,79.0
2015-03-15,2015,11,DE,05-14,7.4
2015-03-15,2015,11,DE,15-34,2.7
2015-03-15,2015,11,DE,35-59,6.9
2015-03-15,2015,11,DE,60-79,24.5
2015-03-15,2015,11,DE,80+,84.4
2015-03-22,2015,12,DE,00+,16.3
2015-03-22,2015,12,DE,00-04,55.8
2015-03-22,2015,12,DE,05-14,6.9
2015-03-22,2015,12,DE,15-34,2.6
2015-03-22,2015,12,DE,35-59,4.9
2015-03-22,2015,12,DE,60-79,22.7
2015-03-22,2015,12,DE,80+,79.0
2015-03-29,2015,13,DE,00+,15.2
2015-03-29,2015,13,DE,00-04,51.9
2015-03-29,2015,13,DE,05-14,5.9
2015-03-29,2015,13,DE,15-34,2.0
2015-03-29,2015,13,DE,35-59,4.7
2015-03-29,2015,13,DE,60-79,21.3
2015-03-29,2015,13,DE,80+,74.5
2015-04-05,2015,14,DE,00+,14.3
2015-04-05,2015,14,DE,00-04,54.8
2015-04-05,2015,14,DE,05-14,4.1
2015-04-05,2015,14,DE,15-34,2.7
2015-04-05,2015,14,DE,35-59,5.4
2015-04-05,2015,14,DE,60-79,18.8
2015-04-05,2015,14,DE,80+,64.5
2015-04-12,2015,15,DE,00+,12.0
2015-04-12,2015,15,DE,00-04,51.4
2015-04-12,2015,15,DE,05-14,2.0
2015-04-12,2015,15,DE,15-34,1.9
2015-04-12,2015,15,DE,35-59,5.0
2015-04-12,2015,15,DE,60-79,16.8
2015-04-12,2015,15,DE,80+,47.3
2015-04-19,2015,16,DE,00+,11.3
2015-04-19,2015,16,DE,00-04,33.1
2015-04-19,2015,16,DE,05-14,3.1
2015-04-19,2015,16,DE,15-34,2.3
2015-04-19,2015,16,DE,35-59,5.1
2015-04-19,2015,16,DE,60-79,14.8
2015-04-19,2015,16,DE,80+,54.6
2015-04-26,2015,17,DE,00+,10.8
2015-04-26,2015,17,DE,00-04,34.1
2015-04-26,2015,17,DE,05-14,4.8
2015-04-26,2015,17,DE,15-34,2.4
2015-04-26,2015,17,DE,35-59,4.0
2015-04-26,2015,17,DE,60-79,14.7
2015-04-26,2015,17,DE,80+,49.6
2015-05-03,2015,18,DE,00+,10.1
2015-05-03,2015,18,DE,00-04,32.1
2015-05-03,2015,18,DE,05-14,5.6
