location,age_group,year,week,date,value_0w,value_1w,value_2w,value_3w,value_4w,value_5w,value_6w,value_7w,value_8w,value_9w,value_10w,value_>10w
DE-MV,00+,2023,36,2023-09-10,979,0,250,0,-61,0,0,0,0,0,0,0
DE-MV,00+,2023,37,2023-09-17,1261,258,0,-56,0,0,0,0,0,0,0,0
DE-MV,00+,2023,38,2023-09-24,1946,0,-206,0,-150,0,-14,0,0,0,0,0
DE-MV,00+,2023,39,2023-10-01,1439,-204,300,174,0,0,0,0,0,0,0,0
DE-MV,00+,2023,40,2023-10-08,1224,300,302,14,0,0,0,0,0,0,-98,0
DE-MV,00+,2023,41,2023-10-15,2801,-65,-258,0,0,0,0,0,0,3,0,0
DE-MV,00+,2023,42,2023-10-22,2140,349,0,-150,0,0,0,0,-21,0,0,0
DE-MV,00+,2023,43,2023-10-29,1870,7,347,0,-154,0,0,248,0,0,,
DE-MV,00+,2023,44,2023-11-05,2456,-132,0,-191,0,0,-103,0,0,,,
DE-MV,00+,2023,45,2023-11-12,2787,-7,-237,0,0,20,0,0,,,,
DE-MV,00+,2023,46,2023-11-19,2680,266,0,-126,211,0,0,,,,,
DE-MV,00+,2023,47,2023-11-26,3591,11,-151,-139,0,0,,,,,,
DE-MV,00+,2023,48,2023-12-03,3288,-105,-167,0,0,,,,,,,
DE-MV,00+,2023,49,2023-12-10,2813,240,0,0,,,,,,,,
DE-MV,00+,2023,50,2023-12-17,3120,0,67,,,,,,,,,
DE-MV,00+,2023,51,2023-12-24,0,2952,,,,,,,,,,
DE-MV,00+,2023,52,2023-12-31,1656,,,,,,,,,,,
DE-NI-HB,00+,2023,36,2023-09-10,1962,-66,23,4,-9,0,0,19,0,0,0,0
DE-NI-HB,00+,2023,37,2023-09-17,2040,71,-107,-4,-55,0,35,0,0,0,0,0
DE-NI-HB,00+,2023,38,2023-09-24,2025,91,-20,-47,0,20,0,0,0,0,0,0
DE-NI-HB,00+,2023,39,2023-10-01,2127,59,-53,18,31,0,0,0,0,0,0,0
DE-NI-HB,00+,2023,40,2023-10-08,1849,50,6,44,-32,0,0,0,0,0,0,0
DE-NI-HB,00+,2023,41,2023-10-15,2057,272,40,62,0,0,0,0,0,0,0,0
DE-NI-HB,00+,2023,42,2023-10-22,2686,-179,-85,-71,0,0,0,0,0,0,0,0
DE-NI-HB,00+,2023,43,2023-10-29,2572,-110,-86,0,0,0,0,0,0,0,,
DE-NI-HB,00+,2023,44,2023-11-05,2760,-190,16,-2,-155,0,0,0,0,,,
DE-NI-HB,00+,2023,45,2023-11-12,3490,-263,62,-129,27,0,0,0,,,,
DE-NI-HB,00+,2023,46,2023-11-19,3632,-53,-91,106,0,0,0,,,,,
DE-NI-HB,00+,2023,47,2023-11-26,4371,-348,143,0,0,0,,,,,,
DE-NI-HB,00+,2023,48,2023-12-03,3742,264,45,0,7,,,,,,,
DE-NI-HB,00+,2023,49,2023-12-10,5017,-112,0,19,,,,,,,,
DE-NI-HB,00+,2023,50,2023-12-17,4685,0,120,,,,,,,,,
DE-NI-HB,00+,2023,51,2023-12-24,0,4301,,,,,,,,,,
DE-NI-HB,00+,2023,52,2023-12-31,1932,,,,,,,,,,,
DE-NW,00+,2023,36,2023-09-10,1261,27,-10,-1,-8,-5,0,0,-2,0,0,0
DE-NW,00+,2023,37,2023-09-17,1197,54,6,22,-11,0,0,0,0,0,0,0
DE-NW,00+,2023,38,2023-09-24,1181,-12,51,21,-9,0,1,0,0,0,0,0
DE-NW,00+,2023,39,2023-10-01,1214,90,31,13,0,-3,0,0,0,0,0,0
DE-NW,00+,2023,40,2023-10-08,1154,-151,-20,-19,-7,0,0,0,0,0,0,0
DE-NW,00+,2023,41,2023-10-15,1528,-166,-37,-7,-21,0,0,0,0,0,0,0
DE-NW,00+,2023,42,2023-10-22,1803,-96,-29,3,-43,0,0,0,0,0,0,0
DE-NW,00+,2023,43,2023-10-29,1723,79,12,13,0,0,0,0,0,0,,
DE-NW,00+,2023,44,2023-11-05,1611,79,34,3,0,0,0,0,0,,,
DE-NW,00+,2023,45,2023-11-12,2035,72,5,1,-144,0,0,0,,,,
DE-NW,00+,2023,46,2023-11-19,2170,41,-18,-37,-8,0,0,,,,,
DE-NW,00+,2023,47,2023-11-26,2238,43,-3,-3,0,-23,,,,,,
DE-NW,00+,2023,48,2023-12-03,2237,20,28,0,-13,,,,,,,
DE-NW,00+,2023,49,2023-12-10,2491,35,0,-60,,,,,,,,
