location,age_group,year,week,date,value_-1w,value_0w,value_1w,value_2w,value_3w,value_4w
DE,00+,2023,51,2023-12-24,1789,3070,530,13,10,3
DE,00+,2023,52,2023-12-31,0,4354,178,5,19,1
DE,00+,2024,1,2024-01-07,1598,4575,44,37,11,7
DE,00+,2024,2,2024-01-14,4150,3546,53,16,12,16
DE,00+,2024,3,2024-01-21,3809,10218,114,46,45,6
DE,00+,2024,4,2024-01-28,10494,15478,350,78,39,19
DE,00+,2024,5,2024-02-04,11207,22049,113,37,28,9
DE,00+,2024,6,2024-02-11,19739,14197,118,68,51,11
DE,00+,2024,7,2024-02-18,13007,10971,151,37,28,7
DE,00+,2024,8,2024-02-25,11209,7332,72,8,5,23
DE,00+,2024,9,2024-03-03,6054,4001,55,21,17,11
DE,00+,2024,10,2024-03-10,4028,2645,29,19,3,23
DE,00+,2024,11,2024-03-17,2895,2159,22,4,46,7
DE,00+,2024,12,2024-03-24,1428,2438,23,43,5,1
DE,00+,2024,13,2024-03-31,1431,673,37,1,3,0
DE,00+,2024,14,2024-04-07,868,810,3,0,0,0
DE,00+,2024,15,2024-04-14,799,426,7,1,3,0
DE,00+,2024,16,2024-04-21,430,362,1,4,3,0
DE,00+,2024,17,2024-04-28,395,434,102,0,0,0
DE,00+,2024,18,2024-05-05,292,540,15,0,1,2
DE,00+,2024,19,2024-05-12,489,181,2,6,1,1
DE,00+,2024,20,2024-05-19,366,212,2,2,1,0
DE,00+,2024,21,2024-05-26,129,182,4,1,0,0
DE,00+,2024,22,2024-06-02,166,73,5,0,0,0
DE,00+,2024,23,2024-06-09,101,97,0,0,0,0
DE,00+,2024,24,2024-06-16,94,69,0,0,0,0
DE,00+,2024,25,2024-06-23,86,68,1,1,0,0
DE,00+,2024,26,2024-06-30,74,65,0,0,0,0
DE,00+,2024,27,2024-07-07,64,38,2,0,0,0
DE,00+,2024,28,2024-07-14,49,52,2,0,0,0
DE,00+,2024,29,2024-07-21,35,68,0,1,1,1
DE,00+,2024,30,2024-07-28,58,44,0,1,1,0
DE,00+,2024,31,2024-08-04,41,43,0,0,0,0
DE,00+,2024,32,2024-08-11,52,36,0,0,0,0
DE,00+,2024,33,2024-08-18,54,48,0,0,0,0
DE,00+,2024,34,2024-08-25,60,70,3,3,0,0
DE,00+,2024,35,2024-09-01,61,64,2,1,0,0
DE,00+,2024,36,2024-09-08,91,54,1,0,0,0
DE,00+,2024,37,2024-09-15,73,41,1,0,0,0
DE,00+,2024,38,2024-09-22,76,64,0,0,1,0
DE,00+,2024,39,2024-09-29,78,83,2,0,0,0
DE,00+,2024,40,2024-10-06,94,90,1,0,0,0
DE,00+,2024,41,2024-10-13,77,178,6,1,1,0
DE,00+,2024,42,2024-10-20,141,109,4,2,0,0
DE,00+,2024,43,2024-10-27,156,121,1,0,0,0
DE,00+,2024,44,2024-11-03,105,144,2,0,0,0
DE,00+,2024,45,2024-11-10,168,131,0,5,1,1
DE,00+,2024,46,2024-11-17,191,0,183,3,2,1
DE,00+,2024,47,2024-11-24,0,578,4,0,3,0
DE,00+,2024,48,2024-12-01,485,417,6,4,2,1
DE,00+,2024,49,2024-12-08,577,662,3,3,4,2
DE,00+,2024,50,2024-12-15,1095,1151,33,4,10,10
DE,00+,2024,51,2024-12-22,2130,2065,107,59,19,8
DE,00+,2024,52,2024-12-29,819,1472,304,25,15,6
DE,00+,2025,1,2025-01-05,845,4163,60,24,29,7
DE,00+,2025,2,2025-01-12,5781,5640,136,74,35,53
DE,00+,2025,3,2025-01-19,8498,9065,176,60,96,92
DE,00+,2025,4,2025-01-26,15741,17396,260,187,269,65
DE,00+,2025,5,2025-02-02,26606,23193,644,402,146,51
DE,00+,2025,6,2025-02-09,16631,30295,596,102,44,18
DE,00+,2025,7,2025-02-16,16323,31855,216,86,13,22
DE,00+,2025,8,2025-02-23,24318,20870,187,80,62,22
DE,00+,2025,9,2025-03-02,24290,18419,208,83,24,0
DE,00+,2025,10,2025-03-09,15723,11675,80,29,8,18
DE,00+,2025,11,2025-03-16,13221,8969,63,21,19,7
DE,00+,2025,12,2025-03-23,7732,5336,38,7,3,0
DE,00+,2025,13,2025-03-30,5797,3758,20,6,0,4
DE,00+,2025,14,2025-04-06,3198,2235,33,0,10,2
DE,00+,2025,15,2025-04-13,1885,1491,0,15,0,1
DE,00+,2025,16,2025-04-20,1360,0,567,3,1,1
DE,00+,2025,17,2025-04-27,0,963,2,10,0,0
DE,00+,2025,18,2025-05-04,317,132,1,1,0,1
DE,00+,2025,19,2025-05-11,279,138,1,3,0,1
DE,00+,2025,20,2025-05-18,167,144,3,0,0,0
DE,00+,2025,21,2025-05-25,176,141,3,1,1,0
DE,00+,2025,22,2025-06-01,121,133,3,2,0,0
DE,00+,2025,23,2025-06-08,162,141,2,0,0,0
DE,00+,2025,24,2025-06-15,58,90,0,1,0,0
DE,00+,2025,25,2025-06-22,82,58,1,0,0,0
DE,00+,2025,26,2025-06-29,84,43,2,0,0,0
DE,00+,2025,27,2025-07-06,74,70,1,0,0,0
DE,00+,2025,28,2025-07-13,47,24,0,0,0,0
DE,00+,2025,29,2025-07-20,47,40,0,0,1,0
DE,00+,2025,30,2025-07-27,45,38,0,1,0,
DE,00+,2025,31,2025-08-03,29,0,51,0,,
DE,00+,2025,32,2025-08-10,0,84,1,,,
DE,00+,2025,33,2025-08-17,49,34,,,,
DE,00+,2025,34,2025-08-24,45,,,,,
DE,00-04,2021,44,2021-11-07,2,3,0,0,0,0
DE,00-04,2021,45,2021-11-14,3,4,0,0,0,0
DE,00-04,2021,46,2021-11-21,1,2,0,0,0,0
DE,00-04,2021,47,2021-11-28,4,5,0,0,0,0
DE,00-04,2021,48,2021-12-05,5,2,1,0,0,0
DE,00-04,2021,49,2021-12-12,0,13,0,0,0,0
DE,00-04,2021,50,2021-12-19,7,13,1,0,0,0
DE,00-04,2021,51,2021-12-26,13,5,0,0,0,0
DE,00-04,2021,52,2022-01-02,5,3,0,0,0,0
DE,00-04,2022,1,2022-01-09,15,9,2,0,1,0
DE,00-04,2022,2,2022-01-16,18,16,0,0,0,0
DE,00-04,2022,3,2022-01-23,36,25,3,0,0,0
DE,00-04,2022,4,2022-01-30,35,24,1,1,0,0
DE,00-04,2022,5,2022-02-06,32,23,1,1,0,0
DE,00-04,2022,6,2022-02-13,34,25,0,0,0,0
DE,00-04,2022,7,2022-02-20,25,21,0,0,0,0
DE,00-04,2022,8,2022-02-27,25,24,0,0,1,0
DE,00-04,2022,9,2022-03-06,22,11,9,0,0,0
DE,00-04,2022,10,2022-03-13,15,25,4,0,0,0
DE,00-04,2022,11,2022-03-20,31,29,0,0,0,0
DE,00-04,2022,12,2022-03-27,38,43,2,1,0,0
DE,00-04,2022,13,2022-04-03,45,34,0,0,0,0
DE,00-04,2022,14,2022-04-10,64,56,2,1,6,0
DE,00-04,2022,15,2022-04-17,81,57,4,0,0,0
DE,00-04,2022,16,2022-04-24,66,78,1,0,0,0
DE,00-04,2022,17,2022-05-01,96,102,1,2,0,0
DE,00-04,2022,18,2022-05-08,105,114,0,0,0,0
DE,00-04,2022,19,2022-05-15,131,133,2,0,0,0
DE,00-04,2022,20,2022-05-22,117,92,1,0,0,0
DE,00-04,2022,21,2022-05-29,104,31,1,3,0,0
DE,00-04,2022,22,2022-06-05,51,38,1,0,1,0
DE,00-04,2022,23,2022-06-12,27,52,3,0,0,0
DE,00-04,2022,24,2022-06-19,43,37,0,0,0,0
DE,00-04,2022,25,2022-06-26,21,20,1,2,0,0
DE,00-04,2022,26,2022-07-03,19,14,1,0,0,0
DE,00-04,2022,27,2022-07-10,1,19,0,0,0,0
DE,00-04,2022,28,2022-07-17,15,4,0,0,0,0
DE,00-04,2022,29,2022-07-24,14,11,0,0,0,0
DE,00-04,2022,30,2022-07-31,7,8,0,0,0,0
DE,00-04,2022,31,2022-08-07,2,2,0,0,0,0
DE,00-04,2022,32,2022-08-14,4,6,1,0,0,1
DE,00-04,2022,33,2022-08-21,8,8,0,0,0,0
DE,00-04,2022,34,2022-08-28,7,9,1,0,0,0
DE,00-04,2022,35,2022-09-04,9,8,0,0,0,0
DE,00-04,2022,36,2022-09-11,12,6,0,0,0,0
DE,00-04,2022,37,2022-09-18,3,10,0,0,0,0
DE,00-04,2022,38,2022-09-25,22,13,1,1,0,0
DE,00-04,2022,39,2022-10-02,22,33,0,0,0,0
DE,00-04,2022,40,2022-10-09,46,50,1,0,0,1
DE,00-04,2022,41,2022-10-16,96,87,3,2,0,0
DE,00-04,2022,42,2022-10-23,88,190,4,2,0,0
DE,00-04,2022,43,2022-10-30,96,204,8,3,0,2
DE,00-04,2022,44,2022-11-06,86,250,20,2,2,1
DE,00-04,2022,45,2022-11-13,114,451,29,2,0,0
DE,00-04,2022,46,2022-11-20,287,617,12,4,2,2
DE,00-04,2022,47,2022-11-27,492,1236,56,4,5,3
DE,00-04,2022,48,2022-12-04,1612,1773,35,32,4,0
DE,00-04,2022,49,2022-12-11,2689,2577,68,28,18,6
DE,00-04,2022,50,2022-12-18,3553,2849,19,16,17,3
DE,00-04,2022,51,2022-12-25,3488,2081,37,36,11,5
DE,00-04,2022,52,2023-01-01,1380,969,13,3,1,1
DE,00-04,2023,1,2023-01-08,1011,355,0,0,0,0
DE,00-04,2023,2,2023-01-15,421,203,3,0,2,2
DE,00-04,2023,3,2023-01-22,210,122,3,0,1,0
DE,00-04,2023,4,2023-01-29,160,85,0,0,0,0
DE,00-04,2023,5,2023-02-05,119,68,0,0,0,0
DE,00-04,2023,6,2023-02-12,122,95,0,0,0,0
DE,00-04,2023,7,2023-02-19,107,140,2,0,2,0
DE,00-04,2023,8,2023-02-26,136,119,3,1,0,0
DE,00-04,2023,9,2023-03-05,175,123,2,0,0,0
DE,00-04,2023,10,2023-03-12,215,145,1,0,0,0
DE,00-04,2023,11,2023-03-19,247,201,0,1,0,0
DE,00-04,2023,12,2023-03-26,262,180,5,2,1,0
DE,00-04,2023,13,2023-04-02,263,128,1,0,0,0
DE,00-04,2023,14,2023-04-09,184,67,4,3,0,2
DE,00-04,2023,15,2023-04-16,134,71,1,0,1,0
DE,00-04,2023,16,2023-04-23,111,60,2,0,1,0
DE,00-04,2023,17,2023-04-30,59,48,1,0,0,1
DE,00-04,2023,18,2023-05-07,44,34,0,0,0,0
DE,00-04,2023,19,2023-05-14,51,26,1,1,0,0
DE,00-04,2023,20,2023-05-21,20,10,0,0,0,0
DE,00-04,2023,21,2023-05-28,28,14,0,0,0,0
DE,00-04,2023,22,2023-06-04,13,9,0,0,0,0
DE,00-04,2023,23,2023-06-11,7,8,0,0,0,0
DE,00-04,2023,24,2023-06-18,10,5,0,0,0,0
DE,00-04,2023,25,2023-06-25,7,4,0,0,0,0
DE,00-04,2023,26,2023-07-02,8,2,0,0,0,0
DE,00-04,2023,27,2023-07-09,1,1,0,0,0,0
DE,00-04,2023,28,2023-07-16,2,3,0,0,0,0
DE,00-04,2023,29,2023-07-23,0,1,0,0,0,0
DE,00-04,2023,30,2023-07-30,5,1,0,0,0,0
DE,00-04,2023,31,2023-08-06,1,1,1,0,0,0
DE,00-04,2023,32,2023-08-13,3,4,0,0,0,0
DE,00-04,2023,33,2023-08-20,0,4,0,0,0,0
DE,00-04,2023,34,2023-08-27,2,5,0,0,0,0
DE,00-04,2023,35,2023-09-03,4,1,0,0,0,0
DE,00-04,2023,36,2023-09-10,3,2,0,0,0,0
DE,00-04,2023,37,2023-09-17,6,4,0,0,0,0
DE,00-04,2023,38,2023-09-24,3,7,0,0,0,0
DE,00-04,2023,39,2023-10-01,3,3,0,0,0,0
DE,00-04,2023,40,2023-10-08,5,4,0,0,0,0
DE,00-04,2023,41,2023-10-15,13,8,0,0,0,0
DE,00-04,2023,42,2023-10-22,5,6,1,0,0,0
DE,00-04,2023,43,2023-10-29,12,11,1,0,0,0
DE,00-04,2023,44,2023-11-05,15,7,0,0,0,0
DE,00-04,2023,45,2023-11-12,20,21,0,0,1,0
DE,00-04,2023,46,2023-11-19,33,16,0,0,0,0
DE,00-04,2023,47,2023-11-26,46,33,0,0,0,0
DE,00-04,2023,48,2023-12-03,75,54,1,1,0,0
DE,00-04,2023,49,2023-12-10,96,128,3,0,0,0
DE,00-04,2023,50,2023-12-17,147,374,4,2,2,0
DE,00-04,2023,51,2023-12-24,306,579,77,5,2,1
DE,00-04,2023,52,2023-12-31,0,696,25,1,2,0
DE,00-04,2024,1,2024-01-07,260,686,6,0,2,1
DE,00-04,2024,2,2024-01-14,567,585,13,0,0,3
DE,00-04,2024,3,2024-01-21,645,1597,25,13,5,0
DE,00-04,2024,4,2024-01-28,1580,1992,63,8,9,4
DE,00-04,2024,5,2024-02-04,1390,2844,23,3,6,0
DE,00-04,2024,6,2024-02-11,2286,1734,20,10,6,2
DE,00-04,2024,7,2024-02-18,1647,1376,28,5,2,1
DE,00-04,2024,8,2024-02-25,1286,906,7,1,1,2
DE,00-04,2024,9,2024-03-03,727,519,7,0,1,1
DE,00-04,2024,10,2024-03-10,434,292,6,2,0,1
DE,00-04,2024,11,2024-03-17,314,203,2,0,5,0
DE,00-04,2024,12,2024-03-24,148,235,2,4,1,0
DE,00-04,2024,13,2024-03-31,159,69,3,0,0,0
DE,00-04,2024,14,2024-04-07,115,91,0,1,0,0
DE,00-04,2024,15,2024-04-14,95,38,1,0,0,0
DE,00-04,2024,16,2024-04-21,61,30,0,0,0,0
DE,00-04,2024,17,2024-04-28,57,41,31,0,0,0
DE,00-04,2024,18,2024-05-05,32,48,1,0,0,0
DE,00-04,2024,19,2024-05-12,39,25,1,0,0,0
DE,00-04,2024,20,2024-05-19,29,17,2,0,0,0
DE,00-04,2024,21,2024-05-26,11,14,1,0,0,0
DE,00-04,2024,22,2024-06-02,27,5,0,0,0,0
DE,00-04,2024,23,2024-06-09,17,7,0,0,0,0
DE,00-04,2024,24,2024-06-16,7,3,0,0,0,0
DE,00-04,2024,25,2024-06-23,10,3,0,0,0,0
DE,00-04,2024,26,2024-06-30,7,7,0,0,0,0
DE,00-04,2024,27,2024-07-07,8,2,0,0,0,0
DE,00-04,2024,28,2024-07-14,2,1,0,0,0,0
DE,00-04,2024,29,2024-07-21,0,6,0,1,0,0
DE,00-04,2024,30,2024-07-28,3,4,0,0,0,0
DE,00-04,2024,31,2024-08-04,1,3,0,0,0,0
DE,00-04,2024,32,2024-08-11,3,5,0,0,0,0
DE,00-04,2024,33,2024-08-18,5,4,0,0,0,0
DE,00-04,2024,34,2024-08-25,9,5,0,0,0,0
DE,00-04,2024,35,2024-09-01,9,9,0,0,0,0
DE,00-04,2024,36,2024-09-08,4,4,0,0,0,0
DE,00-04,2024,37,2024-09-15,4,2,0,0,0,0
DE,00-04,2024,38,2024-09-22,8,7,0,0,0,0
DE,00-04,2024,39,2024-09-29,11,8,0,0,0,0
DE,00-04,2024,40,2024-10-06,10,8,0,0,0,0
DE,00-04,2024,41,2024-10-13,7,14,1,0,1,0
DE,00-04,2024,42,2024-10-20,13,10,3,0,0,0
DE,00-04,2024,43,2024-10-27,17,7,0,0,0,0
DE,00-04,2024,44,2024-11-03,12,10,0,0,0,0
DE,00-04,2024,45,2024-11-10,18,20,0,1,0,0
DE,00-04,2024,46,2024-11-17,24,0,22,0,1,0
DE,00-04,2024,47,2024-11-24,0,84,0,0,1,0
DE,00-04,2024,48,2024-12-01,61,53,2,1,0,0
DE,00-04,2024,49,2024-12-08,74,70,0,0,1,0
DE,00-04,2024,50,2024-12-15,138,146,6,0,3,3
DE,00-04,2024,51,2024-12-22,223,257,8,12,2,0
DE,00-04,2024,52,2024-12-29,83,166,38,3,1,1
DE,00-04,2025,1,2025-01-05,95,418,7,4,1,0
DE,00-04,2025,2,2025-01-12,530,518,16,2,2,4
DE,00-04,2025,3,2025-01-19,1048,1164,12,8,13,13
DE,00-04,2025,4,2025-01-26,1675,1856,53,25,28,9
DE,00-04,2025,5,2025-02-02,2449,2204,102,49,10,20
DE,00-04,2025,6,2025-02-09,1686,2903,70,18,11,0
DE,00-04,2025,7,2025-02-16,1537,2973,22,10,1,2
DE,00-04,2025,8,2025-02-23,2299,2012,28,20,3,3
DE,00-04,2025,9,2025-03-02,2315,1747,28,16,3,0
DE,00-04,2025,10,2025-03-09,1683,1309,12,6,0,1
DE,00-04,2025,11,2025-03-16,1395,910,7,3,0,0
DE,00-04,2025,12,2025-03-23,820,558,4,0,0,0
DE,00-04,2025,13,2025-03-30,571,375,4,2,0,1
DE,00-04,2025,14,2025-04-06,327,226,1,0,1,0
DE,00-04,2025,15,2025-04-13,207,154,0,0,0,0
DE,00-04,2025,16,2025-04-20,169,0,62,0,0,1
DE,00-04,2025,17,2025-04-27,0,109,0,0,0,0
DE,00-04,2025,18,2025-05-04,37,18,0,0,0,0
DE,00-04,2025,19,2025-05-11,17,14,0,0,0,0
DE,00-04,2025,20,2025-05-18,12,13,0,0,0,0
DE,00-04,2025,21,2025-05-25,16,9,1,0,1,0
DE,00-04,2025,22,2025-06-01,7,15,0,0,0,0
DE,00-04,2025,23,2025-06-08,11,10,1,0,0,0
DE,00-04,2025,24,2025-06-15,4,10,0,0,0,0
DE,00-04,2025,25,2025-06-22,7,6,0,0,0,0
DE,00-04,2025,26,2025-06-29,6,2,0,0,0,0
DE,00-04,2025,27,2025-07-06,8,7,0,0,0,0
DE,00-04,2025,28,2025-07-13,4,2,0,0,0,0
DE,00-04,2025,29,2025-07-20,6,3,0,0,0,0
DE,00-04,2025,30,2025-07-27,2,3,0,0,0,
DE,00-04,2025,31,2025-08-03,1,0,1,0,,
DE,00-04,2025,32,2025-08-10,0,10,0,,,
DE,00-04,2025,33,2025-08-17,3,1,,,,
DE,00-04,2025,34,2025-08-24,5,,,,,
DE,05-14,2021,44,2021-11-07,1,0,0,0,0,0
DE,05-14,2021,45,2021-11-14,3,0,0,0,0,0
DE,05-14,2021,46,2021-11-21,1,2,1,0,0,0
DE,05-14,2021,47,2021-11-28,4,0,0,1,0,0
DE,05-14,2021,48,2021-12-05,3,3,1,0,0,0
DE,05-14,2021,49,2021-12-12,0,12,0,0,0,0
DE,05-14,2021,50,2021-12-19,9,11,1,0,0,0
DE,05-14,2021,51,2021-12-26,6,7,0,0,0,0
DE,05-14,2021,52,2022-01-02,6,7,0,0,0,0
DE,05-14,2022,1,2022-01-09,4,8,4,0,0,0
DE,05-14,2022,2,2022-01-16,16,13,1,0,0,0
DE,05-14,2022,3,2022-01-23,27,21,0,0,1,0
DE,05-14,2022,4,2022-01-30,42,29,0,0,0,0
DE,05-14,2022,5,2022-02-06,48,64,1,0,0,0
DE,05-14,2022,6,2022-02-13,35,36,2,0,1,0
DE,05-14,2022,7,2022-02-20,34,32,1,0,0,0
DE,05-14,2022,8,2022-02-27,18,18,0,0,1,0
DE,05-14,2022,9,2022-03-06,24,18,1,0,0,0
DE,05-14,2022,10,2022-03-13,16,35,6,0,0,0
DE,05-14,2022,11,2022-03-20,35,50,0,1,1,0
DE,05-14,2022,12,2022-03-27,38,75,0,2,2,1
DE,05-14,2022,13,2022-04-03,61,74,0,1,1,2
DE,05-14,2022,14,2022-04-10,69,98,2,2,1,0
DE,05-14,2022,15,2022-04-17,108,118,0,0,0,0
DE,05-14,2022,16,2022-04-24,72,98,0,0,0,0
DE,05-14,2022,17,2022-05-01,116,136,0,1,0,0
DE,05-14,2022,18,2022-05-08,223,277,1,1,0,0
DE,05-14,2022,19,2022-05-15,379,396,2,0,2,0
DE,05-14,2022,20,2022-05-22,373,277,2,2,0,1
DE,05-14,2022,21,2022-05-29,215,80,3,0,0,0
DE,05-14,2022,22,2022-06-05,107,62,3,0,0,0
DE,05-14,2022,23,2022-06-12,49,90,1,1,0,0
DE,05-14,2022,24,2022-06-19,60,44,0,0,0,0
DE,05-14,2022,25,2022-06-26,64,42,0,10,2,5
DE,05-14,2022,26,2022-07-03,34,21,1,1,0,1
DE,05-14,2022,27,2022-07-10,8,35,1,0,0,0
DE,05-14,2022,28,2022-07-17,14,18,0,0,0,0
DE,05-14,2022,29,2022-07-24,12,10,0,0,0,0
DE,05-14,2022,30,2022-07-31,6,5,0,0,0,0
DE,05-14,2022,31,2022-08-07,14,8,1,0,0,0
DE,05-14,2022,32,2022-08-14,12,9,1,0,0,0
DE,05-14,2022,33,2022-08-21,8,12,0,0,0,0
DE,05-14,2022,34,2022-08-28,9,8,1,0,0,0
DE,05-14,2022,35,2022-09-04,10,15,0,0,0,0
DE,05-14,2022,36,2022-09-11,28,27,0,0,0,0
DE,05-14,2022,37,2022-09-18,25,22,0,0,0,0
DE,05-14,2022,38,2022-09-25,42,37,1,0,0,0
DE,05-14,2022,39,2022-10-02,63,61,0,0,0,0
DE,05-14,2022,40,2022-10-09,83,118,0,0,0,1
DE,05-14,2022,41,2022-10-16,195,194,0,1,0,3
DE,05-14,2022,42,2022-10-23,179,414,3,1,3,1
DE,05-14,2022,43,2022-10-30,227,506,10,6,2,1
DE,05-14,2022,44,2022-11-06,151,472,41,0,4,4
