"date","week","location","age_group","value"
"2018-10-07",40,"DE","00-04",68.1644764730818
"2018-10-14",41,"DE","00-04",60.1526070368801
"2018-10-21",42,"DE","00-04",68.1644764730818
"2018-10-28",43,"DE","00-04",79.1578352409213
"2018-11-04",44,"DE","00-04",80.1752154867882
"2018-11-11",45,"DE","00-04",78.2111064010174
"2018-11-18",46,"DE","00-04",61.169987282747
"2018-11-25",47,"DE","00-04",88.18708492299
"2018-12-02",48,"DE","00-04",118.199802176063
"2018-12-09",49,"DE","00-04",140.186519711742
"2018-12-16",50,"DE","00-04",128.175780698036
"2018-12-23",51,"DE","00-04",197.216334605059
"2018-12-30",52,"DE","00-04",225.194291366398
"2019-01-06",1,"DE","00-04",201.229334463756
"2019-01-13",2,"DE","00-04",216.16504168433
"2019-01-20",3,"DE","00-04",249.215769393811
"2019-01-27",4,"DE","00-04",304.210823795394
"2019-02-03",5,"DE","00-04",370.199236964816
"2019-02-10",6,"DE","00-04",399.194573972022
"2019-02-17",7,"DE","00-04",373.194856577646
"2019-02-24",8,"DE","00-04",359.205878196976
"2019-03-03",9,"DE","00-04",267.217747633178
"2019-03-10",10,"DE","00-04",217.182421930196
"2019-03-17",11,"DE","00-04",198.177193726155
"2019-03-24",12,"DE","00-04",196.198954359192
"2019-03-31",13,"DE","00-04",166.200367387311
"2019-04-07",14,"DE","00-04",144.199519570439
"2019-04-14",15,"DE","00-04",130.21054118977
"2019-04-21",16,"DE","00-04",107.192313127031
"2019-04-28",17,"DE","00-04",93.2174650275541
"2019-05-05",18,"DE","00-04",61.169987282747
"2019-05-12",19,"DE","00-04",95.1815741133249
"2019-05-19",20,"DE","00-04",79.1578352409213
"2019-05-26",21,"DE","00-04",64.1656068955773
"2019-06-02",22,"DE","00-04",68.1644764730819
"2019-06-09",23,"DE","00-04",75.1589656634168
"2019-06-16",24,"DE","00-04",51.1940087607744
"2019-06-23",25,"DE","00-04",58.1884979511093
"2019-06-30",26,"DE","00-04",38.1517592200086
"2019-07-07",27,"DE","00-04",38.1517592200086
"2019-07-14",28,"DE","00-04",37.2050303801046
"2019-07-21",29,"DE","00-04",44.1995195704395
"2019-07-28",30,"DE","00-04",27.1584004521691
"2019-08-04",31,"DE","00-04",26.2116716122651
"2019-08-11",32,"DE","00-04",28.175780698036
"2019-08-18",33,"DE","00-04",28.175780698036
"2019-08-25",34,"DE","00-04",38.1517592200086
"2019-09-01",35,"DE","00-04",40.1865197117423
"2019-09-08",36,"DE","00-04",46.1636286562103
"2019-09-15",37,"DE","00-04",67.217747633178
"2019-09-22",38,"DE","00-04",65.1829871414442
"2019-09-29",39,"DE","00-04",68.1644764730819
"2019-10-06",40,"DE","00-04",72.1633460505865
"2019-10-13",41,"DE","00-04",75.1589656634168
"2019-10-20",42,"DE","00-04",89.2044651688569
"2019-10-27",43,"DE","00-04",93.2174650275541
"2019-11-03",44,"DE","00-04",97.1598134802883
"2019-11-10",45,"DE","00-04",86.1523244312563
"2019-11-17",46,"DE","00-04",113.169422071499
"2019-11-24",47,"DE","00-04",119.21718242193
"2019-12-01",48,"DE","00-04",115.204182563233
"2019-12-08",49,"DE","00-04",118.199802176063
"2019-12-15",50,"DE","00-04",141.203899957609
"2019-12-22",51,"DE","00-04",183.170835099619
"2019-12-29",52,"DE","00-04",187.169704677123
"2020-01-05",1,"DE","00-04",141.203899957609
"2020-01-12",2,"DE","00-04",140.186519711742
"2020-01-19",3,"DE","00-04",207.192313127031
"2020-01-26",4,"DE","00-04",220.163911261834
