location,age_group,year,week,date,value_0w,value_1w,value_2w,value_3w,value_4w,value_5w,value_6w,value_7w,value_8w,value_9w,value_10w,value_>10w
DE,00+,2021,40,2021-10-10,685,72,-14,-28,98,4,1,0,0,2,-2,
DE,00+,2021,41,2021-10-17,609,26,2,194,0,2,-4,1,-1,2,0,
DE,00+,2021,42,2021-10-24,822,140,23,7,3,2,9,0,0,0,2,
DE,00+,2021,43,2021-10-31,823,184,32,23,8,2,0,0,0,0,0,
DE,00+,2021,44,2021-11-07,842,162,31,-3,52,5,3,0,3,-1,0,
DE,00+,2021,45,2021-11-14,850,106,-82,170,-2,-3,0,2,0,-2,-1,
DE,00+,2021,46,2021-11-21,813,15,266,18,12,0,5,-5,-3,0,0,
DE,00+,2021,47,2021-11-28,896,162,26,3,0,11,-4,-3,-2,1,0,
DE,00+,2021,48,2021-12-05,882,146,55,0,-3,-6,-3,-4,-2,-1,0,
DE,00+,2021,49,2021-12-12,824,149,0,38,-10,-17,-6,-6,-5,-2,-1,
DE,00+,2021,50,2021-12-19,746,0,135,-33,-15,-14,-7,0,-2,-1,0,
DE,00+,2021,51,2021-12-26,0,697,-56,-39,-17,-12,-3,-3,-5,2,-1,
DE,00+,2021,52,2022-01-02,542,-46,-31,-9,-9,-5,-2,-1,-1,1,0,
DE,00+,2022,1,2022-01-09,500,81,-4,8,-7,7,2,-2,2,-2,0,
DE,00+,2022,2,2022-01-16,411,75,10,6,5,-6,1,-1,2,-1,0,
DE,00+,2022,3,2022-01-23,392,67,18,10,-1,2,2,3,3,1,-1,
DE,00+,2022,4,2022-01-30,436,55,24,-4,0,4,0,-2,0,1,-1,
DE,00+,2022,5,2022-02-06,457,82,9,6,-1,-4,1,-1,0,0,-1,
DE,00+,2022,6,2022-02-13,466,72,21,11,-3,-1,-1,-1,0,-1,3,
DE,00+,2022,7,2022-02-20,448,66,6,-1,4,3,-1,-3,1,-2,4,
DE,00+,2022,8,2022-02-27,476,74,16,2,1,1,-3,2,0,-1,-2,
DE,00+,2022,9,2022-03-06,470,80,26,7,1,-4,5,-5,0,0,2,
DE,00+,2022,10,2022-03-13,510,93,20,-1,3,7,-4,-1,3,3,0,
DE,00+,2022,11,2022-03-20,476,99,36,11,0,5,2,1,1,-1,1,
DE,00+,2022,12,2022-03-27,505,89,7,6,0,3,4,0,0,1,0,
DE,00+,2022,13,2022-04-03,521,72,11,10,-7,-4,4,2,-1,0,0,
DE,00+,2022,14,2022-04-10,423,73,47,9,-3,2,-4,0,0,2,1,
DE,00+,2022,15,2022-04-17,292,163,34,12,-7,6,0,0,0,0,0,
DE,00+,2022,16,2022-04-24,379,60,16,-2,-1,2,0,-2,1,0,3,
DE,00+,2022,17,2022-05-01,340,86,12,12,3,0,7,3,0,1,0,
DE,00+,2022,18,2022-05-08,345,57,29,9,0,7,3,-1,1,2,-2,
DE,00+,2022,19,2022-05-15,349,65,22,0,14,-4,1,-1,0,-1,1,
DE,00+,2022,20,2022-05-22,298,59,0,12,-2,3,-3,2,0,0,0,
DE,00+,2022,21,2022-05-29,258,0,76,5,6,2,1,1,2,0,0,
DE,00+,2022,22,2022-06-05,0,380,26,-4,11,-3,1,2,-1,0,-2,
DE,00+,2022,23,2022-06-12,318,66,29,21,-2,-1,3,0,-4,0,-2,
DE,00+,2022,24,2022-06-19,303,78,9,0,4,-1,2,2,-2,1,0,
DE,00+,2022,25,2022-06-26,328,92,10,8,8,-8,8,-2,0,0,0,
DE,00+,2022,26,2022-07-03,330,79,24,17,6,1,0,13,-3,-3,-1,
DE,00+,2022,27,2022-07-10,338,66,24,4,-2,-1,3,1,1,1,3,
DE,00+,2022,28,2022-07-17,363,59,11,10,4,0,1,1,0,0,2,
DE,00+,2022,29,2022-07-24,416,87,17,11,7,-5,8,1,-3,1,-1,
DE,00+,2022,30,2022-07-31,328,50,20,4,8,13,5,2,0,-1,0,
DE,00+,2022,31,2022-08-07,325,64,20,6,6,0,7,-1,2,0,-12,-62
DE,00+,2022,32,2022-08-14,266,83,27,-4,8,1,3,6,0,-16,-19,-40
DE,00+,2022,33,2022-08-21,292,74,26,9,1,0,-3,0,-20,-20,10,-51
DE,00+,2022,34,2022-08-28,297,50,15,1,-8,0,0,-20,-20,10,129,-176
DE,00+,2022,35,2022-09-04,284,36,15,1,1,0,-14,-17,9,95,-98,-36
DE,00+,2022,36,2022-09-11,358,68,19,-2,0,-12,-20,10,54,-53,19,-71
DE,00+,2022,37,2022-09-18,343,62,18,0,6,-21,7,75,-78,20,-11,-65
DE,00+,2022,38,2022-09-25,407,86,0,4,-17,10,56,-66,20,-1,9,-82
DE,00+,2022,39,2022-10-02,434,0,201,-14,14,93,-92,24,-10,15,-5,-105
DE,00+,2022,40,2022-10-09,0,607,9,30,154,-157,27,-4,23,-8,-105,0
DE,00+,2022,41,2022-10-16,574,98,37,179,-150,30,-2,16,-7,-122,,
DE,00+,2022,42,2022-10-23,529,153,160,-128,30,4,18,-7,-117,,,
DE,00+,2022,43,2022-10-30,495,229,-44,28,-4,19,-8,-115,,,,
DE,00+,2022,44,2022-11-06,491,133,24,1,12,-6,-103,,,,,
DE,00+,2022,45,2022-11-13,566,127,35,37,3,-127,,,,,,
DE,00+,2022,46,2022-11-20,720,120,33,6,-120,,,,,,,
DE,00+,2022,47,2022-11-27,883,178,53,-173,,,,,,,,
DE,00+,2022,48,2022-12-04,1041,182,-144,,,,,,,,,
DE,00+,2022,49,2022-12-11,1191,34,,,,,,,,,,
DE,00+,2022,50,2022-12-18,1125,,,,,,,,,,,
DE,00-04,2021,40,2021-10-10,339,27,-3,0,16,0,0,0,1,0,0,
DE,00-04,2021,41,2021-10-17,286,13,-5,93,0,0,0,1,0,0,0,
DE,00-04,2021,42,2021-10-24,374,44,2,0,0,1,0,0,0,0,1,
DE,00-04,2021,43,2021-10-31,342,46,2,0,0,-2,-2,0,0,0,0,
DE,00-04,2021,44,2021-11-07,290,36,3,1,3,0,0,0,1,0,0,
DE,00-04,2021,45,2021-11-14,270,20,-8,12,0,0,0,0,0,0,0,
DE,00-04,2021,46,2021-11-21,208,0,63,2,1,0,1,0,0,0,0,
DE,00-04,2021,47,2021-11-28,206,28,4,0,0,0,0,0,0,0,0,
DE,00-04,2021,48,2021-12-05,148,14,4,0,0,0,0,0,0,0,0,
DE,00-04,2021,49,2021-12-12,117,17,0,4,0,0,0,0,0,0,0,
DE,00-04,2021,50,2021-12-19,123,0,16,0,0,0,0,0,0,0,0,
DE,00-04,2021,51,2021-12-26,0,102,-1,1,0,0,0,0,0,0,0,
DE,00-04,2021,52,2022-01-02,70,-4,-1,-1,0,0,0,0,0,0,0,
DE,00-04,2022,1,2022-01-09,56,7,-1,1,-1,0,0,0,-1,0,0,
DE,00-04,2022,2,2022-01-16,62,11,-1,2,1,0,0,0,0,0,0,
DE,00-04,2022,3,2022-01-23,70,11,-1,1,-1,0,0,0,0,0,0,
DE,00-04,2022,4,2022-01-30,71,6,2,1,-1,0,0,0,0,0,-1,
DE,00-04,2022,5,2022-02-06,67,9,1,1,-1,0,0,0,0,0,0,
DE,00-04,2022,6,2022-02-13,67,9,3,0,0,0,0,0,0,0,0,
DE,00-04,2022,7,2022-02-20,64,2,1,0,1,0,0,0,0,0,0,
DE,00-04,2022,8,2022-02-27,63,9,1,2,3,1,0,0,0,0,0,
DE,00-04,2022,9,2022-03-06,71,11,-1,1,0,1,0,0,0,0,2,
DE,00-04,2022,10,2022-03-13,75,5,0,1,0,0,0,-1,-1,0,0,
DE,00-04,2022,11,2022-03-20,59,8,1,-1,0,0,0,0,0,0,0,
DE,00-04,2022,12,2022-03-27,67,13,-1,0,0,1,0,0,0,0,0,
DE,00-04,2022,13,2022-04-03,77,13,2,1,2,-1,1,0,0,0,0,
DE,00-04,2022,14,2022-04-10,54,9,3,0,-2,0,0,1,0,0,0,
DE,00-04,2022,15,2022-04-17,53,22,1,0,1,-1,0,0,0,0,0,
DE,00-04,2022,16,2022-04-24,61,7,1,0,1,0,0,-1,0,1,0,
DE,00-04,2022,17,2022-05-01,49,6,1,0,0,0,1,0,0,0,0,
DE,00-04,2022,18,2022-05-08,42,6,-1,1,0,1,0,1,1,1,0,
