location,age_group,year,week,date,value_0w,value_1w,value_2w,value_3w,value_4w
DE,00-04,2023,52,2023-12-31,4029,692,52,213,103
DE,00-04,2024,1,2024-01-07,2764,304,672,163,0
DE,00-04,2024,2,2024-01-14,1993,909,44,0,0
DE,00-04,2024,3,2024-01-21,3491,459,51,16,52
DE,00-04,2024,4,2024-01-28,4330,545,48,67,16
DE,00-04,2024,5,2024-02-04,3705,494,131,114,0
DE,00-04,2024,6,2024-02-11,4231,545,178,0,83
DE,00-04,2024,7,2024-02-18,3226,313,0,0,0
DE,00-04,2024,8,2024-02-25,2669,261,35,99,0
DE,00-04,2024,9,2024-03-03,2602,245,51,16,0
DE,00-04,2024,10,2024-03-10,2337,197,83,16,0
DE,00-04,2024,11,2024-03-17,1977,213,16,16,0
DE,00-04,2024,12,2024-03-24,2040,150,16,0,0
DE,00-04,2024,13,2024-03-31,1795,182,83,16,0
DE,00-04,2024,14,2024-04-07,1399,246,0,0,0
DE,00-04,2024,15,2024-04-14,1399,214,32,0,0
DE,00-04,2024,16,2024-04-21,1431,166,0,16,0
DE,00-04,2024,17,2024-04-28,1186,83,32,15,0
DE,00-04,2024,18,2024-05-05,1763,178,67,52,16
DE,00-04,2024,19,2024-05-12,1071,63,0,36,16
DE,00-04,2024,20,2024-05-19,806,67,16,0,0
DE,00-04,2024,21,2024-05-26,1036,51,47,0,0
DE,00-04,2024,22,2024-06-02,937,51,0,0,0
DE,00-04,2024,23,2024-06-09,988,115,0,0,0
DE,00-04,2024,24,2024-06-16,921,16,67,32,0
DE,00-04,2024,25,2024-06-23,1036,83,0,0,0
DE,00-04,2024,26,2024-06-30,972,99,0,0,0
DE,00-04,2024,27,2024-07-07,759,16,0,0,0
DE,00-04,2024,28,2024-07-14,541,151,31,0,0
DE,00-04,2024,29,2024-07-21,541,99,67,0,0
DE,00-04,2024,30,2024-07-28,593,0,0,15,0
DE,00-04,2024,31,2024-08-04,525,16,20,0,0
DE,00-04,2024,32,2024-08-11,541,99,0,0,0
DE,00-04,2024,33,2024-08-18,577,0,0,0,0
DE,00-04,2024,34,2024-08-25,593,99,0,0,0
DE,00-04,2024,35,2024-09-01,921,67,0,16,0
DE,00-04,2024,36,2024-09-08,1020,83,0,16,0
DE,00-04,2024,37,2024-09-15,838,134,0,0,0
DE,00-04,2024,38,2024-09-22,921,115,0,19,0
DE,00-04,2024,39,2024-09-29,905,166,16,0,0
DE,00-04,2024,40,2024-10-06,1004,67,16,0,0
DE,00-04,2024,41,2024-10-13,937,99,35,0,0
DE,00-04,2024,42,2024-10-20,707,151,0,0,15
DE,00-04,2024,43,2024-10-27,759,31,0,0,0
DE,00-04,2024,44,2024-11-03,1103,99,47,20,0
DE,00-04,2024,45,2024-11-10,1119,98,32,0,0
DE,00-04,2024,46,2024-11-17,1071,146,0,0,0
DE,00-04,2024,47,2024-11-24,988,67,0,0,0
DE,00-04,2024,48,2024-12-01,1170,115,63,0,0
DE,00-04,2024,49,2024-12-08,1071,115,0,0,4
DE,00-04,2024,50,2024-12-15,1482,0,0,289,0
DE,00-04,2024,51,2024-12-22,0,0,1917,0,0
DE,00-04,2024,52,2024-12-29,0,1771,0,16,0
DE,00-04,2025,1,2025-01-05,1834,281,36,0,0
DE,00-04,2025,2,2025-01-12,1542,0,0,0,0
DE,00-04,2025,3,2025-01-19,2309,0,0,0,95
DE,00-04,2025,4,2025-01-26,3009,300,0,159,19
DE,00-04,2025,5,2025-02-02,3108,166,138,0,20
DE,00-04,2025,6,2025-02-09,3535,245,0,55,0
DE,00-04,2025,7,2025-02-16,2863,589,91,0,19
DE,00-04,2025,8,2025-02-23,3341,273,0,39,0
DE,00-04,2025,9,2025-03-02,3100,462,72,19,0
DE,00-04,2025,10,2025-03-09,3175,221,16,56,0
DE,00-04,2025,11,2025-03-16,2404,166,126,0,0
DE,00-04,2025,12,2025-03-23,1981,130,0,0,0
DE,00-04,2025,13,2025-03-30,1890,166,0,0,20
DE,00-04,2025,14,2025-04-06,1688,222,90,20,0
DE,00-04,2025,15,2025-04-13,1506,162,0,0,
DE,00-04,2025,16,2025-04-20,1340,127,39,,
DE,00-04,2025,17,2025-04-27,806,186,,,
DE,00-04,2025,18,2025-05-04,751,,,,
DE,05-14,2023,42,2023-10-22,450,75,75,0,0
DE,05-14,2023,43,2023-10-29,675,75,37,0,0
DE,05-14,2023,44,2023-11-05,900,75,0,23,0
DE,05-14,2023,45,2023-11-12,525,67,0,45,15
DE,05-14,2023,46,2023-11-19,600,75,30,0,0
DE,05-14,2023,47,2023-11-26,705,82,15,15,0
DE,05-14,2023,48,2023-12-03,637,38,0,0,0
DE,05-14,2023,49,2023-12-10,607,38,0,0,0
DE,05-14,2023,50,2023-12-17,675,0,60,0,0
DE,05-14,2023,51,2023-12-24,0,915,0,0,15
DE,05-14,2023,52,2023-12-31,525,45,0,90,15
DE,05-14,2024,1,2024-01-07,607,75,128,0,0
DE,05-14,2024,2,2024-01-14,465,300,45,15,0
DE,05-14,2024,3,2024-01-21,945,308,22,0,15
DE,05-14,2024,4,2024-01-28,1485,15,0,38,15
DE,05-14,2024,5,2024-02-04,1290,233,0,0,0
DE,05-14,2024,6,2024-02-11,1020,53,15,37,30
DE,05-14,2024,7,2024-02-18,938,172,30,0,15
DE,05-14,2024,8,2024-02-25,908,0,0,0,0
DE,05-14,2024,9,2024-03-03,660,67,15,0,0
DE,05-14,2024,10,2024-03-10,592,83,0,0,0
DE,05-14,2024,11,2024-03-17,855,22,15,0,16
DE,05-14,2024,12,2024-03-24,810,15,15,52,0
DE,05-14,2024,13,2024-03-31,382,15,0,15,0
DE,05-14,2024,14,2024-04-07,465,112,30,0,0
DE,05-14,2024,15,2024-04-14,525,82,0,0,0
DE,05-14,2024,16,2024-04-21,525,82,0,0,0
DE,05-14,2024,17,2024-04-28,645,67,0,15,0
DE,05-14,2024,18,2024-05-05,772,105,15,0,0
DE,05-14,2024,19,2024-05-12,547,128,0,15,0
DE,05-14,2024,20,2024-05-19,382,45,0,0,0
DE,05-14,2024,21,2024-05-26,465,15,0,15,0
DE,05-14,2024,22,2024-06-02,645,0,0,0,0
DE,05-14,2024,23,2024-06-09,525,67,38,0,0
DE,05-14,2024,24,2024-06-16,547,98,15,0,0
DE,05-14,2024,25,2024-06-23,660,150,15,15,0
DE,05-14,2024,26,2024-06-30,690,37,0,15,0
DE,05-14,2024,27,2024-07-07,495,67,15,0,0
DE,05-14,2024,28,2024-07-14,547,0,0,0,0
DE,05-14,2024,29,2024-07-21,277,0,0,0,0
DE,05-14,2024,30,2024-07-28,465,0,0,0,0
DE,05-14,2024,31,2024-08-04,397,113,15,0,0
DE,05-14,2024,32,2024-08-11,360,82,23,0,0
DE,05-14,2024,33,2024-08-18,442,83,0,0,0
DE,05-14,2024,34,2024-08-25,660,52,0,15,0
DE,05-14,2024,35,2024-09-01,645,67,0,0,0
DE,05-14,2024,36,2024-09-08,742,53,15,15,0
DE,05-14,2024,37,2024-09-15,480,112,38,0,0
DE,05-14,2024,38,2024-09-22,607,53,0,0,0
DE,05-14,2024,39,2024-09-29,908,112,0,0,0
DE,05-14,2024,40,2024-10-06,810,67,31,0,0
DE,05-14,2024,41,2024-10-13,525,52,15,0,0
DE,05-14,2024,42,2024-10-20,480,112,0,0,0
DE,05-14,2024,43,2024-10-27,757,38,15,0,0
DE,05-14,2024,44,2024-11-03,772,68,15,0,0
DE,05-14,2024,45,2024-11-10,795,60,22,0,0
DE,05-14,2024,46,2024-11-17,645,127,38,0,0
DE,05-14,2024,47,2024-11-24,840,150,0,0,0
DE,05-14,2024,48,2024-12-01,908,52,15,0,0
DE,05-14,2024,49,2024-12-08,923,97,0,0,8
DE,05-14,2024,50,2024-12-15,908,0,0,22,0
DE,05-14,2024,51,2024-12-22,0,0,832,0,0
DE,05-14,2024,52,2024-12-29,0,547,15,0,0
DE,05-14,2025,1,2025-01-05,562,83,15,0,0
DE,05-14,2025,2,2025-01-12,630,30,0,7,0
DE,05-14,2025,3,2025-01-19,1245,68,0,22,150
DE,05-14,2025,4,2025-01-26,1523,293,0,255,15
DE,05-14,2025,5,2025-02-02,2221,82,428,0,0
DE,05-14,2025,6,2025-02-09,1958,360,15,23,0
DE,05-14,2025,7,2025-02-16,1733,315,23,0,0
DE,05-14,2025,8,2025-02-23,1898,23,22,45,0
DE,05-14,2025,9,2025-03-02,1530,120,45,23,0
DE,05-14,2025,10,2025-03-09,1095,83,22,23,0
DE,05-14,2025,11,2025-03-16,870,165,23,0,0
DE,05-14,2025,12,2025-03-23,885,23,45,22,0
DE,05-14,2025,13,2025-03-30,660,82,45,15,0
DE,05-14,2025,14,2025-04-06,622,0,0,0,0
DE,05-14,2025,15,2025-04-13,705,97,0,0,
DE,05-14,2025,16,2025-04-20,390,82,23,,
DE,05-14,2025,17,2025-04-27,225,22,,,
DE,05-14,2025,18,2025-05-04,210,,,,
DE,15-34,2023,42,2023-10-22,378,0,0,189,0
DE,15-34,2023,43,2023-10-29,567,0,0,0,57
DE,15-34,2023,44,2023-11-05,378,0,132,0,38
DE,15-34,2023,45,2023-11-12,189,189,0,19,0
DE,15-34,2023,46,2023-11-19,567,38,38,0,0
DE,15-34,2023,47,2023-11-26,491,76,0,19,0
DE,15-34,2023,48,2023-12-03,567,95,75,0,38
DE,15-34,2023,49,2023-12-10,643,113,0,57,38
DE,15-34,2023,50,2023-12-17,472,0,171,37,0
DE,15-34,2023,51,2023-12-24,0,435,0,0,0
DE,15-34,2023,52,2023-12-31,491,171,0,0,94
DE,15-34,2024,1,2024-01-07,378,359,170,19,0
DE,15-34,2024,2,2024-01-14,472,322,76,56,0
DE,15-34,2024,3,2024-01-21,1078,302,0,0,19
DE,15-34,2024,4,2024-01-28,1229,132,0,0,19
DE,15-34,2024,5,2024-02-04,1286,170,0,0,0
DE,15-34,2024,6,2024-02-11,1248,151,0,19,0
DE,15-34,2024,7,2024-02-18,964,227,0,0,0
DE,15-34,2024,8,2024-02-25,586,170,0,0,38
DE,15-34,2024,9,2024-03-03,567,0,38,19,0
DE,15-34,2024,10,2024-03-10,794,227,0,19,0
DE,15-34,2024,11,2024-03-17,586,170,114,19,0
DE,15-34,2024,12,2024-03-24,567,95,0,0,0
DE,15-34,2024,13,2024-03-31,662,94,57,0,0
DE,15-34,2024,14,2024-04-07,662,208,56,0,19
DE,15-34,2024,15,2024-04-14,662,75,38,0,19
DE,15-34,2024,16,2024-04-21,567,76,0,19,18
DE,15-34,2024,17,2024-04-28,662,113,95,19,0
DE,15-34,2024,18,2024-05-05,435,170,57,56,38
DE,15-34,2024,19,2024-05-12,340,57,0,75,0
DE,15-34,2024,20,2024-05-19,567,76,19,18,38
DE,15-34,2024,21,2024-05-26,870,19,0,0,0
DE,15-34,2024,22,2024-06-02,586,94,38,0,0
DE,15-34,2024,23,2024-06-09,624,56,76,0,0
DE,15-34,2024,24,2024-06-16,567,189,38,0,19
DE,15-34,2024,25,2024-06-23,567,170,0,0,19
DE,15-34,2024,26,2024-06-30,756,76,75,0,19
DE,15-34,2024,27,2024-07-07,870,75,0,0,0
DE,15-34,2024,28,2024-07-14,453,114,38,0,0
DE,15-34,2024,29,2024-07-21,794,151,76,0,0
DE,15-34,2024,30,2024-07-28,643,132,0,0,0
DE,15-34,2024,31,2024-08-04,605,170,95,19,0
DE,15-34,2024,32,2024-08-11,737,38,19,0,0
DE,15-34,2024,33,2024-08-18,794,113,0,19,0
DE,15-34,2024,34,2024-08-25,907,19,0,0,19
DE,15-34,2024,35,2024-09-01,832,38,37,38,38
DE,15-34,2024,36,2024-09-08,1021,94,0,19,0
DE,15-34,2024,37,2024-09-15,737,170,0,0,0
DE,15-34,2024,38,2024-09-22,491,265,38,0,0
DE,15-34,2024,39,2024-09-29,756,151,38,0,19
DE,15-34,2024,40,2024-10-06,737,133,56,38,19
DE,15-34,2024,41,2024-10-13,586,170,19,0,0
DE,15-34,2024,42,2024-10-20,775,95,0,0,0
DE,15-34,2024,43,2024-10-27,662,151,57,0,0
DE,15-34,2024,44,2024-11-03,794,246,19,0,19
DE,15-34,2024,45,2024-11-10,870,0,0,0,0
DE,15-34,2024,46,2024-11-17,1059,113,38,19,0
DE,15-34,2024,47,2024-11-24,870,113,57,0,0
DE,15-34,2024,48,2024-12-01,737,38,19,0,0
DE,15-34,2024,49,2024-12-08,907,133,0,0,19
DE,15-34,2024,50,2024-12-15,832,0,0,321,0
DE,15-34,2024,51,2024-12-22,0,0,870,0,0
DE,15-34,2024,52,2024-12-29,0,718,19,19,0
DE,15-34,2025,1,2025-01-05,832,170,76,0,0
DE,15-34,2025,2,2025-01-12,699,57,0,0,38
DE,15-34,2025,3,2025-01-19,964,57,0,0,0
DE,15-34,2025,4,2025-01-26,775,132,0,0,0
DE,15-34,2025,5,2025-02-02,1324,37,0,0,57
DE,15-34,2025,6,2025-02-09,1324,0,113,0,0
DE,15-34,2025,7,2025-02-16,870,19,132,0,0
DE,15-34,2025,8,2025-02-23,1437,170,0,0,0
DE,15-34,2025,9,2025-03-02,1248,189,0,0,19
DE,15-34,2025,10,2025-03-09,870,170,0,38,19
DE,15-34,2025,11,2025-03-16,737,0,0,0,19
DE,15-34,2025,12,2025-03-23,453,190,19,0,0
DE,15-34,2025,13,2025-03-30,453,76,0,0,0
DE,15-34,2025,14,2025-04-06,359,94,0,0,0
DE,15-34,2025,15,2025-04-13,208,37,0,19,
DE,15-34,2025,16,2025-04-20,264,189,76,,
DE,15-34,2025,17,2025-04-27,264,95,,,
DE,15-34,2025,18,2025-05-04,189,,,,
DE,35-59,2023,42,2023-10-22,1147,286,0,0,0
DE,35-59,2023,43,2023-10-29,860,229,0,0,0
DE,35-59,2023,44,2023-11-05,1147,286,0,29,29
DE,35-59,2023,45,2023-11-12,860,287,143,0,57
DE,35-59,2023,46,2023-11-19,1433,230,28,29,0
DE,35-59,2023,47,2023-11-26,1061,286,144,0,0
DE,35-59,2023,48,2023-12-03,1204,315,29,0,86
DE,35-59,2023,49,2023-12-10,1175,430,0,172,0
DE,35-59,2023,50,2023-12-17,1605,0,689,0,0
DE,35-59,2023,51,2023-12-24,0,1720,0,0,86
DE,35-59,2023,52,2023-12-31,1691,603,143,0,86
DE,35-59,2024,1,2024-01-07,1863,459,230,28,29
DE,35-59,2024,2,2024-01-14,1548,344,144,86,28
DE,35-59,2024,3,2024-01-21,1777,402,143,86,0
DE,35-59,2024,4,2024-01-28,3297,373,258,115,29
DE,35-59,2024,5,2024-02-04,3211,430,86,58,28
DE,35-59,2024,6,2024-02-11,3011,372,58,0,0
DE,35-59,2024,7,2024-02-18,2466,545,28,86,0
DE,35-59,2024,8,2024-02-25,2408,402,0,28,0
DE,35-59,2024,9,2024-03-03,1577,344,57,58,0
DE,35-59,2024,10,2024-03-10,1548,315,0,58,28
DE,35-59,2024,11,2024-03-17,1433,402,57,57,0
DE,35-59,2024,12,2024-03-24,1003,373,143,29,86
DE,35-59,2024,13,2024-03-31,1204,143,29,0,0
DE,35-59,2024,14,2024-04-07,1519,230,0,86,0
DE,35-59,2024,15,2024-04-14,1548,86,143,0,0
DE,35-59,2024,16,2024-04-21,1634,229,58,28,29
DE,35-59,2024,17,2024-04-28,1233,114,0,0,29
DE,35-59,2024,18,2024-05-05,1261,172,144,28,0
DE,35-59,2024,19,2024-05-12,1061,286,0,144,57
DE,35-59,2024,20,2024-05-19,1089,316,86,0,0
DE,35-59,2024,21,2024-05-26,802,144,201,0,57
DE,35-59,2024,22,2024-06-02,888,287,58,28,0
DE,35-59,2024,23,2024-06-09,860,229,0,0,0
DE,35-59,2024,24,2024-06-16,946,143,58,0,0
DE,35-59,2024,25,2024-06-23,1003,287,172,0,0
DE,35-59,2024,26,2024-06-30,1118,0,0,0,29
DE,35-59,2024,27,2024-07-07,946,115,28,29,86
DE,35-59,2024,28,2024-07-14,946,143,58,28,0
DE,35-59,2024,29,2024-07-21,1032,315,144,0,0
DE,35-59,2024,30,2024-07-28,1233,172,0,0,28
DE,35-59,2024,31,2024-08-04,1204,29,57,115,28
DE,35-59,2024,32,2024-08-11,1204,258,57,0,29
DE,35-59,2024,33,2024-08-18,1147,344,0,0,0
DE,35-59,2024,34,2024-08-25,860,229,86,29,57
DE,35-59,2024,35,2024-09-01,1003,58,0,28,115
DE,35-59,2024,36,2024-09-08,1204,315,0,29,29
DE,35-59,2024,37,2024-09-15,1003,258,0,0,0
DE,35-59,2024,38,2024-09-22,1003,316,57,115,0
DE,35-59,2024,39,2024-09-29,1376,344,29,0,0
DE,35-59,2024,40,2024-10-06,1319,172,28,0,29
DE,35-59,2024,41,2024-10-13,1118,516,86,0,0
DE,35-59,2024,42,2024-10-20,1204,143,58,28,58
DE,35-59,2024,43,2024-10-27,1605,431,0,0,0
DE,35-59,2024,44,2024-11-03,1147,372,115,0,0
DE,35-59,2024,45,2024-11-10,1605,258,58,0,0
DE,35-59,2024,46,2024-11-17,1720,316,28,0,29
DE,35-59,2024,47,2024-11-24,1261,287,0,0,0
DE,35-59,2024,48,2024-12-01,1548,229,0,0,0
DE,35-59,2024,49,2024-12-08,1347,402,0,0,143
DE,35-59,2024,50,2024-12-15,1233,0,0,774,0
DE,35-59,2024,51,2024-12-22,0,0,2351,0,29
DE,35-59,2024,52,2024-12-29,0,2380,28,0,0
DE,35-59,2025,1,2025-01-05,1605,746,115,0,0
DE,35-59,2025,2,2025-01-12,2208,0,0,0,0
DE,35-59,2025,3,2025-01-19,2265,201,0,0,0
DE,35-59,2025,4,2025-01-26,3125,631,0,0,57
DE,35-59,2025,5,2025-02-02,2810,201,57,57,29
DE,35-59,2025,6,2025-02-09,2752,172,144,0,0
DE,35-59,2025,7,2025-02-16,2695,774,287,0,0
DE,35-59,2025,8,2025-02-23,2810,688,0,0,0
DE,35-59,2025,9,2025-03-02,3297,402,0,0,57
DE,35-59,2025,10,2025-03-09,2380,430,0,0,28
DE,35-59,2025,11,2025-03-16,1720,344,29,29,28
DE,35-59,2025,12,2025-03-23,1519,430,0,58,0
DE,35-59,2025,13,2025-03-30,1376,229,0,0,0
DE,35-59,2025,14,2025-04-06,917,0,0,29,28
DE,35-59,2025,15,2025-04-13,1061,286,0,0,
DE,35-59,2025,16,2025-04-20,831,115,86,,
DE,35-59,2025,17,2025-04-27,745,258,,,
DE,35-59,2025,18,2025-05-04,974,,,,
DE,60-79,2023,42,2023-10-22,2722,545,181,0,0
DE,60-79,2023,43,2023-10-29,2541,363,181,0,36
DE,60-79,2023,44,2023-11-05,2904,544,363,91,0
DE,60-79,2023,45,2023-11-12,2904,490,0,54,109
DE,60-79,2023,46,2023-11-19,2541,635,290,73,91
DE,60-79,2023,47,2023-11-26,2758,853,255,235,0
DE,60-79,2023,48,2023-12-03,2486,1035,236,0,127
DE,60-79,2023,49,2023-12-10,2922,835,0,308,0
DE,60-79,2023,50,2023-12-17,3285,0,1742,0,0
DE,60-79,2023,51,2023-12-24,0,4882,109,0,145
DE,60-79,2023,52,2023-12-31,3720,908,308,164,91
DE,60-79,2024,1,2024-01-07,3285,726,435,400,54
DE,60-79,2024,2,2024-01-14,2323,998,272,127,73
DE,60-79,2024,3,2024-01-21,3793,799,145,0,18
DE,60-79,2024,4,2024-01-28,4428,690,381,145,55
DE,60-79,2024,5,2024-02-04,4955,998,472,90,37
DE,60-79,2024,6,2024-02-11,5299,981,145,181,0
DE,60-79,2024,7,2024-02-18,4610,853,145,0,0
DE,60-79,2024,8,2024-02-25,3757,363,127,217,109
DE,60-79,2024,9,2024-03-03,3158,544,55,109,0
DE,60-79,2024,10,2024-03-10,2758,654,54,0,0
DE,60-79,2024,11,2024-03-17,2395,382,163,54,91
DE,60-79,2024,12,2024-03-24,2758,490,127,0,37
DE,60-79,2024,13,2024-03-31,2504,472,182,0,54
DE,60-79,2024,14,2024-04-07,2541,490,145,163,55
