location,age_group,year,week,date,value_0w,value_1w,value_2w,value_3w,value_4w,value_5w,value_6w,value_7w,value_8w,value_9w,value_10w,value_>10w
DE,00+,2021,40,2021-10-10,685,30,0,0,98,4,1,0,0,0,0,1
DE,00+,2021,41,2021-10-17,609,26,2,190,0,0,0,0,0,0,0,0
DE,00+,2021,42,2021-10-24,822,140,23,7,3,2,9,0,0,0,1,0
DE,00+,2021,43,2021-10-31,823,184,32,23,8,2,0,0,0,0,0,0
DE,00+,2021,44,2021-11-07,842,162,28,0,52,5,3,0,0,0,0,0
DE,00+,2021,45,2021-11-14,850,24,0,164,0,0,0,0,0,0,0,0
DE,00+,2021,46,2021-11-21,813,15,266,18,9,0,0,0,0,0,0,1
DE,00+,2021,47,2021-11-28,896,162,26,3,0,1,0,0,0,0,0,0
DE,00+,2021,48,2021-12-05,882,146,34,0,0,0,0,0,0,0,0,0
DE,00+,2021,49,2021-12-12,824,136,0,0,0,0,0,0,0,0,0,0
DE,00+,2021,50,2021-12-19,746,0,62,0,0,0,0,0,0,0,0,0
DE,00+,2021,51,2021-12-26,0,561,0,0,0,0,0,0,0,0,0,0
DE,00+,2021,52,2022-01-02,436,0,0,0,0,0,0,0,0,0,0,0
DE,00+,2022,1,2022-01-09,500,77,0,1,0,7,0,0,0,0,0,3
DE,00+,2022,2,2022-01-16,411,75,10,2,0,0,0,0,0,0,0,0
DE,00+,2022,3,2022-01-23,392,67,18,9,0,2,2,3,0,0,0,0
DE,00+,2022,4,2022-01-30,436,55,20,0,0,2,0,0,0,0,0,0
DE,00+,2022,5,2022-02-06,457,82,9,0,0,0,0,0,0,0,0,1
DE,00+,2022,6,2022-02-13,466,72,21,4,0,0,0,0,0,0,3,3
DE,00+,2022,7,2022-02-20,448,66,5,0,2,0,0,0,0,0,2,0
DE,00+,2022,8,2022-02-27,476,74,16,0,0,0,0,0,0,0,0,4
DE,00+,2022,9,2022-03-06,470,80,26,4,0,0,0,0,0,0,2,2
DE,00+,2022,10,2022-03-13,510,93,19,0,3,2,0,0,3,3,0,0
DE,00+,2022,11,2022-03-20,476,99,36,11,0,5,2,1,0,0,0,0
DE,00+,2022,12,2022-03-27,505,89,7,6,0,3,4,0,0,1,0,1
DE,00+,2022,13,2022-04-03,521,72,10,0,0,0,4,1,0,0,0,2
DE,00+,2022,14,2022-04-10,423,73,47,4,0,0,0,0,0,2,0,0
DE,00+,2022,15,2022-04-17,292,163,34,5,0,6,0,0,0,0,0,0
DE,00+,2022,16,2022-04-24,379,60,13,0,0,0,0,0,1,0,3,0
DE,00+,2022,17,2022-05-01,340,86,12,12,3,0,6,0,0,0,0,0
DE,00+,2022,18,2022-05-08,345,57,29,9,0,7,2,0,1,0,0,0
DE,00+,2022,19,2022-05-15,349,65,22,0,9,0,0,0,0,0,1,3
DE,00+,2022,20,2022-05-22,298,59,0,10,0,0,0,1,0,0,0,0
DE,00+,2022,21,2022-05-29,258,0,76,5,6,2,0,0,0,0,0,0
DE,00+,2022,22,2022-06-05,0,380,12,0,0,0,0,0,0,0,0,0
DE,00+,2022,23,2022-06-12,318,66,13,0,0,0,0,0,0,0,0,0
DE,00+,2022,24,2022-06-19,303,75,0,0,0,0,0,0,0,0,0,0
DE,00+,2022,25,2022-06-26,328,92,10,0,0,0,0,0,0,0,0,0
DE,00+,2022,26,2022-07-03,330,79,24,6,0,0,0,0,0,0,0,0
DE,00+,2022,27,2022-07-10,338,66,22,0,0,0,0,0,0,0,0,0
DE,00+,2022,28,2022-07-17,363,59,6,0,0,0,0,0,0,0,0,0
DE,00+,2022,29,2022-07-24,416,87,17,10,0,0,0,0,0,0,0,0
DE,00+,2022,30,2022-07-31,328,50,20,4,5,0,0,0,0,0,0,0
DE,00+,2022,31,2022-08-07,325,64,20,6,2,0,0,0,0,0,0,13
DE,00+,2022,32,2022-08-14,266,83,6,0,0,0,0,0,0,0,0,29
DE,00+,2022,33,2022-08-21,292,67,0,0,0,0,0,0,0,0,10,12
DE,00+,2022,34,2022-08-28,297,18,0,0,0,0,0,0,0,10,6,11
DE,00+,2022,35,2022-09-04,284,22,0,0,0,0,0,0,6,0,0,22
DE,00+,2022,36,2022-09-11,358,53,0,0,0,0,0,10,1,0,19,2
DE,00+,2022,37,2022-09-18,343,62,3,0,0,0,4,0,0,9,0,12
DE,00+,2022,38,2022-09-25,407,73,0,0,0,0,0,0,9,0,0,0
DE,00+,2022,39,2022-10-02,434,0,187,0,14,1,0,14,0,10,0,11
DE,00+,2022,40,2022-10-09,0,607,9,27,0,0,23,0,15,0,13,0
DE,00+,2022,41,2022-10-16,574,98,37,29,0,19,0,0,0,0,0,0
DE,00+,2022,42,2022-10-23,529,153,32,0,30,4,11,0,13,0,0,11
DE,00+,2022,43,2022-10-30,495,162,23,24,0,11,0,10,0,1,2,0
DE,00+,2022,44,2022-11-06,528,96,24,1,6,0,10,0,5,5,0,5
DE,00+,2022,45,2022-11-13,566,127,35,37,3,2,0,0,0,0,0,4
DE,00+,2022,46,2022-11-20,720,120,33,6,29,0,0,0,0,0,10,0
DE,00+,2022,47,2022-11-27,883,178,53,12,0,0,0,0,0,0,0,30
DE,00+,2022,48,2022-12-04,1041,182,61,0,0,0,0,0,0,0,24,0
DE,00+,2022,49,2022-12-11,1191,284,0,78,0,0,0,0,0,14,0,0
DE,00+,2022,50,2022-12-18,1352,0,291,0,0,0,0,0,0,0,0,18
DE,00+,2022,51,2022-12-25,0,1487,34,0,0,0,0,8,0,0,29,6
DE,00+,2022,52,2023-01-01,1136,174,37,5,0,0,1,0,0,29,0,3
DE,00+,2023,1,2023-01-08,945,171,52,0,0,0,0,0,38,0,2,0
DE,00+,2023,2,2023-01-15,604,115,0,0,10,0,0,23,0,0,0,3
DE,00+,2023,3,2023-01-22,458,96,0,23,0,0,16,0,0,0,0,22
DE,00+,2023,4,2023-01-29,490,36,61,0,0,15,0,0,0,0,24,0
DE,00+,2023,5,2023-02-05,445,118,11,0,36,0,0,0,0,10,2,1
DE,00+,2023,6,2023-02-12,543,90,2,25,0,0,0,0,18,0,0,3
DE,00+,2023,7,2023-02-19,534,60,52,0,0,0,0,22,4,0,0,0
DE,00+,2023,8,2023-02-26,505,155,38,9,0,0,15,9,1,0,1,0
DE,00+,2023,9,2023-03-05,561,126,30,5,0,23,0,2,0,4,0,3
DE,00+,2023,10,2023-03-12,612,113,16,8,28,0,5,0,1,0,0,0
DE,00+,2023,11,2023-03-19,593,130,39,39,0,0,0,9,0,0,0,6
DE,00+,2023,12,2023-03-26,589,120,48,17,0,0,4,0,0,0,8,0
DE,00+,2023,13,2023-04-02,547,76,15,12,0,9,0,6,1,5,,
DE,00+,2023,14,2023-04-09,359,228,35,0,30,0,11,3,6,,,
DE,00+,2023,15,2023-04-16,455,89,0,16,0,1,0,10,,,,
DE,00+,2023,16,2023-04-23,447,0,82,8,9,0,12,,,,,
DE,00+,2023,17,2023-04-30,0,463,29,9,2,7,,,,,,
DE,00+,2023,18,2023-05-07,423,67,28,8,12,,,,,,,
DE,00+,2023,19,2023-05-14,383,84,26,13,,,,,,,,
DE,00+,2023,20,2023-05-21,356,59,41,,,,,,,,,
DE,00+,2023,21,2023-05-28,275,108,,,,,,,,,,
DE,00+,2023,22,2023-06-04,361,,,,,,,,,,,
DE,00-04,2021,40,2021-10-10,339,24,0,0,16,0,0,0,1,0,0,0
DE,00-04,2021,41,2021-10-17,286,8,0,93,0,0,0,1,0,0,0,0
DE,00-04,2021,42,2021-10-24,374,44,2,0,0,1,0,0,0,0,1,0
DE,00-04,2021,43,2021-10-31,342,44,0,0,0,0,0,0,0,0,0,0
DE,00-04,2021,44,2021-11-07,290,36,3,1,3,0,0,0,1,0,0,0
DE,00-04,2021,45,2021-11-14,270,12,0,12,0,0,0,0,0,0,0,0
DE,00-04,2021,46,2021-11-21,208,0,63,2,1,0,1,0,0,0,0,0
DE,00-04,2021,47,2021-11-28,206,28,4,0,0,0,0,0,0,0,0,0
DE,00-04,2021,48,2021-12-05,148,14,4,0,0,0,0,0,0,0,0,0
DE,00-04,2021,49,2021-12-12,117,17,0,4,0,0,0,0,0,0,0,0
DE,00-04,2021,50,2021-12-19,123,0,16,0,0,0,0,0,0,0,0,0
