"date","week","location","age_group","value"
2022-06-26,25,"DE","00-04",9
2022-07-03,26,"DE","00-04",6
2022-07-10,27,"DE","00-04",8
2022-07-17,28,"DE","00-04",8
2022-07-24,29,"DE","00-04",9
2022-07-31,30,"DE","00-04",7
2022-08-07,31,"DE","00-04",10
2022-08-14,32,"DE","00-04",5
2022-08-21,33,"DE","00-04",9
2022-08-28,34,"DE","00-04",17
2022-09-04,35,"DE","00-04",18
2022-09-11,36,"DE","00-04",24
2022-09-18,37,"DE","00-04",32
2022-09-25,38,"DE","00-04",25
2022-10-02,39,"DE","00-04",24
2022-10-09,40,"DE","00-04",18
2022-10-16,41,"DE","00-04",27
2022-10-23,42,"DE","00-04",37
2022-10-30,43,"DE","00-04",28
2022-11-06,44,"DE","00-04",24
2022-06-26,25,"DE","05-14",15
2022-07-03,26,"DE","05-14",16
2022-07-10,27,"DE","05-14",9
2022-07-17,28,"DE","05-14",8
2022-07-24,29,"DE","05-14",9
2022-07-31,30,"DE","05-14",5
2022-08-07,31,"DE","05-14",13
2022-08-14,32,"DE","05-14",10
2022-08-21,33,"DE","05-14",16
2022-08-28,34,"DE","05-14",12
2022-09-04,35,"DE","05-14",6
2022-09-11,36,"DE","05-14",9
2022-09-18,37,"DE","05-14",9
2022-09-25,38,"DE","05-14",15
2022-10-02,39,"DE","05-14",17
2022-10-09,40,"DE","05-14",13
2022-10-16,41,"DE","05-14",17
2022-10-23,42,"DE","05-14",14
2022-10-30,43,"DE","05-14",13
2022-11-06,44,"DE","05-14",12
2022-06-26,25,"DE","15-34",39
2022-07-03,26,"DE","15-34",40
2022-07-10,27,"DE","15-34",45
2022-07-17,28,"DE","15-34",23
2022-07-24,29,"DE","15-34",35
2022-07-31,30,"DE","15-34",36
2022-08-07,31,"DE","15-34",41
2022-08-14,32,"DE","15-34",40
2022-08-21,33,"DE","15-34",40
2022-08-28,34,"DE","15-34",29
2022-09-04,35,"DE","15-34",24
2022-09-11,36,"DE","15-34",44
2022-09-18,37,"DE","15-34",45
2022-09-25,38,"DE","15-34",46
2022-10-02,39,"DE","15-34",61
2022-10-09,40,"DE","15-34",44
2022-10-17,41,"DE","15-34",51
2022-10-23,42,"DE","15-34",60
2022-10-30,43,"DE","15-34",42
2022-11-06,44,"DE","15-34",34
2022-06-26,25,"DE","35-59",142
2022-07-03,26,"DE","35-59",160
2022-07-10,27,"DE","35-59",147
2022-07-17,28,"DE","35-59",152
2022-07-24,29,"DE","35-59",192
2022-07-31,30,"DE","35-59",139
2022-08-07,31,"DE","35-59",155
2022-08-14,32,"DE","35-59",118
2022-08-21,33,"DE","35-59",131
2022-08-28,34,"DE","35-59",106
2022-09-04,35,"DE","35-59",98
2022-09-11,36,"DE","35-59",124
2022-09-18,37,"DE","35-59",120
2022-09-25,38,"DE","35-59",140
2022-10-02,39,"DE","35-59",185
2022-10-09,40,"DE","35-59",187
2022-10-16,41,"DE","35-59",221
2022-10-23,42,"DE","35-59",195
2022-10-30,43,"DE","35-59",188
2022-11-06,44,"DE","35-59",124
2022-06-26,25,"DE","60-79",179
2022-07-03,26,"DE","60-79",196
2022-07-10,27,"DE","60-79",184
2022-07-17,28,"DE","60-79",193
2022-07-24,29,"DE","60-79",236
2022-07-31,30,"DE","60-79",194
2022-08-07,31,"DE","60-79",173
2022-08-14,32,"DE","60-79",172
2022-08-21,33,"DE","60-79",161
2022-08-28,34,"DE","60-79",132
2022-09-04,35,"DE","60-79",130
2022-09-11,36,"DE","60-79",145
2022-09-18,37,"DE","60-79",141
2022-09-25,38,"DE","60-79",181
2022-10-02,39,"DE","60-79",259
2022-10-09,40,"DE","60-79",286
2022-10-16,41,"DE","60-79",292
2022-10-23,42,"DE","60-79",254
2022-10-30,43,"DE","60-79",208
2022-11-06,44,"DE","60-79",141
2022-06-19,25,"DE","80+",129
2022-06-26,26,"DE","80+",176
2022-07-03,27,"DE","80+",194
2022-07-10,28,"DE","80+",182
2022-07-17,29,"DE","80+",191
2022-07-24,30,"DE","80+",234
2022-07-31,31,"DE","80+",192
2022-08-07,32,"DE","80+",171
2022-08-14,33,"DE","80+",170
2022-08-21,34,"DE","80+",157
2022-08-28,35,"DE","80+",133
2022-09-04,36,"DE","80+",128
2022-09-11,37,"DE","80+",143
2022-09-18,38,"DE","80+",140
2022-09-25,39,"DE","80+",183
2022-10-02,40,"DE","80+",252
2022-10-09,41,"DE","80+",279
2022-10-16,42,"DE","80+",282
2022-10-23,43,"DE","80+",244
2022-10-30,44,"DE","80+",156
2022-06-26,25,"DE","00+",513
2022-07-03,26,"DE","00+",595
2022-07-10,27,"DE","00+",587
2022-07-17,28,"DE","00+",566
2022-07-24,29,"DE","00+",671
2022-07-31,30,"DE","00+",617
2022-08-07,31,"DE","00+",585
2022-08-14,32,"DE","00+",516
2022-08-21,33,"DE","00+",527
2022-08-28,34,"DE","00+",454
2022-09-04,35,"DE","00+",410
2022-09-11,36,"DE","00+",475
2022-09-18,37,"DE","00+",490
2022-09-25,38,"DE","00+",546
2022-10-02,39,"DE","00+",728
2022-10-09,40,"DE","00+",800
2022-10-16,41,"DE","00+",888
2022-10-23,42,"DE","00+",842
2022-10-30,43,"DE","00+",724
2022-11-06,44,"DE","00+",491
