"date","week","location","age_group","value"
2022-08-21,33,"DE","00-04",19.7703074600924
2022-08-28,34,"DE","00-04",29.4243918940431
2022-09-04,35,"DE","00-04",37.7423843660018
2022-09-11,36,"DE","00-04",72.852416392827
2022-09-18,37,"DE","00-04",66.3872396824074
2022-09-25,38,"DE","00-04",73.4795695835006
2022-10-02,39,"DE","00-04",85.7483091046368
2022-10-09,40,"DE","00-04",89.0025714232518
2022-10-16,41,"DE","00-04",110.370430975092
2022-10-23,42,"DE","00-04",131.456552547632
2022-10-30,43,"DE","00-04",143.452682523084
2022-11-06,44,"DE","00-04",182.447929366458
2022-11-13,45,"DE","00-04",209.149360675933
2022-11-20,46,"DE","00-04",288.267235814305
2022-11-27,47,"DE","00-04",362.201645337045
2022-12-04,48,"DE","00-04",407.928974622485
2022-12-11,49,"DE","00-04",423.065545909992
2022-12-18,50,"DE","00-04",366.114044245011
2022-12-25,51,"DE","00-04",293.973721168672
2023-01-01,52,"DE","00-04",176.600076569209
2022-08-21,33,"DE","05-14",7.31568336577789
2022-08-28,34,"DE","05-14",14.2781427582096
2022-09-04,35,"DE","05-14",15.3011065467465
2022-09-11,36,"DE","05-14",20.4070132782833
2022-09-18,37,"DE","05-14",26.9800635353859
2022-09-25,38,"DE","05-14",21.2864467093801
2022-10-02,39,"DE","05-14",19.9449911616262
2022-10-09,40,"DE","05-14",14.2584303312095
2022-10-16,41,"DE","05-14",22.7131716698734
2022-10-23,42,"DE","05-14",31.7349072586388
2022-10-30,43,"DE","05-14",22.5274894873504
2022-11-06,44,"DE","05-14",21.6028283757755
2022-11-13,45,"DE","05-14",46.1393008052917
2022-11-20,46,"DE","05-14",47.66370505358
2022-11-27,47,"DE","05-14",67.9172338502219
2022-12-04,48,"DE","05-14",79.3377006052622
2022-12-11,49,"DE","05-14",81.9932263999199
2022-12-18,50,"DE","05-14",83.4234793582077
2022-12-25,51,"DE","05-14",49.219057059918
2023-01-01,52,"DE","05-14",31.8382214416611
2022-08-21,33,"DE","15-34",13.0744407486582
2022-08-28,34,"DE","15-34",10.1281892919632
2022-09-04,35,"DE","15-34",5.11007461233407
2022-09-11,36,"DE","15-34",8.15120586654234
2022-09-18,37,"DE","15-34",6.83533691833577
2022-09-25,38,"DE","15-34",11.4761455968202
2022-10-02,39,"DE","15-34",16.1432329817007
2022-10-09,40,"DE","15-34",10.9068668117405
2022-10-16,41,"DE","15-34",15.0616592021498
2022-10-23,42,"DE","15-34",12.6503859849759
2022-10-30,43,"DE","15-34",13.0904844269836
2022-11-06,44,"DE","15-34",10.3259707261524
2022-11-13,45,"DE","15-34",12.9707081955123
2022-11-20,46,"DE","15-34",23.6760738711479
2022-11-27,47,"DE","15-34",39.3915323872499
2022-12-04,48,"DE","15-34",57.2740134843017
2022-12-11,49,"DE","15-34",49.2548767462774
2022-12-18,50,"DE","15-34",52.4348720156601
2022-12-25,51,"DE","15-34",32.1289490449573
2023-01-01,52,"DE","15-34",13.3159268400068
2022-08-21,33,"DE","35-59",32.7264401648391
2022-08-28,34,"DE","35-59",24.1183855020637
2022-09-04,35,"DE","35-59",21.1284293882094
2022-09-11,36,"DE","35-59",38.6269649173917
2022-09-18,37,"DE","35-59",37.8875656769572
2022-09-25,38,"DE","35-59",40.399527341899
2022-10-02,39,"DE","35-59",52.5325163580499
2022-10-09,40,"DE","35-59",38.7829753228273
2022-10-16,41,"DE","35-59",41.2891283375149
2022-10-23,42,"DE","35-59",54.4796256157281
2022-10-30,43,"DE","35-59",37.8933743272115
2022-11-06,44,"DE","35-59",37.937909900841
2022-11-13,45,"DE","35-59",42.834035160091
2022-11-20,46,"DE","35-59",64.5230458976794
2022-11-27,47,"DE","35-59",67.7340180467405
2022-12-04,48,"DE","35-59",87.040798818427
2022-12-11,49,"DE","35-59",111.338864207378
2022-12-18,50,"DE","35-59",117.041056169774
2022-12-25,51,"DE","35-59",90.4902207184942
2023-01-01,52,"DE","35-59",69.0360565055298
2022-08-21,33,"DE","60-79",110.548748002131
2022-08-28,34,"DE","60-79",90.1037824012149
2022-09-04,35,"DE","60-79",87.2861599316236
2022-09-11,36,"DE","60-79",106.800405809602
2022-09-18,37,"DE","60-79",103.330793413895
2022-09-25,38,"DE","60-79",115.541787632763
2022-10-02,39,"DE","60-79",163.410967387211
2022-10-09,40,"DE","60-79",172.069086713368
2022-10-16,41,"DE","60-79",194.652124824389
2022-10-23,42,"DE","60-79",176.594545538198
2022-10-30,43,"DE","60-79",178.178458844651
2022-11-06,44,"DE","60-79",131.742431520471
2022-11-13,45,"DE","60-79",156.211091064898
2022-11-20,46,"DE","60-79",173.37385088911
2022-11-27,47,"DE","60-79",199.401643789804
2022-12-04,48,"DE","60-79",190.657761452196
2022-12-11,49,"DE","60-79",294.810820567494
2022-12-18,50,"DE","60-79",332.719562976493
2022-12-25,51,"DE","60-79",350.581302221937
2023-01-01,52,"DE","60-79",301.69223065183
2022-08-21,33,"DE","+80",133.101453769869
2022-08-28,34,"DE","+80",110.166006091661
2022-09-04,35,"DE","+80",106.803170354478
2022-09-11,36,"DE","+80",123.732427098581
2022-09-18,37,"DE","+80",114.760066007608
2022-09-25,38,"DE","+80",158.473622455176
2022-10-02,39,"DE","+80",218.758768785374
2022-10-09,40,"DE","+80",250.869888078496
2022-10-16,41,"DE","+80",262.783243331878
2022-10-23,42,"DE","+80",235.124555394651
2022-10-30,43,"DE","+80",207.445322441782
2022-11-06,44,"DE","+80",171.647245138594
2022-11-13,45,"DE","+80",174.372480560082
2022-11-20,46,"DE","+80",160.159047360831
2022-11-27,47,"DE","+80",217.784794815782
2022-12-04,48,"DE","+80",259.556491534922
2022-12-11,49,"DE","+80",345.063325234744
2022-12-18,50,"DE","+80",430.027005096646
2022-12-25,51,"DE","+80",422.879940897316
2023-01-01,52,"DE","+80",354.434852420477
2022-08-21,33,"DE","00+",316.537073511367
2022-08-28,34,"DE","00+",278.218897939155
2022-09-04,35,"DE","00+",273.371325199393
2022-09-11,36,"DE","00+",370.570433363228
2022-09-18,37,"DE","00+",356.181065234589
2022-09-25,38,"DE","00+",420.657099319539
2022-10-02,39,"DE","00+",556.538785778599
2022-10-09,40,"DE","00+",575.889818680894
2022-10-16,41,"DE","00+",646.869758340898
2022-10-23,42,"DE","00+",642.040572339825
2022-10-30,43,"DE","00+",602.587812051063
2022-11-06,44,"DE","00+",555.704315028291
2022-11-13,45,"DE","00+",641.676976461808
2022-11-20,46,"DE","00+",757.662958886653
2022-11-27,47,"DE","00+",954.430868226842
2022-12-04,48,"DE","00+",1081.79574051759
2022-12-11,49,"DE","00+",1305.52665906581
2022-12-18,50,"DE","00+",1381.76001986179
