"date","week","location","age_group","value"
2022-12-25,50,"DE","00-04",359
2023-01-01,51,"DE","00-04",244
2023-01-08,52,"DE","00-04",209
2023-01-15,1,"DE","00-04",141
2023-01-22,2,"DE","00-04",150
2023-01-29,3,"DE","00-04",144
2023-02-05,4,"DE","00-04",138
2023-02-12,5,"DE","00-04",136
2023-02-19,6,"DE","00-04",133
2023-02-26,7,"DE","00-04",114
2023-03-05,8,"DE","00-04",137
2023-03-12,9,"DE","00-04",160
2023-03-19,10,"DE","00-04",138
2023-03-26,11,"DE","00-04",133
2023-04-02,12,"DE","00-04",120
2023-04-09,13,"DE","00-04",105
2023-04-16,14,"DE","00-04",88
2023-04-23,15,"DE","00-04",83
2023-04-30,16,"DE","00-04",90
2023-05-07,17,"DE","00-04",76
2022-12-25,50,"DE","05-14",60
2023-01-01,51,"DE","05-14",35
2023-01-08,52,"DE","05-14",19
2023-01-15,1,"DE","05-14",23
2023-01-22,2,"DE","05-14",25
2023-01-29,3,"DE","05-14",31
2023-02-05,4,"DE","05-14",27
2023-02-12,5,"DE","05-14",26
2023-02-19,6,"DE","05-14",26
2023-02-26,7,"DE","05-14",32
2023-03-05,8,"DE","05-14",26
2023-03-12,9,"DE","05-14",36
2023-03-19,10,"DE","05-14",48
2023-03-26,11,"DE","05-14",44
2023-04-02,12,"DE","05-14",35
2023-04-09,13,"DE","05-14",35
2023-04-16,14,"DE","05-14",19
2023-04-23,15,"DE","05-14",21
2023-04-30,16,"DE","05-14",20
2023-05-07,17,"DE","05-14",32
2022-12-25,50,"DE","15-34",37
2023-01-01,51,"DE","15-34",19
2023-01-08,52,"DE","15-34",25
2023-01-15,1,"DE","15-34",20
2023-01-22,2,"DE","15-34",13
2023-01-29,3,"DE","15-34",11
2023-02-05,4,"DE","15-34",20
2023-02-12,5,"DE","15-34",19
2023-02-19,6,"DE","15-34",13
2023-02-26,7,"DE","15-34",29
2023-03-05,8,"DE","15-34",23
2023-03-12,9,"DE","15-34",16
2023-03-19,10,"DE","15-34",31
2023-03-26,11,"DE","15-34",23
2023-04-02,12,"DE","15-34",19
2023-04-09,13,"DE","15-34",21
2023-04-16,14,"DE","15-34",11
2023-04-23,15,"DE","15-34",13
2023-04-30,16,"DE","15-34",15
2023-05-07,17,"DE","15-34",8
2022-12-25,50,"DE","35-59",108
2023-01-01,51,"DE","35-59",101
2023-01-08,52,"DE","35-59",79
2023-01-15,1,"DE","35-59",60
2023-01-22,2,"DE","35-59",45
2023-01-29,3,"DE","35-59",58
2023-02-05,4,"DE","35-59",48
2023-02-12,5,"DE","35-59",56
2023-02-19,6,"DE","35-59",57
2023-02-26,7,"DE","35-59",68
2023-03-05,8,"DE","35-59",56
2023-03-12,9,"DE","35-59",52
2023-03-19,10,"DE","35-59",63
2023-03-26,11,"DE","35-59",75
2023-04-02,12,"DE","35-59",64
2023-04-09,13,"DE","35-59",56
2023-04-16,14,"DE","35-59",58
2023-04-23,15,"DE","35-59",49
2023-04-30,16,"DE","35-59",50
2023-05-07,17,"DE","35-59",38
2022-12-25,50,"DE","60-79",447
2023-01-01,51,"DE","60-79",452
2023-01-08,52,"DE","60-79",398
2023-01-15,1,"DE","60-79",208
2023-01-22,2,"DE","60-79",154
2023-01-29,3,"DE","60-79",160
2023-02-05,4,"DE","60-79",167
2023-02-12,5,"DE","60-79",195
2023-02-19,6,"DE","60-79",187
2023-02-26,7,"DE","60-79",201
2023-03-05,8,"DE","60-79",206
2023-03-12,9,"DE","60-79",222
2023-03-19,10,"DE","60-79",215
2023-03-26,11,"DE","60-79",223
2023-04-02,12,"DE","60-79",173
2023-04-09,13,"DE","60-79",191
2023-04-16,14,"DE","60-79",169
2023-04-23,15,"DE","60-79",171
2023-04-30,16,"DE","60-79",132
2023-05-07,17,"DE","60-79",120
2022-12-25,50,"DE","+80",549
2023-01-01,51,"DE","+80",528
2023-01-08,52,"DE","+80",479
2023-01-15,1,"DE","+80",302
2023-01-22,2,"DE","+80",222
2023-01-29,3,"DE","+80",218
2023-02-05,4,"DE","+80",220
2023-02-12,5,"DE","+80",248
2023-02-19,6,"DE","+80",255
2023-02-26,7,"DE","+80",288
2023-03-05,8,"DE","+80",303
2023-03-12,9,"DE","+80",299
2023-03-19,10,"DE","+80",313
2023-03-26,11,"DE","+80",282
2023-04-02,12,"DE","+80",252
2023-04-09,13,"DE","+80",239
2023-04-16,14,"DE","+80",221
2023-04-23,15,"DE","+80",186
2023-04-30,16,"DE","+80",150
2023-05-07,17,"DE","+80",142
2022-12-25,50,"DE","+00",1560
2023-01-01,51,"DE","+00",1379
2023-01-08,52,"DE","+00",1207
2023-01-15,1,"DE","+00",755
2023-01-22,2,"DE","+00",610
2023-01-29,3,"DE","+00",623
2023-02-05,4,"DE","+00",620
2023-02-12,5,"DE","+00",680
2023-02-19,6,"DE","+00",670
2023-02-26,7,"DE","+00",731
2023-03-05,8,"DE","+00",751
2023-03-12,9,"DE","+00",785
2023-03-19,10,"DE","+00",808
2023-03-26,11,"DE","+00",780
2023-04-02,12,"DE","+00",662
2023-04-09,13,"DE","+00",647
2023-04-16,14,"DE","+00",566
2023-04-23,15,"DE","+00",522
2023-04-30,16,"DE","+00",457
2023-05-07,17,"DE","+00",417
