"date","week","location","age_group","value"
2022-10-02,39,"DE","00-04",104.310951010364
2022-10-09,40,"DE","00-04",107.960856040207
2022-10-16,41,"DE","00-04",134.426472009848
2022-10-23,42,"DE","00-04",159.469335486991
2022-10-30,43,"DE","00-04",172.996281696539
2022-11-06,44,"DE","00-04",222.2504350514
2022-11-13,45,"DE","00-04",250.928833462779
2022-11-20,46,"DE","00-04",354.759343458923
2022-11-27,47,"DE","00-04",440.166840031897
2022-12-04,48,"DE","00-04",490.124834000862
2022-12-11,49,"DE","00-04",508.920759233768
2022-12-18,50,"DE","00-04",437.620967492751
2022-12-25,51,"DE","00-04",363.676319225532
2023-01-01,52,"DE","00-04",244.637103039421
2023-01-08,1,"DE","00-04",208.411993806084
2023-01-15,2,"DE","00-04",139.611125567411
2023-01-22,3,"DE","00-04",150.39262920786
2023-01-29,4,"DE","00-04",142.312490495812
2023-02-05,5,"DE","00-04",135.354641972661
2023-02-12,6,"DE","00-04",122.86761319006
2022-10-02,39,"DE","05-14",24.5177900203875
2022-10-09,40,"DE","05-14",17.5481676144933
2022-10-16,41,"DE","05-14",28.527958702218
2022-10-23,42,"DE","05-14",38.958815715741
2022-10-30,43,"DE","05-14",27.1176502136341
2022-11-06,44,"DE","05-14",26.7776990406103
2022-11-13,45,"DE","05-14",56.6259225270413
2022-11-20,46,"DE","05-14",57.3333933655971
2022-11-27,47,"DE","05-14",82.9939391692205
2022-12-04,48,"DE","05-14",96.5867045752759
2022-12-11,49,"DE","05-14",99.1164762739043
2022-12-18,50,"DE","05-14",100.866065814342
2022-12-25,51,"DE","05-14",59.0580948982076
2023-01-01,52,"DE","05-14",36.7926006152875
2023-01-08,1,"DE","05-14",19.9291216507468
2023-01-15,2,"DE","05-14",23.105528827957
2023-01-22,3,"DE","05-14",24.9638791170941
2023-01-29,4,"DE","05-14",30.1079077167288
2023-02-05,5,"DE","05-14",22.9751730176175
2023-02-12,6,"DE","05-14",26.7167616037187
2022-10-02,39,"DE","15-34",19.2682936182401
2022-10-09,40,"DE","15-34",13.9087538847172
2022-10-16,41,"DE","15-34",18.6997171862449
2022-10-23,42,"DE","15-34",15.8070590106119
2022-10-30,43,"DE","15-34",15.947235999848
2022-11-06,44,"DE","15-34",13.039510995285
