date,week,location,age_group,value
2022-08-21,33,DE,00-04,24
2022-08-28,34,DE,00-04,34
2022-09-04,35,DE,00-04,46
2022-09-11,36,DE,00-04,87
2022-09-18,37,DE,00-04,80
2022-09-25,38,DE,00-04,88
2022-10-02,39,DE,00-04,104
2022-10-09,40,DE,00-04,107
2022-10-16,41,DE,00-04,132
2022-10-23,42,DE,00-04,158
2022-10-30,43,DE,00-04,173
2022-11-06,44,DE,00-04,220
2022-11-13,45,DE,00-04,252
2022-11-20,46,DE,00-04,344
2022-11-27,47,DE,00-04,440
2022-12-04,48,DE,00-04,490
2022-12-11,49,DE,00-04,508
2022-12-18,50,DE,00-04,436
2022-12-25,51,DE,00-04,349
2023-01-01,52,DE,00-04,212
2022-08-21,33,DE,05-14,8
2022-08-28,34,DE,05-14,17
2022-09-04,35,DE,05-14,19
2022-09-11,36,DE,05-14,24
2022-09-18,37,DE,05-14,32
2022-09-25,38,DE,05-14,26
2022-10-02,39,DE,05-14,24
2022-10-09,40,DE,05-14,17
2022-10-16,41,DE,05-14,27
2022-10-23,42,DE,05-14,39
2022-10-30,43,DE,05-14,27
2022-11-06,44,DE,05-14,27
2022-11-13,45,DE,05-14,56
2022-11-20,46,DE,05-14,58
2022-11-27,47,DE,05-14,83
2022-12-04,48,DE,05-14,95
2022-12-11,49,DE,05-14,99
2022-12-18,50,DE,05-14,101
2022-12-25,51,DE,05-14,60
2023-01-01,52,DE,05-14,38
2022-08-21,33,DE,15-34,16
2022-08-28,34,DE,15-34,13
2022-09-04,35,DE,15-34,6
2022-09-11,36,DE,15-34,10
2022-09-18,37,DE,15-34,8
2022-09-25,38,DE,15-34,14
2022-10-02,39,DE,15-34,19
2022-10-09,40,DE,15-34,13
2022-10-16,41,DE,15-34,18
2022-10-23,42,DE,15-34,16
2022-10-30,43,DE,15-34,16
2022-11-06,44,DE,15-34,12
2022-11-13,45,DE,15-34,16
2022-11-20,46,DE,15-34,29
2022-11-27,47,DE,15-34,48
2022-12-04,48,DE,15-34,69
2022-12-11,49,DE,15-34,60
2022-12-18,50,DE,15-34,63
2022-12-25,51,DE,15-34,38
2023-01-01,52,DE,15-34,16
2022-08-21,33,DE,35-59,39
2022-08-28,34,DE,35-59,30
2022-09-04,35,DE,35-59,26
2022-09-11,36,DE,35-59,47
2022-09-18,37,DE,35-59,46
2022-09-25,38,DE,35-59,49
2022-10-02,39,DE,35-59,64
2022-10-09,40,DE,35-59,48
2022-10-16,41,DE,35-59,50
2022-10-23,42,DE,35-59,65
2022-10-30,43,DE,35-59,47
2022-11-06,44,DE,35-59,46
2022-11-13,45,DE,35-59,52
2022-11-20,46,DE,35-59,78
2022-11-27,47,DE,35-59,82
2022-12-04,48,DE,35-59,105
2022-12-11,49,DE,35-59,133
2022-12-18,50,DE,35-59,141
2022-12-25,51,DE,35-59,110
2023-01-01,52,DE,35-59,83
2022-08-21,33,DE,60-79,133
2022-08-28,34,DE,60-79,110
2022-09-04,35,DE,60-79,106
2022-09-11,36,DE,60-79,129
2022-09-18,37,DE,60-79,124
2022-09-25,38,DE,60-79,139
2022-10-02,39,DE,60-79,197
2022-10-09,40,DE,60-79,207
2022-10-16,41,DE,60-79,234
2022-10-23,42,DE,60-79,211
2022-10-30,43,DE,60-79,214
2022-11-06,44,DE,60-79,159
2022-11-13,45,DE,60-79,187
2022-11-20,46,DE,60-79,208
2022-11-27,47,DE,60-79,239
2022-12-04,48,DE,60-79,229
2022-12-11,49,DE,60-79,354
2022-12-18,50,DE,60-79,401
2022-12-25,51,DE,60-79,422
2023-01-01,52,DE,60-79,362
2022-08-21,33,DE,80+,160
2022-08-28,34,DE,80+,132
2022-09-04,35,DE,80+,128
2022-09-11,36,DE,80+,149
2022-09-18,37,DE,80+,139
2022-09-25,38,DE,80+,190
2022-10-02,39,DE,80+,265
2022-10-09,40,DE,80+,301
2022-10-16,41,DE,80+,316
2022-10-23,42,DE,80+,282
2022-10-30,43,DE,80+,250
2022-11-06,44,DE,80+,206
2022-11-13,45,DE,80+,210
2022-11-20,46,DE,80+,192
2022-11-27,47,DE,80+,261
2022-12-04,48,DE,80+,313
2022-12-11,49,DE,80+,417
2022-12-18,50,DE,80+,517
2022-12-25,51,DE,80+,508
2023-01-01,52,DE,80+,425
2022-08-21,33,DE,00+,381
2022-08-28,34,DE,00+,335
2022-09-04,35,DE,00+,331
2022-09-11,36,DE,00+,446
2022-09-18,37,DE,00+,429
2022-09-25,38,DE,00+,506
2022-10-02,39,DE,00+,673
2022-10-09,40,DE,00+,693
2022-10-16,41,DE,00+,777
2022-10-23,42,DE,00+,772
2022-10-30,43,DE,00+,726
2022-11-06,44,DE,00+,670
2022-11-13,45,DE,00+,773
2022-11-20,46,DE,00+,910
2022-11-27,47,DE,00+,1152
2022-12-04,48,DE,00+,1301
2022-12-11,49,DE,00+,1570
2022-12-18,50,DE,00+,1658
2022-12-25,51,DE,00+,1487
2023-01-01,52,DE,00+,1136
