date,year,week,location,age_group,value
2014-10-05,2014,40,DE,00+,6817
2014-10-05,2014,40,DE,00-04,1328
2014-10-05,2014,40,DE,05-14,367
2014-10-05,2014,40,DE,15-34,453
2014-10-05,2014,40,DE,35-59,716
2014-10-05,2014,40,DE,60-79,1833
2014-10-05,2014,40,DE,80+,2219
2014-10-12,2014,41,DE,00+,7482
2014-10-12,2014,41,DE,00-04,1123
2014-10-12,2014,41,DE,05-14,442
2014-10-12,2014,41,DE,15-34,643
2014-10-12,2014,41,DE,35-59,802
2014-10-12,2014,41,DE,60-79,1942
2014-10-12,2014,41,DE,80+,2605
2014-10-19,2014,42,DE,00+,7981
2014-10-19,2014,42,DE,00-04,1431
2014-10-19,2014,42,DE,05-14,480
2014-10-19,2014,42,DE,15-34,548
2014-10-19,2014,42,DE,35-59,1032
2014-10-19,2014,42,DE,60-79,2159
2014-10-19,2014,42,DE,80+,2361
2014-10-26,2014,43,DE,00+,7981
2014-10-26,2014,43,DE,00-04,1573
2014-10-26,2014,43,DE,05-14,345
2014-10-26,2014,43,DE,15-34,453
2014-10-26,2014,43,DE,35-59,1032
2014-10-26,2014,43,DE,60-79,2159
2014-10-26,2014,43,DE,80+,2456
2014-11-02,2014,44,DE,00+,8729
2014-11-02,2014,44,DE,00-04,1451
2014-11-02,2014,44,DE,05-14,697
2014-11-02,2014,44,DE,15-34,340
2014-11-02,2014,44,DE,35-59,1147
2014-11-02,2014,44,DE,60-79,2305
2014-11-02,2014,44,DE,80+,2818
2014-11-09,2014,45,DE,00+,8147
2014-11-09,2014,45,DE,00-04,1799
2014-11-09,2014,45,DE,05-14,502
2014-11-09,2014,45,DE,15-34,548
2014-11-09,2014,45,DE,35-59,1089
2014-11-09,2014,45,DE,60-79,1796
2014-11-09,2014,45,DE,80+,2557
2014-11-16,2014,46,DE,00+,8563
2014-11-16,2014,46,DE,00-04,1573
2014-11-16,2014,46,DE,05-14,600
2014-11-16,2014,46,DE,15-34,699
2014-11-16,2014,46,DE,35-59,802
2014-11-16,2014,46,DE,60-79,2196
2014-11-16,2014,46,DE,80+,2818
2014-11-23,2014,47,DE,00+,8978
2014-11-23,2014,47,DE,00-04,2107
2014-11-23,2014,47,DE,05-14,637
2014-11-23,2014,47,DE,15-34,472
2014-11-23,2014,47,DE,35-59,1003
2014-11-23,2014,47,DE,60-79,2159
2014-11-23,2014,47,DE,80+,2652
2014-11-30,2014,48,DE,00+,9976
2014-11-30,2014,48,DE,00-04,2412
2014-11-30,2014,48,DE,05-14,562
2014-11-30,2014,48,DE,15-34,529
2014-11-30,2014,48,DE,35-59,1147
2014-11-30,2014,48,DE,60-79,2595
2014-11-30,2014,48,DE,80+,2699
2014-12-07,2014,49,DE,00+,9976
2014-12-07,2014,49,DE,00-04,2534
2014-12-07,2014,49,DE,05-14,480
2014-12-07,2014,49,DE,15-34,548
2014-12-07,2014,49,DE,35-59,1061
2014-12-07,2014,49,DE,60-79,2486
2014-12-07,2014,49,DE,80+,2889
2014-12-14,2014,50,DE,00+,11971
2014-12-14,2014,50,DE,00-04,3578
2014-12-14,2014,50,DE,05-14,480
2014-12-14,2014,50,DE,15-34,699
2014-12-14,2014,50,DE,35-59,1061
2014-12-14,2014,50,DE,60-79,2831
2014-12-14,2014,50,DE,80+,3423
2014-12-21,2014,51,DE,00+,12387
2014-12-21,2014,51,DE,00-04,3642
2014-12-21,2014,51,DE,05-14,577
2014-12-21,2014,51,DE,15-34,453
2014-12-21,2014,51,DE,35-59,1261
2014-12-21,2014,51,DE,60-79,3103
2014-12-21,2014,51,DE,80+,3376
2014-12-28,2014,52,DE,00+,14881
2014-12-28,2014,52,DE,00-04,4745
2014-12-28,2014,52,DE,05-14,405
2014-12-28,2014,52,DE,15-34,359
2014-12-28,2014,52,DE,35-59,1433
2014-12-28,2014,52,DE,60-79,3539
2014-12-28,2014,52,DE,80+,4462
2015-01-04,2015,1,DE,00+,13634
2015-01-04,2015,1,DE,00-04,3713
2015-01-04,2015,1,DE,05-14,345
2015-01-04,2015,1,DE,15-34,529
2015-01-04,2015,1,DE,35-59,1405
2015-01-04,2015,1,DE,60-79,3103
2015-01-04,2015,1,DE,80+,4420
2015-01-11,2015,2,DE,00+,13135
2015-01-11,2015,2,DE,00-04,2578
2015-01-11,2015,2,DE,05-14,360
2015-01-11,2015,2,DE,15-34,680
2015-01-11,2015,2,DE,35-59,1433
2015-01-11,2015,2,DE,60-79,3720
2015-01-11,2015,2,DE,80+,4236
2015-01-18,2015,3,DE,00+,13551
2015-01-18,2015,3,DE,00-04,3068
2015-01-18,2015,3,DE,05-14,442
2015-01-18,2015,3,DE,15-34,756
2015-01-18,2015,3,DE,35-59,1491
2015-01-18,2015,3,DE,60-79,3648
2015-01-18,2015,3,DE,80+,3987
2015-01-25,2015,4,DE,00+,14133
2015-01-25,2015,4,DE,00-04,4219
2015-01-25,2015,4,DE,05-14,480
2015-01-25,2015,4,DE,15-34,605
2015-01-25,2015,4,DE,35-59,1491
2015-01-25,2015,4,DE,60-79,3012
2015-01-25,2015,4,DE,80+,4236
2015-02-01,2015,5,DE,00+,16960
2015-02-01,2015,5,DE,00-04,4844
2015-02-01,2015,5,DE,05-14,802
2015-02-01,2015,5,DE,15-34,964
2015-02-01,2015,5,DE,35-59,1978
2015-02-01,2015,5,DE,60-79,3630
2015-02-01,2015,5,DE,80+,4598
2015-02-08,2015,6,DE,00+,19454
2015-02-08,2015,6,DE,00-04,4492
2015-02-08,2015,6,DE,05-14,690
2015-02-08,2015,6,DE,15-34,794
2015-02-08,2015,6,DE,35-59,2064
2015-02-08,2015,6,DE,60-79,4700
2015-02-08,2015,6,DE,80+,6592
2015-02-15,2015,7,DE,00+,22779
2015-02-15,2015,7,DE,00-04,4393
2015-02-15,2015,7,DE,05-14,787
2015-02-15,2015,7,DE,15-34,945
2015-02-15,2015,7,DE,35-59,2466
2015-02-15,2015,7,DE,60-79,5898
2015-02-15,2015,7,DE,80+,8200
2015-02-22,2015,8,DE,00+,23611
2015-02-22,2015,8,DE,00-04,4080
2015-02-22,2015,8,DE,05-14,615
2015-02-22,2015,8,DE,15-34,964
2015-02-22,2015,8,DE,35-59,2781
2015-02-22,2015,8,DE,60-79,6552
2015-02-22,2015,8,DE,80+,8562
2015-03-01,2015,9,DE,00+,21532
2015-03-01,2015,9,DE,00-04,4357
2015-03-01,2015,9,DE,05-14,727
2015-03-01,2015,9,DE,15-34,813
2015-03-01,2015,9,DE,35-59,2122
2015-03-01,2015,9,DE,60-79,5735
2015-03-01,2015,9,DE,80+,7660
2015-03-08,2015,10,DE,00+,17708
2015-03-08,2015,10,DE,00-04,3242
2015-03-08,2015,10,DE,05-14,495
2015-03-08,2015,10,DE,15-34,605
2015-03-08,2015,10,DE,35-59,2064
2015-03-08,2015,10,DE,60-79,5082
2015-03-08,2015,10,DE,80+,6117
2015-03-15,2015,11,DE,00+,15796
2015-03-15,2015,11,DE,00-04,3124
2015-03-15,2015,11,DE,05-14,555
2015-03-15,2015,11,DE,15-34,510
2015-03-15,2015,11,DE,35-59,1978
2015-03-15,2015,11,DE,60-79,4446
2015-03-15,2015,11,DE,80+,5008
2015-03-22,2015,12,DE,00+,13551
2015-03-22,2015,12,DE,00-04,2206
2015-03-22,2015,12,DE,05-14,517
2015-03-22,2015,12,DE,15-34,491
2015-03-22,2015,12,DE,35-59,1405
2015-03-22,2015,12,DE,60-79,4120
2015-03-22,2015,12,DE,80+,4687
2015-03-29,2015,13,DE,00+,12637
2015-03-29,2015,13,DE,00-04,2052
2015-03-29,2015,13,DE,05-14,442
2015-03-29,2015,13,DE,15-34,378
2015-03-29,2015,13,DE,35-59,1347
2015-03-29,2015,13,DE,60-79,3866
2015-03-29,2015,13,DE,80+,4420
2015-04-05,2015,14,DE,00+,11888
2015-04-05,2015,14,DE,00-04,2167
2015-04-05,2015,14,DE,05-14,307
2015-04-05,2015,14,DE,15-34,510
2015-04-05,2015,14,DE,35-59,1548
2015-04-05,2015,14,DE,60-79,3412
2015-04-05,2015,14,DE,80+,3827
2015-04-12,2015,15,DE,00+,9976
2015-04-12,2015,15,DE,00-04,2032
2015-04-12,2015,15,DE,05-14,150
2015-04-12,2015,15,DE,15-34,359
2015-04-12,2015,15,DE,35-59,1433
2015-04-12,2015,15,DE,60-79,3049
2015-04-12,2015,15,DE,80+,2806
2015-04-19,2015,16,DE,00+,9394
2015-04-19,2015,16,DE,00-04,1308
2015-04-19,2015,16,DE,05-14,232
2015-04-19,2015,16,DE,15-34,435
2015-04-19,2015,16,DE,35-59,1462
2015-04-19,2015,16,DE,60-79,2686
2015-04-19,2015,16,DE,80+,3239
2015-04-26,2015,17,DE,00+,8978
2015-04-26,2015,17,DE,00-04,1348
2015-04-26,2015,17,DE,05-14,360
2015-04-26,2015,17,DE,15-34,453
2015-04-26,2015,17,DE,35-59,1147
2015-04-26,2015,17,DE,60-79,2668
2015-04-26,2015,17,DE,80+,2943
2015-05-03,2015,18,DE,00+,8396
2015-05-03,2015,18,DE,00-04,1269
2015-05-03,2015,18,DE,05-14,420
2015-05-03,2015,18,DE,15-34,378
2015-05-03,2015,18,DE,35-59,774
2015-05-03,2015,18,DE,60-79,2522
2015-05-03,2015,18,DE,80+,2967
2015-05-10,2015,19,DE,00+,7565
2015-05-10,2015,19,DE,00-04,1348
2015-05-10,2015,19,DE,05-14,270
2015-05-10,2015,19,DE,15-34,226
2015-05-10,2015,19,DE,35-59,1061
2015-05-10,2015,19,DE,60-79,2159
2015-05-10,2015,19,DE,80+,2468
2015-05-17,2015,20,DE,00+,7565
2015-05-17,2015,20,DE,00-04,1308
2015-05-17,2015,20,DE,05-14,247
2015-05-17,2015,20,DE,15-34,208
2015-05-17,2015,20,DE,35-59,774
2015-05-17,2015,20,DE,60-79,2577
2015-05-17,2015,20,DE,80+,2308
2015-05-24,2015,21,DE,00+,7482
2015-05-24,2015,21,DE,00-04,996
2015-05-24,2015,21,DE,05-14,360
2015-05-24,2015,21,DE,15-34,226
2015-05-24,2015,21,DE,35-59,1089
2015-05-24,2015,21,DE,60-79,2377
2015-05-24,2015,21,DE,80+,2355
2015-05-31,2015,22,DE,00+,6734
2015-05-31,2015,22,DE,00-04,1328
2015-05-31,2015,22,DE,05-14,172
2015-05-31,2015,22,DE,15-34,264
2015-05-31,2015,22,DE,35-59,602
2015-05-31,2015,22,DE,60-79,2105
2015-05-31,2015,22,DE,80+,2130
2015-06-07,2015,23,DE,00+,7482
2015-06-07,2015,23,DE,00-04,1407
2015-06-07,2015,23,DE,05-14,322
2015-06-07,2015,23,DE,15-34,340
2015-06-07,2015,23,DE,35-59,831
2015-06-07,2015,23,DE,60-79,2159
2015-06-07,2015,23,DE,80+,2332
2015-06-14,2015,24,DE,00+,6567
2015-06-14,2015,24,DE,00-04,996
2015-06-14,2015,24,DE,05-14,270
2015-06-14,2015,24,DE,15-34,397
2015-06-14,2015,24,DE,35-59,917
2015-06-14,2015,24,DE,60-79,2141
2015-06-14,2015,24,DE,80+,1744
2015-06-21,2015,25,DE,00+,6484
2015-06-21,2015,25,DE,00-04,1075
2015-06-21,2015,25,DE,05-14,360
2015-06-21,2015,25,DE,15-34,208
2015-06-21,2015,25,DE,35-59,860
2015-06-21,2015,25,DE,60-79,1978
2015-06-21,2015,25,DE,80+,1946
2015-06-28,2015,26,DE,00+,6484
2015-06-28,2015,26,DE,00-04,877
2015-06-28,2015,26,DE,05-14,210
2015-06-28,2015,26,DE,15-34,397
2015-06-28,2015,26,DE,35-59,831
2015-06-28,2015,26,DE,60-79,2214
2015-06-28,2015,26,DE,80+,1833
2015-07-05,2015,27,DE,00+,7066
2015-07-05,2015,27,DE,00-04,956
2015-07-05,2015,27,DE,05-14,405
2015-07-05,2015,27,DE,15-34,378
2015-07-05,2015,27,DE,35-59,917
2015-07-05,2015,27,DE,60-79,2286
2015-07-05,2015,27,DE,80+,2017
2015-07-12,2015,28,DE,00+,6484
2015-07-12,2015,28,DE,00-04,917
2015-07-12,2015,28,DE,05-14,232
2015-07-12,2015,28,DE,15-34,340
2015-07-12,2015,28,DE,35-59,831
2015-07-12,2015,28,DE,60-79,2032
2015-07-12,2015,28,DE,80+,2106
2015-07-19,2015,29,DE,00+,5403
2015-07-19,2015,29,DE,00-04,782
2015-07-19,2015,29,DE,05-14,112
2015-07-19,2015,29,DE,15-34,283
2015-07-19,2015,29,DE,35-59,802
2015-07-19,2015,29,DE,60-79,1470
2015-07-19,2015,29,DE,80+,1970
2015-07-26,2015,30,DE,00+,5570
2015-07-26,2015,30,DE,00-04,525
2015-07-26,2015,30,DE,05-14,60
2015-07-26,2015,30,DE,15-34,359
2015-07-26,2015,30,DE,35-59,774
2015-07-26,2015,30,DE,60-79,1706
2015-07-26,2015,30,DE,80+,2154
2015-08-02,2015,31,DE,00+,4489
2015-08-02,2015,31,DE,00-04,605
2015-08-02,2015,31,DE,05-14,112
2015-08-02,2015,31,DE,15-34,226
2015-08-02,2015,31,DE,35-59,602
2015-08-02,2015,31,DE,60-79,1452
2015-08-02,2015,31,DE,80+,1519
2015-08-09,2015,32,DE,00+,4988
2015-08-09,2015,32,DE,00-04,470
2015-08-09,2015,32,DE,05-14,75
2015-08-09,2015,32,DE,15-34,283
2015-08-09,2015,32,DE,35-59,831
2015-08-09,2015,32,DE,60-79,1796
2015-08-09,2015,32,DE,80+,1495
2015-08-16,2015,33,DE,00+,5154
2015-08-16,2015,33,DE,00-04,351
2015-08-16,2015,33,DE,05-14,135
2015-08-16,2015,33,DE,15-34,359
2015-08-16,2015,33,DE,35-59,688
2015-08-16,2015,33,DE,60-79,1706
2015-08-16,2015,33,DE,80+,1904
2015-08-23,2015,34,DE,00+,4655
2015-08-23,2015,34,DE,00-04,545
2015-08-23,2015,34,DE,05-14,150
2015-08-23,2015,34,DE,15-34,245
2015-08-23,2015,34,DE,35-59,602
2015-08-23,2015,34,DE,60-79,1579
2015-08-23,2015,34,DE,80+,1495
2015-08-30,2015,35,DE,00+,4822
2015-08-30,2015,35,DE,00-04,703
2015-08-30,2015,35,DE,05-14,172
2015-08-30,2015,35,DE,15-34,264
2015-08-30,2015,35,DE,35-59,946
2015-08-30,2015,35,DE,60-79,1197
2015-08-30,2015,35,DE,80+,1542
2015-09-06,2015,36,DE,00+,5653
2015-09-06,2015,36,DE,00-04,838
2015-09-06,2015,36,DE,05-14,270
2015-09-06,2015,36,DE,15-34,397
2015-09-06,2015,36,DE,35-59,802
