date,year,week,location,age_group,value
2014-10-05,2014,40,DE,00+,6734
2014-10-05,2014,40,DE,00-04,1308
2014-10-05,2014,40,DE,05-14,360
2014-10-05,2014,40,DE,15-34,435
2014-10-05,2014,40,DE,35-59,688
2014-10-05,2014,40,DE,60-79,1796
2014-10-05,2014,40,DE,80+,2225
2014-10-12,2014,41,DE,00+,7316
2014-10-12,2014,41,DE,00-04,1111
2014-10-12,2014,41,DE,05-14,435
2014-10-12,2014,41,DE,15-34,624
2014-10-12,2014,41,DE,35-59,774
2014-10-12,2014,41,DE,60-79,1942
2014-10-12,2014,41,DE,80+,2533
2014-10-19,2014,42,DE,00+,7815
2014-10-19,2014,42,DE,00-04,1427
2014-10-19,2014,42,DE,05-14,472
2014-10-19,2014,42,DE,15-34,510
2014-10-19,2014,42,DE,35-59,1003
2014-10-19,2014,42,DE,60-79,2141
2014-10-19,2014,42,DE,80+,2296
2014-10-26,2014,43,DE,00+,7898
2014-10-26,2014,43,DE,00-04,1609
2014-10-26,2014,43,DE,05-14,337
2014-10-26,2014,43,DE,15-34,435
2014-10-26,2014,43,DE,35-59,1061
2014-10-26,2014,43,DE,60-79,2123
2014-10-26,2014,43,DE,80+,2462
2014-11-02,2014,44,DE,00+,8563
2014-11-02,2014,44,DE,00-04,1407
2014-11-02,2014,44,DE,05-14,697
2014-11-02,2014,44,DE,15-34,359
2014-11-02,2014,44,DE,35-59,1147
2014-11-02,2014,44,DE,60-79,2250
2014-11-02,2014,44,DE,80+,2765
2014-11-09,2014,45,DE,00+,7981
2014-11-09,2014,45,DE,00-04,1767
2014-11-09,2014,45,DE,05-14,487
2014-11-09,2014,45,DE,15-34,567
2014-11-09,2014,45,DE,35-59,1061
2014-11-09,2014,45,DE,60-79,1760
2014-11-09,2014,45,DE,80+,2510
2014-11-16,2014,46,DE,00+,8396
2014-11-16,2014,46,DE,00-04,1530
2014-11-16,2014,46,DE,05-14,585
2014-11-16,2014,46,DE,15-34,662
2014-11-16,2014,46,DE,35-59,831
2014-11-16,2014,46,DE,60-79,2141
2014-11-16,2014,46,DE,80+,2788
2014-11-23,2014,47,DE,00+,8729
2014-11-23,2014,47,DE,00-04,2064
2014-11-23,2014,47,DE,05-14,637
2014-11-23,2014,47,DE,15-34,453
2014-11-23,2014,47,DE,35-59,974
2014-11-23,2014,47,DE,60-79,2123
2014-11-23,2014,47,DE,80+,2581
2014-11-30,2014,48,DE,00+,9727
2014-11-30,2014,48,DE,00-04,2380
2014-11-30,2014,48,DE,05-14,547
2014-11-30,2014,48,DE,15-34,491
2014-11-30,2014,48,DE,35-59,1147
2014-11-30,2014,48,DE,60-79,2541
2014-11-30,2014,48,DE,80+,2652
2014-12-07,2014,49,DE,00+,9727
2014-12-07,2014,49,DE,00-04,2463
2014-12-07,2014,49,DE,05-14,487
2014-12-07,2014,49,DE,15-34,510
2014-12-07,2014,49,DE,35-59,1061
2014-12-07,2014,49,DE,60-79,2450
2014-12-07,2014,49,DE,80+,2812
2014-12-14,2014,50,DE,00+,11722
2014-12-14,2014,50,DE,00-04,3495
2014-12-14,2014,50,DE,05-14,487
2014-12-14,2014,50,DE,15-34,662
2014-12-14,2014,50,DE,35-59,1089
2014-12-14,2014,50,DE,60-79,2813
2014-12-14,2014,50,DE,80+,3328
2014-12-21,2014,51,DE,00+,12221
2014-12-21,2014,51,DE,00-04,3594
2014-12-21,2014,51,DE,05-14,562
2014-12-21,2014,51,DE,15-34,548
2014-12-21,2014,51,DE,35-59,1261
2014-12-21,2014,51,DE,60-79,3031
2014-12-21,2014,51,DE,80+,3305
2014-12-28,2014,52,DE,00+,14632
2014-12-28,2014,52,DE,00-04,4686
2014-12-28,2014,52,DE,05-14,397
2014-12-28,2014,52,DE,15-34,359
2014-12-28,2014,52,DE,35-59,1462
2014-12-28,2014,52,DE,60-79,3466
2014-12-28,2014,52,DE,80+,4432
2015-01-04,2015,1,DE,00+,13219
2015-01-04,2015,1,DE,00-04,3622
2015-01-04,2015,1,DE,05-14,330
2015-01-04,2015,1,DE,15-34,510
2015-01-04,2015,1,DE,35-59,1376
2015-01-04,2015,1,DE,60-79,3049
2015-01-04,2015,1,DE,80+,4308
2015-01-11,2015,2,DE,00+,12720
2015-01-11,2015,2,DE,00-04,2495
2015-01-11,2015,2,DE,05-14,352
2015-01-11,2015,2,DE,15-34,643
2015-01-11,2015,2,DE,35-59,1405
2015-01-11,2015,2,DE,60-79,3630
2015-01-11,2015,2,DE,80+,4195
2015-01-18,2015,3,DE,00+,13135
2015-01-18,2015,3,DE,00-04,2965
2015-01-18,2015,3,DE,05-14,442
2015-01-18,2015,3,DE,15-34,737
2015-01-18,2015,3,DE,35-59,1462
2015-01-18,2015,3,DE,60-79,3557
2015-01-18,2015,3,DE,80+,3934
2015-01-25,2015,4,DE,00+,13800
2015-01-25,2015,4,DE,00-04,4073
2015-01-25,2015,4,DE,05-14,465
2015-01-25,2015,4,DE,15-34,586
2015-01-25,2015,4,DE,35-59,1433
2015-01-25,2015,4,DE,60-79,2976
2015-01-25,2015,4,DE,80+,4195
2015-02-01,2015,5,DE,00+,16378
2015-02-01,2015,5,DE,00-04,4654
