date,week,location,age_group,value
2022-07-24,29,DE,00-04,44
2022-07-31,30,DE,00-04,34
2022-08-07,31,DE,00-04,25
2022-08-14,32,DE,00-04,31
2022-08-21,33,DE,00-04,24
2022-08-28,34,DE,00-04,35
2022-09-04,35,DE,00-04,46
2022-09-11,36,DE,00-04,88
2022-09-18,37,DE,00-04,80
2022-09-25,38,DE,00-04,88
2022-10-02,39,DE,00-04,102
2022-10-09,40,DE,00-04,109
2022-10-16,41,DE,00-04,134
2022-10-23,42,DE,00-04,160
2022-10-30,43,DE,00-04,175
2022-11-06,44,DE,00-04,216
2022-11-13,45,DE,00-04,256
2022-11-20,46,DE,00-04,337
2022-11-27,47,DE,00-04,424
2022-12-04,48,DE,00-04,456
2022-07-24,29,DE,05-14,10
2022-07-31,30,DE,05-14,9
2022-08-07,31,DE,05-14,11
2022-08-14,32,DE,05-14,6
2022-08-21,33,DE,05-14,9
2022-08-28,34,DE,05-14,17
2022-09-04,35,DE,05-14,19
2022-09-11,36,DE,05-14,25
2022-09-18,37,DE,05-14,34
2022-09-25,38,DE,05-14,26
2022-10-02,39,DE,05-14,24
2022-10-09,40,DE,05-14,18
2022-10-16,41,DE,05-14,27
2022-10-23,42,DE,05-14,39
2022-10-30,43,DE,05-14,29
2022-11-06,44,DE,05-14,27
2022-11-13,45,DE,05-14,54
2022-11-20,46,DE,05-14,56
2022-11-27,47,DE,05-14,74
2022-12-04,48,DE,05-14,74
2022-07-24,29,DE,15-34,9
2022-07-31,30,DE,15-34,6
2022-08-07,31,DE,15-34,14
2022-08-14,32,DE,15-34,11
2022-08-21,33,DE,15-34,17
2022-08-28,34,DE,15-34,13
2022-09-04,35,DE,15-34,7
2022-09-11,36,DE,15-34,10
2022-09-18,37,DE,15-34,9
2022-09-25,38,DE,15-34,16
2022-10-02,39,DE,15-34,20
2022-10-09,40,DE,15-34,14
2022-10-16,41,DE,15-34,19
2022-10-23,42,DE,15-34,14
2022-10-30,43,DE,15-34,15
2022-11-06,44,DE,15-34,13
2022-11-13,45,DE,15-34,18
2022-11-20,46,DE,15-34,30
2022-11-27,47,DE,15-34,49
2022-12-04,48,DE,15-34,47
2022-07-24,29,DE,35-59,36
2022-07-31,30,DE,35-59,38
2022-08-07,31,DE,35-59,43
2022-08-14,32,DE,35-59,40
2022-08-21,33,DE,35-59,40
2022-08-28,34,DE,35-59,30
2022-09-04,35,DE,35-59,26
2022-09-11,36,DE,35-59,48
2022-09-18,37,DE,35-59,46
2022-09-25,38,DE,35-59,49
2022-10-02,39,DE,35-59,64
2022-10-09,40,DE,35-59,49
2022-10-16,41,DE,35-59,54
2022-10-23,42,DE,35-59,67
2022-10-30,43,DE,35-59,47
2022-11-06,44,DE,35-59,47
2022-11-13,45,DE,35-59,57
2022-11-20,46,DE,35-59,75
2022-11-27,47,DE,35-59,79
2022-12-04,48,DE,35-59,77
2022-07-24,29,DE,60-79,193
2022-07-31,30,DE,60-79,138
2022-08-07,31,DE,60-79,156
2022-08-14,32,DE,60-79,119
2022-08-21,33,DE,60-79,134
2022-08-28,34,DE,60-79,111
2022-09-04,35,DE,60-79,104
2022-09-11,36,DE,60-79,128
2022-09-18,37,DE,60-79,123
2022-09-25,38,DE,60-79,139
2022-10-02,39,DE,60-79,194
2022-10-09,40,DE,60-79,199
2022-10-16,41,DE,60-79,232
2022-10-23,42,DE,60-79,209
2022-10-30,43,DE,60-79,211
2022-11-06,44,DE,60-79,155
2022-11-13,45,DE,60-79,176
2022-11-20,46,DE,60-79,197
2022-11-27,47,DE,60-79,213
2022-12-04,48,DE,60-79,168
2022-07-24,29,DE,80+,238
2022-07-31,30,DE,80+,196
2022-08-07,31,DE,80+,177
2022-08-14,32,DE,80+,176
2022-08-21,33,DE,80+,160
2022-08-28,34,DE,80+,132
2022-09-04,35,DE,80+,128
2022-09-11,36,DE,80+,149
2022-09-18,37,DE,80+,140
2022-09-25,38,DE,80+,190
2022-10-02,39,DE,80+,262
2022-10-09,40,DE,80+,301
2022-10-16,41,DE,80+,315
2022-10-23,42,DE,80+,277
2022-10-30,43,DE,80+,247
2022-11-06,44,DE,80+,203
2022-11-13,45,DE,80+,204
2022-11-20,46,DE,80+,178
2022-11-27,47,DE,80+,221
2022-12-04,48,DE,80+,220
2022-07-24,29,DE,00+,530
2022-07-31,30,DE,00+,421
2022-08-07,31,DE,00+,427
2022-08-14,32,DE,00+,382
2022-08-21,33,DE,00+,385
2022-08-28,34,DE,00+,338
2022-09-04,35,DE,00+,330
2022-09-11,36,DE,00+,448
2022-09-18,37,DE,00+,433
2022-09-25,38,DE,00+,508
2022-10-02,39,DE,00+,665
2022-10-09,40,DE,00+,689
2022-10-16,41,DE,00+,782
2022-10-23,42,DE,00+,766
2022-10-30,43,DE,00+,723
2022-11-06,44,DE,00+,661
2022-11-13,45,DE,00+,765
2022-11-20,46,DE,00+,873
2022-11-27,47,DE,00+,1061
2022-12-04,48,DE,00+,1041
