"date","location","age_group","value"
"2017-10-08","DE","00+","1"
"2017-10-15","DE","00+","0"
"2017-10-22","DE","00+","0"
"2017-10-29","DE","00+","1"
"2017-11-05","DE","00+","0"
"2017-11-12","DE","00+","2"
"2017-11-19","DE","00+","0"
"2017-11-26","DE","00+","2"
"2017-12-03","DE","00+","1"
"2017-12-10","DE","00+","4"
"2017-12-17","DE","00+","3"
"2017-12-24","DE","00+","7"
"2017-12-31","DE","00+","6"
"2018-01-07","DE","00+","8"
"2017-10-08","DE-BB-BE","00+","0"
"2017-10-15","DE-BB-BE","00+","0"
"2017-10-22","DE-BB-BE","00+","0"
"2017-10-29","DE-BB-BE","00+","0"
"2017-11-05","DE-BB-BE","00+","0"
"2017-11-12","DE-BB-BE","00+","1"
"2017-11-19","DE-BB-BE","00+","0"
"2017-11-26","DE-BB-BE","00+","0"
"2017-12-03","DE-BB-BE","00+","0"
"2017-12-10","DE-BB-BE","00+","2"
"2017-12-17","DE-BB-BE","00+","0"
"2017-12-24","DE-BB-BE","00+","1"
"2017-12-31","DE-BB-BE","00+","0"
"2018-01-07","DE-BB-BE","00+","1"
"2017-10-08","DE-BW","00+","0"
"2017-10-15","DE-BW","00+","0"
"2017-10-22","DE-BW","00+","0"
"2017-10-29","DE-BW","00+","0"
"2017-11-05","DE-BW","00+","0"
"2017-11-12","DE-BW","00+","0"
"2017-11-19","DE-BW","00+","0"
"2017-11-26","DE-BW","00+","1"
"2017-12-03","DE-BW","00+","0"
"2017-12-10","DE-BW","00+","0"
"2017-12-17","DE-BW","00+","0"
"2017-12-24","DE-BW","00+","0"
"2017-12-31","DE-BW","00+","0"
"2018-01-07","DE-BW","00+","1"
"2017-10-08","DE-BY","00+","0"
"2017-10-15","DE-BY","00+","0"
"2017-10-22","DE-BY","00+","0"
"2017-10-29","DE-BY","00+","0"
"2017-11-05","DE-BY","00+","0"
"2017-11-12","DE-BY","00+","0"
"2017-11-19","DE-BY","00+","0"
"2017-11-26","DE-BY","00+","0"
"2017-12-03","DE-BY","00+","0"
"2017-12-10","DE-BY","00+","0"
"2017-12-17","DE-BY","00+","1"
"2017-12-24","DE-BY","00+","0"
"2017-12-31","DE-BY","00+","0"
"2018-01-07","DE-BY","00+","0"
"2017-10-08","DE-HE","00+","0"
"2017-10-15","DE-HE","00+","0"
"2017-10-22","DE-HE","00+","0"
"2017-10-29","DE-HE","00+","0"
"2017-11-05","DE-HE","00+","0"
"2017-11-12","DE-HE","00+","0"
