"date","week","location","age_group","value"
"2018-10-07","40","DE","00+",59
"2018-10-14","41","DE","00+",100
"2018-10-21","42","DE","00+",91
"2018-10-28","43","DE","00+",96
"2018-11-04","44","DE","00+",67
"2018-11-11","45","DE","00+",107
"2018-11-18","46","DE","00+",113
"2018-11-25","47","DE","00+",125
"2018-12-02","48","DE","00+",3
"2018-10-07","40","DE-BB-BE","00+",4
"2018-10-14","41","DE-BB-BE","00+",12
"2018-10-21","42","DE-BB-BE","00+",8
"2018-10-28","43","DE-BB-BE","00+",8
"2018-11-04","44","DE-BB-BE","00+",4
"2018-11-11","45","DE-BB-BE","00+",12
"2018-11-18","46","DE-BB-BE","00+",10
"2018-11-25","47","DE-BB-BE","00+",11
"2018-12-02","48","DE-BB-BE","00+",0
"2018-10-07","40","DE-BW","00+",4
"2018-10-14","41","DE-BW","00+",10
"2018-10-21","42","DE-BW","00+",10
"2018-10-28","43","DE-BW","00+",5
"2018-11-04","44","DE-BW","00+",4
"2018-11-11","45","DE-BW","00+",19
"2018-11-18","46","DE-BW","00+",13
"2018-11-25","47","DE-BW","00+",13
"2018-12-02","48","DE-BW","00+",0
"2018-10-07","40","DE-BY","00+",3
"2018-10-14","41","DE-BY","00+",12
"2018-10-21","42","DE-BY","00+",8
"2018-10-28","43","DE-BY","00+",16
"2018-11-04","44","DE-BY","00+",2
"2018-11-11","45","DE-BY","00+",10
"2018-11-18","46","DE-BY","00+",5
"2018-11-25","47","DE-BY","00+",10
"2018-12-02","48","DE-BY","00+",0
"2018-10-07","40","DE-HE","00+",4
"2018-10-14","41","DE-HE","00+",6
"2018-10-21","42","DE-HE","00+",5
"2018-10-28","43","DE-HE","00+",7
"2018-11-04","44","DE-HE","00+",8
"2018-11-11","45","DE-HE","00+",10
"2018-11-18","46","DE-HE","00+",12
"2018-11-25","47","DE-HE","00+",13
"2018-12-02","48","DE-HE","00+",0
"2018-10-07","40","DE-MV","00+",1
"2018-10-14","41","DE-MV","00+",3
"2018-10-21","42","DE-MV","00+",3
"2018-10-28","43","DE-MV","00+",2
"2018-11-04","44","DE-MV","00+",0
"2018-11-11","45","DE-MV","00+",2
"2018-11-18","46","DE-MV","00+",7
"2018-11-25","47","DE-MV","00+",3
"2018-12-02","48","DE-MV","00+",0
"2018-10-07","40","DE-NI-HB","00+",3
"2018-10-14","41","DE-NI-HB","00+",5
"2018-10-21","42","DE-NI-HB","00+",8
"2018-10-28","43","DE-NI-HB","00+",13
"2018-11-04","44","DE-NI-HB","00+",12
"2018-11-11","45","DE-NI-HB","00+",4
"2018-11-18","46","DE-NI-HB","00+",6
"2018-11-25","47","DE-NI-HB","00+",11
"2018-12-02","48","DE-NI-HB","00+",0
"2018-10-07","40","DE-NW","00+",23
"2018-10-14","41","DE-NW","00+",29
"2018-10-21","42","DE-NW","00+",29
"2018-10-28","43","DE-NW","00+",20
"2018-11-04","44","DE-NW","00+",15
"2018-11-11","45","DE-NW","00+",24
"2018-11-18","46","DE-NW","00+",29
"2018-11-25","47","DE-NW","00+",37
"2018-12-02","48","DE-NW","00+",1
"2018-10-07","40","DE-RP-SL","00+",3
"2018-10-14","41","DE-RP-SL","00+",5
"2018-10-21","42","DE-RP-SL","00+",6
"2018-10-28","43","DE-RP-SL","00+",5
"2018-11-04","44","DE-RP-SL","00+",5
"2018-11-11","45","DE-RP-SL","00+",5
"2018-11-18","46","DE-RP-SL","00+",5
"2018-11-25","47","DE-RP-SL","00+",5
"2018-12-02","48","DE-RP-SL","00+",0
"2018-10-07","40","DE-SH-HH","00+",3
"2018-10-14","41","DE-SH-HH","00+",2
"2018-10-21","42","DE-SH-HH","00+",0
"2018-10-28","43","DE-SH-HH","00+",1
"2018-11-04","44","DE-SH-HH","00+",3
"2018-11-11","45","DE-SH-HH","00+",2
"2018-11-18","46","DE-SH-HH","00+",1
"2018-11-25","47","DE-SH-HH","00+",3
"2018-12-02","48","DE-SH-HH","00+",0
"2018-10-07","40","DE-SN","00+",2
"2018-10-14","41","DE-SN","00+",2
"2018-10-21","42","DE-SN","00+",1
"2018-10-28","43","DE-SN","00+",5
"2018-11-04","44","DE-SN","00+",5
"2018-11-11","45","DE-SN","00+",5
"2018-11-18","46","DE-SN","00+",7
"2018-11-25","47","DE-SN","00+",3
"2018-12-02","48","DE-SN","00+",0
"2018-10-07","40","DE-ST","00+",7
"2018-10-14","41","DE-ST","00+",8
"2018-10-21","42","DE-ST","00+",5
"2018-10-28","43","DE-ST","00+",6
"2018-11-04","44","DE-ST","00+",3
"2018-11-11","45","DE-ST","00+",4
"2018-11-18","46","DE-ST","00+",4
"2018-11-25","47","DE-ST","00+",5
"2018-12-02","48","DE-ST","00+",0
"2018-10-07","40","DE-TH","00+",2
"2018-10-14","41","DE-TH","00+",6
"2018-10-21","42","DE-TH","00+",8
"2018-10-28","43","DE-TH","00+",8
"2018-11-04","44","DE-TH","00+",6
"2018-11-11","45","DE-TH","00+",10
"2018-11-18","46","DE-TH","00+",14
"2018-11-25","47","DE-TH","00+",11
"2018-12-02","48","DE-TH","00+",2
