"date","week","location","age_group","value"
"2021-10-10","40","DE","00+",71
"2021-10-17","41","DE","00+",64
"2021-10-24","42","DE","00+",66
"2021-10-31","43","DE","00+",67
"2021-11-07","44","DE","00+",64
"2021-11-14","45","DE","00+",76
"2021-11-21","46","DE","00+",49
"2021-11-28","47","DE","00+",48
"2021-12-05","48","DE","00+",40
"2021-12-12","49","DE","00+",22
"2021-12-19","50","DE","00+",24
"2021-12-26","51","DE","00+",3
"2022-01-02","52","DE","00+",6
"2022-01-09","01","DE","00+",5
"2022-01-16","02","DE","00+",2
"2022-01-23","03","DE","00+",3
"2022-01-30","04","DE","00+",4
"2022-02-06","05","DE","00+",6
"2022-02-13","06","DE","00+",1
"2022-02-20","07","DE","00+",1
"2022-02-27","08","DE","00+",4
"2022-03-06","09","DE","00+",1
"2022-03-13","10","DE","00+",2
"2022-03-20","11","DE","00+",1
"2022-03-27","12","DE","00+",3
"2022-04-03","13","DE","00+",0
"2022-04-10","14","DE","00+",0
"2022-04-17","15","DE","00+",0
"2022-04-24","16","DE","00+",0
"2022-05-01","17","DE","00+",0
"2022-05-08","18","DE","00+",2
"2022-05-15","19","DE","00+",0
"2022-05-22","20","DE","00+",0
"2021-10-10","40","DE-BB-BE","00+",4
"2021-10-17","41","DE-BB-BE","00+",8
"2021-10-24","42","DE-BB-BE","00+",6
"2021-10-31","43","DE-BB-BE","00+",6
"2021-11-07","44","DE-BB-BE","00+",10
"2021-11-14","45","DE-BB-BE","00+",1
"2021-11-21","46","DE-BB-BE","00+",5
"2021-11-28","47","DE-BB-BE","00+",4
"2021-12-05","48","DE-BB-BE","00+",4
"2021-12-12","49","DE-BB-BE","00+",1
"2021-12-19","50","DE-BB-BE","00+",1
"2021-12-26","51","DE-BB-BE","00+",0
"2022-01-02","52","DE-BB-BE","00+",0
"2022-01-09","01","DE-BB-BE","00+",0
"2022-01-16","02","DE-BB-BE","00+",0
"2022-01-23","03","DE-BB-BE","00+",0
"2022-01-30","04","DE-BB-BE","00+",0
"2022-02-06","05","DE-BB-BE","00+",0
"2022-02-13","06","DE-BB-BE","00+",0
"2022-02-20","07","DE-BB-BE","00+",0
"2022-02-27","08","DE-BB-BE","00+",0
"2022-03-06","09","DE-BB-BE","00+",0
"2022-03-13","10","DE-BB-BE","00+",0
"2022-03-20","11","DE-BB-BE","00+",0
"2022-03-27","12","DE-BB-BE","00+",0
"2022-04-03","13","DE-BB-BE","00+",0
"2022-04-10","14","DE-BB-BE","00+",0
"2022-04-17","15","DE-BB-BE","00+",0
"2022-04-24","16","DE-BB-BE","00+",0
"2022-05-01","17","DE-BB-BE","00+",0
"2022-05-08","18","DE-BB-BE","00+",1
"2022-05-15","19","DE-BB-BE","00+",0
"2022-05-22","20","DE-BB-BE","00+",0
"2021-10-10","40","DE-BW","00+",4
"2021-10-17","41","DE-BW","00+",7
"2021-10-24","42","DE-BW","00+",0
"2021-10-31","43","DE-BW","00+",10
"2021-11-07","44","DE-BW","00+",3
"2021-11-14","45","DE-BW","00+",9
"2021-11-21","46","DE-BW","00+",2
"2021-11-28","47","DE-BW","00+",4
"2021-12-05","48","DE-BW","00+",7
"2021-12-12","49","DE-BW","00+",3
"2021-12-19","50","DE-BW","00+",3
"2021-12-26","51","DE-BW","00+",0
"2022-01-02","52","DE-BW","00+",1
"2022-01-09","01","DE-BW","00+",0
"2022-01-16","02","DE-BW","00+",0
"2022-01-23","03","DE-BW","00+",0
"2022-01-30","04","DE-BW","00+",2
"2022-02-06","05","DE-BW","00+",2
"2022-02-13","06","DE-BW","00+",1
"2022-02-20","07","DE-BW","00+",1
"2022-02-27","08","DE-BW","00+",0
"2022-03-06","09","DE-BW","00+",0
"2022-03-13","10","DE-BW","00+",0
"2022-03-20","11","DE-BW","00+",0
"2022-03-27","12","DE-BW","00+",0
"2022-04-03","13","DE-BW","00+",0
"2022-04-10","14","DE-BW","00+",0
"2022-04-17","15","DE-BW","00+",0
"2022-04-24","16","DE-BW","00+",0
"2022-05-01","17","DE-BW","00+",0
"2022-05-08","18","DE-BW","00+",0
"2022-05-15","19","DE-BW","00+",0
"2022-05-22","20","DE-BW","00+",0
"2021-10-10","40","DE-BY","00+",2
"2021-10-17","41","DE-BY","00+",5
"2021-10-24","42","DE-BY","00+",6
"2021-10-31","43","DE-BY","00+",0
"2021-11-07","44","DE-BY","00+",3
"2021-11-14","45","DE-BY","00+",4
"2021-11-21","46","DE-BY","00+",4
"2021-11-28","47","DE-BY","00+",2
"2021-12-05","48","DE-BY","00+",1
"2021-12-12","49","DE-BY","00+",2
"2021-12-19","50","DE-BY","00+",5
"2021-12-26","51","DE-BY","00+",0
"2022-01-02","52","DE-BY","00+",0
"2022-01-09","01","DE-BY","00+",0
"2022-01-16","02","DE-BY","00+",0
"2022-01-23","03","DE-BY","00+",0
"2022-01-30","04","DE-BY","00+",0
"2022-02-06","05","DE-BY","00+",3
"2022-02-13","06","DE-BY","00+",0
"2022-02-20","07","DE-BY","00+",0
"2022-02-27","08","DE-BY","00+",2
"2022-03-06","09","DE-BY","00+",0
"2022-03-13","10","DE-BY","00+",1
"2022-03-20","11","DE-BY","00+",1
"2022-03-27","12","DE-BY","00+",1
"2022-04-03","13","DE-BY","00+",0
"2022-04-10","14","DE-BY","00+",0
"2022-04-17","15","DE-BY","00+",0
"2022-04-24","16","DE-BY","00+",0
"2022-05-01","17","DE-BY","00+",0
"2022-05-08","18","DE-BY","00+",0
"2022-05-15","19","DE-BY","00+",0
"2022-05-22","20","DE-BY","00+",0
"2021-10-10","40","DE-HE","00+",5
"2021-10-17","41","DE-HE","00+",4
"2021-10-24","42","DE-HE","00+",7
"2021-10-31","43","DE-HE","00+",11
"2021-11-07","44","DE-HE","00+",10
"2021-11-14","45","DE-HE","00+",8
"2021-11-21","46","DE-HE","00+",5
"2021-11-28","47","DE-HE","00+",13
"2021-12-05","48","DE-HE","00+",6
"2021-12-12","49","DE-HE","00+",5
"2021-12-19","50","DE-HE","00+",2
"2021-12-26","51","DE-HE","00+",1
"2022-01-02","52","DE-HE","00+",0
"2022-01-09","01","DE-HE","00+",2
"2022-01-16","02","DE-HE","00+",1
"2022-01-23","03","DE-HE","00+",2
"2022-01-30","04","DE-HE","00+",2
"2022-02-06","05","DE-HE","00+",0
"2022-02-13","06","DE-HE","00+",0
"2022-02-20","07","DE-HE","00+",0
"2022-02-27","08","DE-HE","00+",1
"2022-03-06","09","DE-HE","00+",0
"2022-03-13","10","DE-HE","00+",0
"2022-03-20","11","DE-HE","00+",0
"2022-03-27","12","DE-HE","00+",0
"2022-04-03","13","DE-HE","00+",0
"2022-04-10","14","DE-HE","00+",0
"2022-04-17","15","DE-HE","00+",0
"2022-04-24","16","DE-HE","00+",0
"2022-05-01","17","DE-HE","00+",0
"2022-05-08","18","DE-HE","00+",0
"2022-05-15","19","DE-HE","00+",0
"2022-05-22","20","DE-HE","00+",0
"2021-10-10","40","DE-MV","00+",5
"2021-10-17","41","DE-MV","00+",2
"2021-10-24","42","DE-MV","00+",8
"2021-10-31","43","DE-MV","00+",4
"2021-11-07","44","DE-MV","00+",1
"2021-11-14","45","DE-MV","00+",1
"2021-11-21","46","DE-MV","00+",2
