"date","location","age_group","value"
"2019-10-06","DE","00+","0"
"2019-10-13","DE","00+","0"
"2019-10-20","DE","00+","0"
"2019-10-27","DE","00+","0"
"2019-11-03","DE","00+","0"
"2019-11-10","DE","00+","0"
"2019-11-17","DE","00+","2"
"2019-11-24","DE","00+","1"
"2019-12-01","DE","00+","4"
"2019-12-08","DE","00+","5"
"2019-12-15","DE","00+","12"
"2019-12-22","DE","00+","16"
"2019-10-06","DE-BB-BE","00+","0"
"2019-10-13","DE-BB-BE","00+","0"
"2019-10-20","DE-BB-BE","00+","0"
"2019-10-27","DE-BB-BE","00+","0"
"2019-11-03","DE-BB-BE","00+","0"
"2019-11-10","DE-BB-BE","00+","0"
"2019-11-17","DE-BB-BE","00+","0"
"2019-11-24","DE-BB-BE","00+","1"
"2019-12-01","DE-BB-BE","00+","0"
"2019-12-08","DE-BB-BE","00+","0"
"2019-12-15","DE-BB-BE","00+","4"
"2019-12-22","DE-BB-BE","00+","2"
"2019-10-06","DE-BW","00+","0"
"2019-10-13","DE-BW","00+","0"
"2019-10-20","DE-BW","00+","0"
"2019-10-27","DE-BW","00+","0"
"2019-11-03","DE-BW","00+","0"
"2019-11-10","DE-BW","00+","0"
"2019-11-17","DE-BW","00+","0"
"2019-11-24","DE-BW","00+","0"
"2019-12-01","DE-BW","00+","0"
"2019-12-08","DE-BW","00+","1"
"2019-12-15","DE-BW","00+","1"
"2019-12-22","DE-BW","00+","0"
"2019-10-06","DE-BY","00+","0"
"2019-10-13","DE-BY","00+","0"
"2019-10-20","DE-BY","00+","0"
"2019-10-27","DE-BY","00+","0"
"2019-11-03","DE-BY","00+","0"
"2019-11-10","DE-BY","00+","0"
"2019-11-17","DE-BY","00+","1"
"2019-11-24","DE-BY","00+","0"
"2019-12-01","DE-BY","00+","0"
"2019-12-08","DE-BY","00+","0"
"2019-12-15","DE-BY","00+","1"
"2019-12-22","DE-BY","00+","0"
"2019-10-06","DE-HE","00+","0"
"2019-10-13","DE-HE","00+","0"
"2019-10-20","DE-HE","00+","0"
"2019-10-27","DE-HE","00+","0"
"2019-11-03","DE-HE","00+","0"
"2019-11-10","DE-HE","00+","0"
"2019-11-17","DE-HE","00+","0"
"2019-11-24","DE-HE","00+","0"
"2019-12-01","DE-HE","00+","1"
"2019-12-08","DE-HE","00+","1"
"2019-12-15","DE-HE","00+","0"
"2019-12-22","DE-HE","00+","1"
"2019-10-06","DE-MV","00+","0"
"2019-10-13","DE-MV","00+","0"
"2019-10-20","DE-MV","00+","0"
"2019-10-27","DE-MV","00+","0"
"2019-11-03","DE-MV","00+","0"
"2019-11-10","DE-MV","00+","0"
"2019-11-17","DE-MV","00+","0"
"2019-11-24","DE-MV","00+","0"
"2019-12-01","DE-MV","00+","0"
"2019-12-08","DE-MV","00+","1"
"2019-12-15","DE-MV","00+","0"
"2019-12-22","DE-MV","00+","0"
"2019-10-06","DE-NI-HB","00+","0"
"2019-10-13","DE-NI-HB","00+","0"
"2019-10-20","DE-NI-HB","00+","0"
"2019-10-27","DE-NI-HB","00+","0"
"2019-11-03","DE-NI-HB","00+","0"
"2019-11-10","DE-NI-HB","00+","0"
"2019-11-17","DE-NI-HB","00+","0"
"2019-11-24","DE-NI-HB","00+","0"
"2019-12-01","DE-NI-HB","00+","0"
"2019-12-08","DE-NI-HB","00+","0"
"2019-12-15","DE-NI-HB","00+","2"
"2019-12-22","DE-NI-HB","00+","2"
"2019-10-06","DE-NW","00+","0"
"2019-10-13","DE-NW","00+","0"
"2019-10-20","DE-NW","00+","0"
"2019-10-27","DE-NW","00+","0"
"2019-11-03","DE-NW","00+","0"
"2019-11-10","DE-NW","00+","0"
"2019-11-17","DE-NW","00+","1"
"2019-11-24","DE-NW","00+","0"
"2019-12-01","DE-NW","00+","1"
"2019-12-08","DE-NW","00+","1"
"2019-12-15","DE-NW","00+","1"
"2019-12-22","DE-NW","00+","5"
"2019-10-06","DE-RP-SL","00+","0"
"2019-10-13","DE-RP-SL","00+","0"
"2019-10-20","DE-RP-SL","00+","0"
"2019-10-27","DE-RP-SL","00+","0"
"2019-11-03","DE-RP-SL","00+","0"
"2019-11-10","DE-RP-SL","00+","0"
"2019-11-17","DE-RP-SL","00+","0"
"2019-11-24","DE-RP-SL","00+","0"
"2019-12-01","DE-RP-SL","00+","0"
"2019-12-08","DE-RP-SL","00+","0"
"2019-12-15","DE-RP-SL","00+","2"
"2019-12-22","DE-RP-SL","00+","2"
"2019-10-06","DE-SH-HH","00+","0"
"2019-10-13","DE-SH-HH","00+","0"
"2019-10-20","DE-SH-HH","00+","0"
"2019-10-27","DE-SH-HH","00+","0"
"2019-11-03","DE-SH-HH","00+","0"
"2019-11-10","DE-SH-HH","00+","0"
"2019-11-17","DE-SH-HH","00+","0"
"2019-11-24","DE-SH-HH","00+","0"
"2019-12-01","DE-SH-HH","00+","0"
