"date","week","location","age_group","value"
"2022-10-09","40","DE","00+","99"
"2022-10-16","41","DE","00+","134"
"2022-10-23","42","DE","00+","115"
"2022-10-30","43","DE","00+","126"
"2022-11-06","44","DE","00+","159"
"2022-11-13","45","DE","00+","232"
"2022-11-20","46","DE","00+","253"
"2022-11-27","47","DE","00+","142"
"2022-10-09","40","DE-BB-BE","00+","3"
"2022-10-16","41","DE-BB-BE","00+","12"
"2022-10-23","42","DE-BB-BE","00+","9"
"2022-10-30","43","DE-BB-BE","00+","6"
"2022-11-06","44","DE-BB-BE","00+","10"
"2022-11-13","45","DE-BB-BE","00+","13"
"2022-11-20","46","DE-BB-BE","00+","25"
"2022-11-27","47","DE-BB-BE","00+","18"
"2022-10-09","40","DE-BW","00+","14"
"2022-10-16","41","DE-BW","00+","20"
"2022-10-23","42","DE-BW","00+","15"
"2022-10-30","43","DE-BW","00+","14"
"2022-11-06","44","DE-BW","00+","11"
"2022-11-13","45","DE-BW","00+","17"
"2022-11-20","46","DE-BW","00+","10"
"2022-11-27","47","DE-BW","00+","10"
"2022-10-09","40","DE-BY","00+","7"
"2022-10-16","41","DE-BY","00+","15"
"2022-10-23","42","DE-BY","00+","7"
"2022-10-30","43","DE-BY","00+","14"
"2022-11-06","44","DE-BY","00+","9"
"2022-11-13","45","DE-BY","00+","22"
"2022-11-20","46","DE-BY","00+","24"
"2022-11-27","47","DE-BY","00+","9"
"2022-10-09","40","DE-HE","00+","23"
"2022-10-16","41","DE-HE","00+","24"
"2022-10-23","42","DE-HE","00+","16"
"2022-10-30","43","DE-HE","00+","12"
"2022-11-06","44","DE-HE","00+","27"
"2022-11-13","45","DE-HE","00+","33"
"2022-11-20","46","DE-HE","00+","27"
"2022-11-27","47","DE-HE","00+","14"
"2022-10-09","40","DE-MV","00+","5"
"2022-10-16","41","DE-MV","00+","2"
"2022-10-23","42","DE-MV","00+","2"
"2022-10-30","43","DE-MV","00+","10"
"2022-11-06","44","DE-MV","00+","13"
"2022-11-13","45","DE-MV","00+","14"
"2022-11-20","46","DE-MV","00+","5"
"2022-11-27","47","DE-MV","00+","5"
"2022-10-09","40","DE-NI-HB","00+","10"
"2022-10-16","41","DE-NI-HB","00+","15"
"2022-10-23","42","DE-NI-HB","00+","14"
"2022-10-30","43","DE-NI-HB","00+","13"
"2022-11-06","44","DE-NI-HB","00+","23"
"2022-11-13","45","DE-NI-HB","00+","30"
"2022-11-20","46","DE-NI-HB","00+","43"
"2022-11-27","47","DE-NI-HB","00+","18"
"2022-10-09","40","DE-NW","00+","7"
"2022-10-16","41","DE-NW","00+","14"
"2022-10-23","42","DE-NW","00+","27"
"2022-10-30","43","DE-NW","00+","21"
"2022-11-06","44","DE-NW","00+","27"
"2022-11-13","45","DE-NW","00+","58"
"2022-11-20","46","DE-NW","00+","60"
"2022-11-27","47","DE-NW","00+","22"
"2022-10-09","40","DE-RP-SL","00+","12"
"2022-10-16","41","DE-RP-SL","00+","4"
"2022-10-23","42","DE-RP-SL","00+","6"
"2022-10-30","43","DE-RP-SL","00+","12"
"2022-11-06","44","DE-RP-SL","00+","14"
"2022-11-13","45","DE-RP-SL","00+","8"
"2022-11-20","46","DE-RP-SL","00+","23"
"2022-11-27","47","DE-RP-SL","00+","14"
"2022-10-09","40","DE-SH-HH","00+","0"
"2022-10-16","41","DE-SH-HH","00+","4"
"2022-10-23","42","DE-SH-HH","00+","0"
"2022-10-30","43","DE-SH-HH","00+","3"
"2022-11-06","44","DE-SH-HH","00+","7"
"2022-11-13","45","DE-SH-HH","00+","15"
"2022-11-20","46","DE-SH-HH","00+","10"
"2022-11-27","47","DE-SH-HH","00+","7"
"2022-10-09","40","DE-SN","00+","1"
"2022-10-16","41","DE-SN","00+","0"
"2022-10-23","42","DE-SN","00+","2"
"2022-10-30","43","DE-SN","00+","1"
"2022-11-06","44","DE-SN","00+","3"
"2022-11-13","45","DE-SN","00+","2"
"2022-11-20","46","DE-SN","00+","2"
"2022-11-27","47","DE-SN","00+","3"
"2022-10-09","40","DE-ST","00+","0"
"2022-10-16","41","DE-ST","00+","0"
"2022-10-23","42","DE-ST","00+","1"
"2022-10-30","43","DE-ST","00+","3"
"2022-11-06","44","DE-ST","00+","1"
"2022-11-13","45","DE-ST","00+","2"
"2022-11-20","46","DE-ST","00+","0"
"2022-11-27","47","DE-ST","00+","4"
"2022-10-09","40","DE-TH","00+","17"
"2022-10-16","41","DE-TH","00+","24"
"2022-10-23","42","DE-TH","00+","16"
"2022-10-30","43","DE-TH","00+","17"
"2022-11-06","44","DE-TH","00+","14"
"2022-11-13","45","DE-TH","00+","18"
"2022-11-20","46","DE-TH","00+","24"
"2022-11-27","47","DE-TH","00+","18"
