"date","location","age_group","value"
"2019-10-06","DE","00+","37"
"2019-10-13","DE","00+","76"
"2019-10-20","DE","00+","58"
"2019-10-27","DE","00+","66"
"2019-11-03","DE","00+","63"
"2019-11-10","DE","00+","101"
"2019-11-17","DE","00+","91"
"2019-11-24","DE","00+","96"
"2019-12-01","DE","00+","102"
"2019-12-08","DE","00+","107"
"2019-12-15","DE","00+","98"
"2019-12-22","DE","00+","91"
"2019-12-29","DE","00+","26"
"2020-01-05","DE","00+","46"
"2020-01-12","DE","00+","114"
"2020-01-19","DE","00+","147"
"2020-01-26","DE","00+","187"
"2020-02-02","DE","00+","241"
"2020-02-09","DE","00+","220"
"2020-02-16","DE","00+","218"
"2020-02-23","DE","00+","192"
"2020-03-01","DE","00+","230"
"2020-03-08","DE","00+","266"
"2020-03-15","DE","00+","244"
"2020-03-22","DE","00+","207"
"2020-03-29","DE","00+","133"
"2020-04-05","DE","00+","101"
"2020-04-12","DE","00+","41"
"2020-04-19","DE","00+","36"
"2020-04-26","DE","00+","66"
"2020-05-03","DE","00+","50"
"2020-05-10","DE","00+","63"
"2020-05-17","DE","00+","57"
"2020-05-24","DE","00+","37"
"2020-05-31","DE","00+","3"
"2019-10-06","DE-BB-BE","00+","3"
"2019-10-13","DE-BB-BE","00+","6"
"2019-10-20","DE-BB-BE","00+","6"
"2019-10-27","DE-BB-BE","00+","8"
"2019-11-03","DE-BB-BE","00+","8"
"2019-11-10","DE-BB-BE","00+","10"
"2019-11-17","DE-BB-BE","00+","10"
"2019-11-24","DE-BB-BE","00+","13"
"2019-12-01","DE-BB-BE","00+","15"
"2019-12-08","DE-BB-BE","00+","11"
"2019-12-15","DE-BB-BE","00+","13"
"2019-12-22","DE-BB-BE","00+","18"
"2019-12-29","DE-BB-BE","00+","4"
"2020-01-05","DE-BB-BE","00+","12"
"2020-01-12","DE-BB-BE","00+","22"
"2020-01-19","DE-BB-BE","00+","23"
"2020-01-26","DE-BB-BE","00+","30"
"2020-02-02","DE-BB-BE","00+","31"
"2020-02-09","DE-BB-BE","00+","25"
"2020-02-16","DE-BB-BE","00+","30"
"2020-02-23","DE-BB-BE","00+","32"
"2020-03-01","DE-BB-BE","00+","21"
"2020-03-08","DE-BB-BE","00+","39"
"2020-03-15","DE-BB-BE","00+","32"
"2020-03-22","DE-BB-BE","00+","37"
"2020-03-29","DE-BB-BE","00+","23"
"2020-04-05","DE-BB-BE","00+","13"
"2020-04-12","DE-BB-BE","00+","6"
"2020-04-19","DE-BB-BE","00+","6"
"2020-04-26","DE-BB-BE","00+","12"
"2020-05-03","DE-BB-BE","00+","3"
"2020-05-10","DE-BB-BE","00+","6"
"2020-05-17","DE-BB-BE","00+","8"
"2020-05-24","DE-BB-BE","00+","2"
"2020-05-31","DE-BB-BE","00+","1"
"2019-10-06","DE-BW","00+","9"
"2019-10-13","DE-BW","00+","15"
"2019-10-20","DE-BW","00+","12"
"2019-10-27","DE-BW","00+","11"
"2019-11-03","DE-BW","00+","12"
"2019-11-10","DE-BW","00+","15"
"2019-11-17","DE-BW","00+","13"
"2019-11-24","DE-BW","00+","18"
"2019-12-01","DE-BW","00+","19"
"2019-12-08","DE-BW","00+","18"
"2019-12-15","DE-BW","00+","5"
"2019-12-22","DE-BW","00+","6"
"2019-12-29","DE-BW","00+","1"
"2020-01-05","DE-BW","00+","4"
"2020-01-12","DE-BW","00+","11"
"2020-01-19","DE-BW","00+","16"
"2020-01-26","DE-BW","00+","28"
"2020-02-02","DE-BW","00+","35"
"2020-02-09","DE-BW","00+","27"
"2020-02-16","DE-BW","00+","32"
"2020-02-23","DE-BW","00+","25"
"2020-03-01","DE-BW","00+","34"
"2020-03-08","DE-BW","00+","39"
"2020-03-15","DE-BW","00+","38"
"2020-03-22","DE-BW","00+","22"
"2020-03-29","DE-BW","00+","19"
"2020-04-05","DE-BW","00+","15"
"2020-04-12","DE-BW","00+","5"
"2020-04-19","DE-BW","00+","6"
"2020-04-26","DE-BW","00+","9"
"2020-05-03","DE-BW","00+","2"
"2020-05-10","DE-BW","00+","8"
"2020-05-17","DE-BW","00+","4"
"2020-05-24","DE-BW","00+","2"
"2020-05-31","DE-BW","00+","1"
"2019-10-06","DE-BY","00+","3"
"2019-10-13","DE-BY","00+","10"
"2019-10-20","DE-BY","00+","5"
"2019-10-27","DE-BY","00+","3"
"2019-11-03","DE-BY","00+","2"
"2019-11-10","DE-BY","00+","8"
"2019-11-17","DE-BY","00+","15"
"2019-11-24","DE-BY","00+","9"
"2019-12-01","DE-BY","00+","6"
"2019-12-08","DE-BY","00+","10"
"2019-12-15","DE-BY","00+","15"
"2019-12-22","DE-BY","00+","7"
"2019-12-29","DE-BY","00+","4"
"2020-01-05","DE-BY","00+","1"
"2020-01-12","DE-BY","00+","9"
"2020-01-19","DE-BY","00+","12"
"2020-01-26","DE-BY","00+","25"
"2020-02-02","DE-BY","00+","31"
"2020-02-09","DE-BY","00+","30"
"2020-02-16","DE-BY","00+","34"
"2020-02-23","DE-BY","00+","31"
"2020-03-01","DE-BY","00+","34"
"2020-03-08","DE-BY","00+","31"
"2020-03-15","DE-BY","00+","16"
"2020-03-22","DE-BY","00+","21"
"2020-03-29","DE-BY","00+","8"
"2020-04-05","DE-BY","00+","9"
"2020-04-12","DE-BY","00+","1"
"2020-04-19","DE-BY","00+","1"
"2020-04-26","DE-BY","00+","3"
"2020-05-03","DE-BY","00+","1"
"2020-05-10","DE-BY","00+","0"
"2020-05-17","DE-BY","00+","1"
"2020-05-24","DE-BY","00+","0"
"2020-05-31","DE-BY","00+","0"
"2019-10-06","DE-HE","00+","0"
"2019-10-13","DE-HE","00+","2"
"2019-10-20","DE-HE","00+","3"
"2019-10-27","DE-HE","00+","7"
"2019-11-03","DE-HE","00+","5"
"2019-11-10","DE-HE","00+","7"
"2019-11-17","DE-HE","00+","4"
"2019-11-24","DE-HE","00+","5"
"2019-12-01","DE-HE","00+","7"
"2019-12-08","DE-HE","00+","6"
"2019-12-15","DE-HE","00+","7"
"2019-12-22","DE-HE","00+","7"
"2019-12-29","DE-HE","00+","1"
"2020-01-05","DE-HE","00+","3"
"2020-01-12","DE-HE","00+","10"
"2020-01-19","DE-HE","00+","11"
"2020-01-26","DE-HE","00+","11"
"2020-02-02","DE-HE","00+","22"
"2020-02-09","DE-HE","00+","23"
"2020-02-16","DE-HE","00+","13"
"2020-02-23","DE-HE","00+","12"
"2020-03-01","DE-HE","00+","18"
"2020-03-08","DE-HE","00+","24"
"2020-03-15","DE-HE","00+","18"
"2020-03-22","DE-HE","00+","16"
"2020-03-29","DE-HE","00+","10"
"2020-04-05","DE-HE","00+","9"
"2020-04-12","DE-HE","00+","4"
"2020-04-19","DE-HE","00+","4"
"2020-04-26","DE-HE","00+","7"
"2020-05-03","DE-HE","00+","7"
"2020-05-10","DE-HE","00+","14"
"2020-05-17","DE-HE","00+","12"
"2020-05-24","DE-HE","00+","7"
"2020-05-31","DE-HE","00+","0"
"2019-10-06","DE-MV","00+","0"
"2019-10-13","DE-MV","00+","3"
"2019-10-20","DE-MV","00+","2"
"2019-10-27","DE-MV","00+","3"
"2019-11-03","DE-MV","00+","0"
"2019-11-10","DE-MV","00+","3"
"2019-11-17","DE-MV","00+","3"
"2019-11-24","DE-MV","00+","3"
"2019-12-01","DE-MV","00+","3"
"2019-12-08","DE-MV","00+","3"
"2019-12-15","DE-MV","00+","3"
"2019-12-22","DE-MV","00+","3"
"2019-12-29","DE-MV","00+","1"
"2020-01-05","DE-MV","00+","0"
"2020-01-12","DE-MV","00+","3"
"2020-01-19","DE-MV","00+","3"
"2020-01-26","DE-MV","00+","3"
"2020-02-02","DE-MV","00+","3"
"2020-02-09","DE-MV","00+","3"
"2020-02-16","DE-MV","00+","3"
"2020-02-23","DE-MV","00+","0"
"2020-03-01","DE-MV","00+","3"
"2020-03-08","DE-MV","00+","3"
"2020-03-15","DE-MV","00+","3"
"2020-03-22","DE-MV","00+","3"
"2020-03-29","DE-MV","00+","2"
"2020-04-05","DE-MV","00+","2"
"2020-04-12","DE-MV","00+","3"
"2020-04-19","DE-MV","00+","0"
"2020-04-26","DE-MV","00+","2"
"2020-05-03","DE-MV","00+","2"
"2020-05-10","DE-MV","00+","3"
"2020-05-17","DE-MV","00+","3"
"2020-05-24","DE-MV","00+","2"
"2020-05-31","DE-MV","00+","0"
"2019-10-06","DE-NI-HB","00+","7"
"2019-10-13","DE-NI-HB","00+","7"
"2019-10-20","DE-NI-HB","00+","5"
"2019-10-27","DE-NI-HB","00+","9"
"2019-11-03","DE-NI-HB","00+","7"
"2019-11-10","DE-NI-HB","00+","8"
"2019-11-17","DE-NI-HB","00+","10"
"2019-11-24","DE-NI-HB","00+","10"
"2019-12-01","DE-NI-HB","00+","11"
"2019-12-08","DE-NI-HB","00+","14"
"2019-12-15","DE-NI-HB","00+","13"
"2019-12-22","DE-NI-HB","00+","6"
"2019-12-29","DE-NI-HB","00+","5"
"2020-01-05","DE-NI-HB","00+","6"
"2020-01-12","DE-NI-HB","00+","10"
"2020-01-19","DE-NI-HB","00+","21"
"2020-01-26","DE-NI-HB","00+","26"
"2020-02-02","DE-NI-HB","00+","29"
"2020-02-09","DE-NI-HB","00+","20"
"2020-02-16","DE-NI-HB","00+","25"
