"date","week","location","age_group","value"
"2017-10-08","40","DE","00+",1
"2017-10-15","41","DE","00+",0
"2017-10-22","42","DE","00+",0
"2017-10-29","43","DE","00+",1
"2017-11-05","44","DE","00+",0
"2017-11-12","45","DE","00+",2
"2017-11-19","46","DE","00+",0
"2017-11-26","47","DE","00+",2
"2017-12-03","48","DE","00+",1
"2017-12-10","49","DE","00+",4
"2017-12-17","50","DE","00+",3
"2017-12-24","51","DE","00+",7
"2017-12-31","52","DE","00+",6
"2018-01-07","01","DE","00+",8
"2018-01-14","02","DE","00+",7
"2018-01-21","03","DE","00+",11
"2018-01-28","04","DE","00+",27
"2018-02-04","05","DE","00+",19
"2018-02-11","06","DE","00+",20
"2018-02-18","07","DE","00+",17
"2018-02-25","08","DE","00+",23
"2018-03-04","09","DE","00+",4
"2017-10-08","40","DE-BB-BE","00+",0
"2017-10-15","41","DE-BB-BE","00+",0
"2017-10-22","42","DE-BB-BE","00+",0
"2017-10-29","43","DE-BB-BE","00+",0
"2017-11-05","44","DE-BB-BE","00+",0
"2017-11-12","45","DE-BB-BE","00+",1
"2017-11-19","46","DE-BB-BE","00+",0
"2017-11-26","47","DE-BB-BE","00+",0
"2017-12-03","48","DE-BB-BE","00+",0
"2017-12-10","49","DE-BB-BE","00+",2
"2017-12-17","50","DE-BB-BE","00+",0
"2017-12-24","51","DE-BB-BE","00+",1
"2017-12-31","52","DE-BB-BE","00+",0
"2018-01-07","01","DE-BB-BE","00+",1
"2018-01-14","02","DE-BB-BE","00+",0
"2018-01-21","03","DE-BB-BE","00+",2
"2018-01-28","04","DE-BB-BE","00+",3
"2018-02-04","05","DE-BB-BE","00+",3
"2018-02-11","06","DE-BB-BE","00+",4
"2018-02-18","07","DE-BB-BE","00+",3
"2018-02-25","08","DE-BB-BE","00+",2
"2018-03-04","09","DE-BB-BE","00+",1
"2017-10-08","40","DE-BW","00+",0
"2017-10-15","41","DE-BW","00+",0
"2017-10-22","42","DE-BW","00+",0
"2017-10-29","43","DE-BW","00+",0
"2017-11-05","44","DE-BW","00+",0
"2017-11-12","45","DE-BW","00+",0
"2017-11-19","46","DE-BW","00+",0
"2017-11-26","47","DE-BW","00+",1
"2017-12-03","48","DE-BW","00+",0
"2017-12-10","49","DE-BW","00+",0
"2017-12-17","50","DE-BW","00+",0
"2017-12-24","51","DE-BW","00+",0
"2017-12-31","52","DE-BW","00+",0
"2018-01-07","01","DE-BW","00+",1
"2018-01-14","02","DE-BW","00+",0
"2018-01-21","03","DE-BW","00+",2
"2018-01-28","04","DE-BW","00+",4
"2018-02-04","05","DE-BW","00+",4
"2018-02-11","06","DE-BW","00+",3
"2018-02-18","07","DE-BW","00+",0
"2018-02-25","08","DE-BW","00+",1
"2018-03-04","09","DE-BW","00+",0
"2017-10-08","40","DE-BY","00+",0
"2017-10-15","41","DE-BY","00+",0
"2017-10-22","42","DE-BY","00+",0
"2017-10-29","43","DE-BY","00+",0
"2017-11-05","44","DE-BY","00+",0
"2017-11-12","45","DE-BY","00+",0
"2017-11-19","46","DE-BY","00+",0
"2017-11-26","47","DE-BY","00+",0
"2017-12-03","48","DE-BY","00+",0
"2017-12-10","49","DE-BY","00+",0
"2017-12-17","50","DE-BY","00+",1
"2017-12-24","51","DE-BY","00+",0
"2017-12-31","52","DE-BY","00+",0
"2018-01-07","01","DE-BY","00+",0
"2018-01-14","02","DE-BY","00+",0
"2018-01-21","03","DE-BY","00+",0
"2018-01-28","04","DE-BY","00+",0
"2018-02-04","05","DE-BY","00+",0
"2018-02-11","06","DE-BY","00+",1
"2018-02-18","07","DE-BY","00+",2
"2018-02-25","08","DE-BY","00+",4
"2018-03-04","09","DE-BY","00+",0
"2017-10-08","40","DE-HE","00+",0
"2017-10-15","41","DE-HE","00+",0
"2017-10-22","42","DE-HE","00+",0
"2017-10-29","43","DE-HE","00+",0
"2017-11-05","44","DE-HE","00+",0
"2017-11-12","45","DE-HE","00+",0
"2017-11-19","46","DE-HE","00+",0
"2017-11-26","47","DE-HE","00+",1
"2017-12-03","48","DE-HE","00+",0
"2017-12-10","49","DE-HE","00+",1
"2017-12-17","50","DE-HE","00+",0
"2017-12-24","51","DE-HE","00+",1
"2017-12-31","52","DE-HE","00+",0
"2018-01-07","01","DE-HE","00+",0
"2018-01-14","02","DE-HE","00+",0
"2018-01-21","03","DE-HE","00+",0
"2018-01-28","04","DE-HE","00+",1
"2018-02-04","05","DE-HE","00+",1
"2018-02-11","06","DE-HE","00+",1
"2018-02-18","07","DE-HE","00+",2
"2018-02-25","08","DE-HE","00+",0
"2018-03-04","09","DE-HE","00+",0
"2017-10-08","40","DE-MV","00+",0
"2017-10-15","41","DE-MV","00+",0
"2017-10-22","42","DE-MV","00+",0
"2017-10-29","43","DE-MV","00+",0
"2017-11-05","44","DE-MV","00+",0
"2017-11-12","45","DE-MV","00+",0
"2017-11-19","46","DE-MV","00+",0
"2017-11-26","47","DE-MV","00+",0
"2017-12-03","48","DE-MV","00+",0
"2017-12-10","49","DE-MV","00+",0
"2017-12-17","50","DE-MV","00+",0
"2017-12-24","51","DE-MV","00+",1
