date,year,week,location,age_group,value
2023-12-17,2023,50,DE,00+,226
2023-12-24,2023,51,DE,00+,187
2023-12-31,2023,52,DE,00+,86
2024-01-07,2024,1,DE,00+,143
2024-01-14,2024,2,DE,00+,136
2024-01-21,2024,3,DE,00+,198
2024-01-28,2024,4,DE,00+,191
2024-02-04,2024,5,DE,00+,258
2024-02-11,2024,6,DE,00+,183
2024-02-18,2024,7,DE,00+,132
2024-02-25,2024,8,DE,00+,134
2024-03-03,2024,9,DE,00+,166
2024-03-10,2024,10,DE,00+,165
2024-03-17,2024,11,DE,00+,163
2024-03-24,2024,12,DE,00+,205
2024-03-31,2024,13,DE,00+,123
2024-04-07,2024,14,DE,00+,101
2024-04-14,2024,15,DE,00+,162
2024-04-21,2024,16,DE,00+,141
2024-04-28,2024,17,DE,00+,211
2024-05-05,2024,18,DE,00+,150
2024-05-12,2024,19,DE,00+,143
2024-05-19,2024,20,DE,00+,137
2024-05-26,2024,21,DE,00+,146
2024-06-02,2024,22,DE,00+,127
2024-06-09,2024,23,DE,00+,191
2024-06-16,2024,24,DE,00+,181
2024-06-23,2024,25,DE,00+,171
2024-06-30,2024,26,DE,00+,196
2024-07-07,2024,27,DE,00+,164
2024-07-14,2024,28,DE,00+,129
2024-07-21,2024,29,DE,00+,139
2024-07-28,2024,30,DE,00+,152
2024-08-04,2024,31,DE,00+,94
2024-08-11,2024,32,DE,00+,118
2024-08-18,2024,33,DE,00+,126
2024-08-25,2024,34,DE,00+,110
2024-09-01,2024,35,DE,00+,151
2024-09-08,2024,36,DE,00+,203
2024-09-15,2024,37,DE,00+,172
2024-09-22,2024,38,DE,00+,189
2024-09-29,2024,39,DE,00+,174
2024-10-06,2024,40,DE,00+,128
2024-10-13,2024,41,DE,00+,169
2024-10-20,2024,42,DE,00+,138
2024-10-27,2024,43,DE,00+,170
2024-11-03,2024,44,DE,00+,161
2024-11-10,2024,45,DE,00+,141
2024-11-17,2024,46,DE,00+,200
2024-11-24,2024,47,DE,00+,213
2024-12-01,2024,48,DE,00+,169
2024-12-08,2024,49,DE,00+,168
2024-12-15,2024,50,DE,00+,94
